"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Plxna14",5.85115268806325e-18,0.375609101511956,0.996,0.829,1.17023053761265e-14,"13","Plxna1"
"Cntn33",1.87329433966766e-17,1.74821569768263,0.741,0.629,3.74658867933533e-14,"13","Cntn3"
"Ncf2",2.27336391095911e-17,1.79691347976012,0.485,0.325,4.54672782191821e-14,"13","Ncf2"
"Cx3cl14",3.20629493111335e-17,0.571142351589264,1,0.733,6.4125898622267e-14,"13","Cx3cl1"
"Larp1b6",4.01567687158455e-17,0.463775325528949,0.906,0.627,8.0313537431691e-14,"13","Larp1b"
"Hmgcr2",4.04297209374719e-17,0.878328713272214,1,0.893,8.08594418749438e-14,"13","Hmgcr"
"Ccdc1872",4.31193445410647e-17,1.22211272472854,0.515,0.37,8.62386890821293e-14,"13","Ccdc187"
"Tesc3",6.00111178572625e-17,0.582251642529951,0.571,0.379,1.20022235714525e-13,"13","Tesc"
"Plat3",1.08728181736678e-16,1.38076940803365,0.722,0.616,2.17456363473355e-13,"13","Plat"
"Mob3b3",1.13116225035635e-16,1.0575706176418,0.677,0.555,2.2623245007127e-13,"13","Mob3b"
"Gsn2",1.45345059331665e-16,0.479685521030189,0.756,0.63,2.90690118663329e-13,"13","Gsn"
"Chn2",3.7085215004556e-15,0.980114111800969,0.707,0.659,7.4170430009112e-12,"13","Chn2"
"Pex5l3",5.21117866734357e-15,1.65018340942856,0.665,0.584,1.04223573346871e-11,"13","Pex5l"
"Atp2b13",7.85778811065869e-15,0.770782793963814,0.974,0.797,1.57155762213174e-11,"13","Atp2b1"
"Unc5c3",4.8007666863543e-14,0.900821164028103,0.853,0.622,9.60153337270861e-11,"13","Unc5c"
"Selenop1",1.06632417454406e-13,0.742208980882038,0.658,0.578,2.13264834908812e-10,"13","Selenop"
"Cyp27a12",2.27579441747434e-13,1.4600085996477,0.523,0.447,4.55158883494868e-10,"13","Cyp27a1"
"Stmn45",2.57223179666065e-13,0.30591236685348,0.94,0.822,5.14446359332129e-10,"13","Stmn4"
"Syt133",7.37288854703891e-13,0.449790550414281,0.842,0.584,1.47457770940778e-09,"13","Syt13"
"Nr3c24",6.14786110760101e-12,0.649897114045083,0.714,0.531,1.2295722215202e-08,"13","Nr3c2"
"Gpi15",1.1174325149986e-11,0.582004249694975,0.895,0.623,2.23486502999719e-08,"13","Gpi1"
"mt-Atp61",1.87645219195681e-11,0.565311541955981,0.989,0.903,3.75290438391361e-08,"13","mt-Atp6"
"Adgrb25",1.89882059044426e-11,0.267945055891397,1,0.845,3.79764118088852e-08,"13","Adgrb2"
"Tuba1a4",1.00227751133802e-10,0.605464325285988,1,0.949,2.00455502267604e-07,"13","Tuba1a"
"Pamr15",1.81956966019829e-10,0.518420759561718,0.771,0.545,3.63913932039658e-07,"13","Pamr1"
"Nid12",2.80088036754704e-10,1.44566897309914,0.184,0.461,5.60176073509407e-07,"13","Nid1"
"Acsl3",4.06175261144095e-10,0.575903129291173,0.929,0.854,8.12350522288191e-07,"13","Acsl3"
"Gamt",1.23929193573503e-09,1.49009986359061,0.609,0.569,2.47858387147005e-06,"13","Gamt"
"Adamtsl11",1.56108279363963e-09,1.11725629565277,0.662,0.634,3.12216558727926e-06,"13","Adamtsl1"
"Tspan73",3.49351079720359e-09,0.751198566878839,1,0.916,6.98702159440718e-06,"13","Tspan7"
"Hmcn14",5.99677500251602e-09,0.379143259480836,0.444,0.373,1.1993550005032e-05,"13","Hmcn1"
"Stmn16",1.01662491955854e-08,0.54119556151018,0.944,0.811,2.03324983911709e-05,"13","Stmn1"
"Ndrg12",2.92862587079297e-08,1.0423322993832,0.579,0.532,5.85725174158594e-05,"13","Ndrg1"
