"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cacng4",6.58490647047908e-158,1.65347294780373,0.882,0.544,1.31698129409582e-154,"0","Cacng4"
"Vxn",2.81325615913164e-157,1.70202477232957,0.92,0.54,5.62651231826327e-154,"0","Vxn"
"Adcy8",1.30387036793287e-156,1.6457949164544,0.89,0.654,2.60774073586574e-153,"0","Adcy8"
"Chst11",1.74247407926262e-156,1.94867055938307,0.881,0.648,3.48494815852523e-153,"0","Chst11"
"Prkcd",7.56880753805125e-156,0.662624946530393,0.901,0.599,1.51376150761025e-152,"0","Prkcd"
"Tmem255b",1.27876685407516e-155,1.99407913977276,0.877,0.712,2.55753370815032e-152,"0","Tmem255b"
"Col4a1",2.01220516395953e-155,1.56546234084142,0.918,0.646,4.02441032791907e-152,"0","Col4a1"
"Fchsd2",2.17346331673157e-155,1.29276136862662,0.955,0.751,4.34692663346314e-152,"0","Fchsd2"
"Rasgrp2",2.82998135220528e-154,1.55217287456935,0.89,0.529,5.65996270441057e-151,"0","Rasgrp2"
"Fhl2",5.00206152716725e-153,0.954170310954978,0.938,0.523,1.00041230543345e-149,"0","Fhl2"
"Wwc1",6.97862224541403e-153,1.53101009652957,0.877,0.496,1.39572444908281e-149,"0","Wwc1"
"Il15ra",9.82962306414449e-153,1.8111940621115,0.788,0.446,1.9659246128289e-149,"0","Il15ra"
"Gm2a",3.41493968988195e-152,1.87666422836246,0.888,0.677,6.8298793797639e-149,"0","Gm2a"
"Fabp7",1.64340891664705e-151,2.01180187985191,0.894,0.589,3.28681783329409e-148,"0","Fabp7"
"Rgs7bp",1.69308506877753e-150,1.73646567876455,0.92,0.535,3.38617013755507e-147,"0","Rgs7bp"
"Ank1",1.48249743203196e-149,1.83145812128305,0.886,0.629,2.96499486406392e-146,"0","Ank1"
"Sdc3",1.58397181943161e-149,1.70954677160037,0.872,0.696,3.16794363886323e-146,"0","Sdc3"
"Gria3",3.7281297572904e-149,1.61509881353988,0.951,0.681,7.45625951458079e-146,"0","Gria3"
"Cap2",1.06741185287567e-146,1.54970673840556,0.924,0.564,2.13482370575134e-143,"0","Cap2"
"Dscam",6.31495036778561e-146,1.482322575517,0.938,0.755,1.26299007355712e-142,"0","Dscam"
