"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Mef2a",0.237937098024549,-1.20893550711948,0.185,0.32,1,"Mef2a","COP","P56","Down"
"Map3k3",0.237937098024549,1.56725048583324,0.296,0.2,1,"Map3k3","COP","P56","Up"
"Camkk2",0.238092677743432,-0.946507106345431,0.148,0.28,1,"Camkk2","COP","P56","Down"
"Slc38a1",0.238092677743432,-0.713562012138272,0.148,0.28,1,"Slc38a1","COP","P56","Down"
"Atg3",0.238092677743432,-0.155993007834372,0.148,0.28,1,"Atg3","COP","P56","Down"
"Pcdhb16",0.238092677743432,-1.42076457062336,0.148,0.28,1,"Pcdhb16","COP","P56","Down"
"Slk",0.238092677743432,-0.932680156153668,0.148,0.28,1,"Slk","COP","P56","Down"
"Aamdc",0.238092677743432,1.57124831374039,0.259,0.16,1,"Aamdc","COP","P56","Up"
"Tgfbrap1",0.239528388573094,-0.700597585219919,0.222,0.4,1,"Tgfbrap1","COP","P56","Down"
"Cnih4",0.239528388573094,-0.807951438584424,0.222,0.4,1,"Cnih4","COP","P56","Down"
"Cd63",0.239528388573094,-0.704582971229776,0.222,0.4,1,"Cd63","COP","P56","Down"
"Cplane1",0.239528388573094,0.857473153643512,0.37,0.24,1,"Cplane1","COP","P56","Up"
"Cars2",0.23966955211601,-0.725106409656273,0.333,0.48,1,"Cars2","COP","P56","Down"
"Pfn2",0.240576519102592,-0.387308332436842,0.815,0.92,1,"Pfn2","COP","P56","Down"
"Cdk14",0.240576519102592,0.3783956069493,0.889,0.84,1,"Cdk14","COP","P56","Up"
"Slc12a9",0.240956830690379,-0.184708612934316,0.185,0.36,1,"Slc12a9","COP","P56","Down"
"Rab12",0.240956830690379,-0.921029738122145,0.185,0.36,1,"Rab12","COP","P56","Down"
"Psma5",0.240956830690379,0.973357470361075,0.333,0.2,1,"Psma5","COP","P56","Up"
"Cops7a",0.240956830690379,1.30713910395284,0.333,0.2,1,"Cops7a","COP","P56","Up"
"Cuedc1",0.240956830690379,0.631455418153608,0.333,0.2,1,"Cuedc1","COP","P56","Up"
"Kdm6a",0.240956830690379,0.880876234813487,0.333,0.2,1,"Kdm6a","COP","P56","Up"
"Dhx33",0.241410162224162,0.418643767444368,0.519,0.32,1,"Dhx33","COP","P56","Up"
"Trip12",0.242327481866416,-0.410491732676064,0.556,0.68,1,"Trip12","COP","P56","Down"
"Atat1",0.242470854911575,-0.368853771559303,0.444,0.68,1,"Atat1","COP","P56","Down"
"Med12l",0.242470854911575,-0.717766066842821,0.519,0.6,1,"Med12l","COP","P56","Down"
"Trak1",0.24305458847533,0.500121726684975,0.444,0.28,1,"Trak1","COP","P56","Up"
"Tmem256",0.24305458847533,-0.679341109099706,0.296,0.44,1,"Tmem256","COP","P56","Down"
"Slc20a2",0.24305458847533,1.04645196411381,0.407,0.32,1,"Slc20a2","COP","P56","Up"
"Snx1",0.243525561055728,0.469984443221865,0.519,0.4,1,"Snx1","COP","P56","Up"
"Uggt2",0.243525561055728,0.504488922172412,0.519,0.4,1,"Uggt2","COP","P56","Up"
"Selenoi",0.243831955446424,-0.500071207669592,0.444,0.6,1,"Selenoi","COP","P56","Down"
"Ube2g1",0.244352820460132,-0.758155536913567,0.259,0.4,1,"Ube2g1","COP","P56","Down"
"Atrn",0.244870548648422,0.43307541235588,0.778,0.72,1,"Atrn","COP","P56","Up"
"Crebzf",0.245375408497959,-0.452352409820052,0.593,0.8,1,"Crebzf","COP","P56","Down"
"Zbtb1",0.24581955607839,0.713666275496782,0.444,0.32,1,"Zbtb1","COP","P56","Up"
"Homer1",0.247208007729973,-0.433290040250658,0.481,0.6,1,"Homer1","COP","P56","Down"
"Nol9",0.247650956281263,-0.6423498976644,0.185,0.32,1,"Nol9","COP","P56","Down"
"Qdpr",0.247650956281263,-0.726124313745224,0.185,0.32,1,"Qdpr","COP","P56","Down"
"Zfp638",0.247753620663237,0.54722828179251,0.704,0.64,1,"Zfp638","COP","P56","Up"
"Spen",0.248055167137695,-0.484621531784267,0.407,0.6,1,"Spen","COP","P56","Down"
"Gabbr2",0.248450797533155,-0.586573240451377,0.148,0.28,1,"Gabbr2","COP","P56","Down"
"Glmn",0.248450797533155,-0.900095693404244,0.148,0.28,1,"Glmn","COP","P56","Down"
"Kmt5a",0.248450797533155,-0.827275214706769,0.148,0.28,1,"Kmt5a","COP","P56","Down"
"Lonp2",0.248450797533155,-0.811371571712741,0.148,0.28,1,"Lonp2","COP","P56","Down"
"Utp18",0.248450797533155,-1.04460109721465,0.148,0.28,1,"Utp18","COP","P56","Down"
"Tkt",0.248450797533155,-1.07976414238356,0.148,0.28,1,"Tkt","COP","P56","Down"
"Frmd4b",0.248642237473683,0.749592090748311,0.296,0.16,1,"Frmd4b","COP","P56","Up"
"Atpsckmt",0.248642237473683,0.674911771085706,0.296,0.16,1,"Atpsckmt","COP","P56","Up"
"Fbxo32",0.248642237473683,0.84120135219143,0.296,0.16,1,"Fbxo32","COP","P56","Up"
"Dhx15",0.249131780279706,-0.626202700449903,0.519,0.64,1,"Dhx15","COP","P56","Down"
"Bcar1",0.249434730901341,0.68978487513583,0.815,0.72,1,"Bcar1","COP","P56","Up"
"Zfp715",0.250495543968157,0.65587011572152,0.333,0.2,1,"Zfp715","COP","P56","Up"
"Tafa5",0.250495543968157,0.733970105366599,0.333,0.2,1,"Tafa5","COP","P56","Up"
"Tomm70a",0.250495543968157,0.980544200538768,0.333,0.2,1,"Tomm70a","COP","P56","Up"
"Trappc11",0.250899953843289,-0.753742800848256,0.37,0.52,1,"Trappc11","COP","P56","Down"
"Ranbp17",0.251677459503063,-0.305801764488399,0.37,0.56,1,"Ranbp17","COP","P56","Down"
"Snx25",0.251728690842927,0.592466442067475,0.444,0.28,1,"Snx25","COP","P56","Up"
"Trp53bp1",0.251728690842927,-0.462314724299321,0.296,0.44,1,"Trp53bp1","COP","P56","Down"
"Thy1",0.251728690842927,-1.01414166525493,0.296,0.44,1,"Thy1","COP","P56","Down"
"Cdh20",0.251779502564325,0.704580451141584,0.556,0.48,1,"Cdh20","COP","P56","Up"
"Tbl1xr1",0.252061887073894,-0.503853088565117,0.407,0.56,1,"Tbl1xr1","COP","P56","Down"
"Apbb1",0.252086048451087,-0.628885075654236,0.444,0.56,1,"Apbb1","COP","P56","Down"
"Rab3a",0.25230355065301,-0.713069852207177,0.222,0.36,1,"Rab3a","COP","P56","Down"
"Ndrg4",0.25230355065301,-1.17538670461062,0.222,0.36,1,"Ndrg4","COP","P56","Down"
"Kdm4b",0.25230355065301,1.2404581632598,0.333,0.24,1,"Kdm4b","COP","P56","Up"
"Edem1",0.252841448427775,1.00157002770566,0.407,0.28,1,"Edem1","COP","P56","Up"
"Scarb2",0.253009919077027,0.466202908661813,0.667,0.72,1,"Scarb2","COP","P56","Up"
"Fndc4",0.253220637791617,-1.16227325843692,0.259,0.36,1,"Fndc4","COP","P56","Down"
"Slc26a2",0.253366694817458,-0.694483203243901,0.259,0.4,1,"Slc26a2","COP","P56","Down"
"Rprd1b",0.253366694817458,0.934545515942621,0.37,0.28,1,"Rprd1b","COP","P56","Up"
"Cux1",0.25391062630155,0.348363403167647,0.667,0.56,1,"Cux1","COP","P56","Up"
"Htt",0.2553472375895,-0.462943375165791,0.667,0.8,1,"Htt","COP","P56","Down"
"Clstn1",0.257041346602236,-0.613139061386496,0.519,0.64,1,"Clstn1","COP","P56","Down"
"Qtrt2",0.257639073378988,-0.808938736596119,0.185,0.32,1,"Qtrt2","COP","P56","Down"
"Mag",0.257855956045573,0.311674362742483,0.704,0.52,1,"Mag","COP","P56","Up"
"Ctnnd1",0.257903574671449,-0.593882345384022,0.222,0.4,1,"Ctnnd1","COP","P56","Down"
"Tmem33",0.2582610639832,0.548117252954098,0.593,0.52,1,"Tmem33","COP","P56","Up"
"Gnas",0.258963736574837,0.58466322279277,0.296,0.16,1,"Gnas","COP","P56","Up"
"Zfp961",0.258963736574837,0.988577337831724,0.296,0.16,1,"Zfp961","COP","P56","Up"
"Ttc8",0.258963736574837,0.893322935281475,0.296,0.16,1,"Ttc8","COP","P56","Up"
"Zfp950",0.258963736574837,0.79345624311679,0.296,0.16,1,"Zfp950","COP","P56","Up"
"Timm17a",0.259120081719541,-0.94009191247757,0.148,0.28,1,"Timm17a","COP","P56","Down"
"Magi1",0.259120081719541,-0.88885823936775,0.148,0.28,1,"Magi1","COP","P56","Down"
"Marchf5",0.259120081719541,-0.81126358463678,0.148,0.28,1,"Marchf5","COP","P56","Down"
"Cmc4",0.259120081719541,-0.879415098330621,0.148,0.28,1,"Cmc4","COP","P56","Down"
"Zmat1",0.259120081719541,-0.990603231462178,0.148,0.28,1,"Zmat1","COP","P56","Down"
"Scmh1",0.259120081719541,1.43047758128244,0.259,0.16,1,"Scmh1","COP","P56","Up"
"Gpatch8",0.259310228114244,-0.542871789579692,0.37,0.52,1,"Gpatch8","COP","P56","Down"
"Clip2",0.25989483806636,0.543137100554891,0.704,0.56,1,"Clip2","COP","P56","Up"
"Syp",0.260294806362616,-0.639991306773541,0.185,0.36,1,"Syp","COP","P56","Down"
"Klf9",0.260294806362616,0.903685661091468,0.333,0.2,1,"Klf9","COP","P56","Up"
"Sh3glb2",0.260331446763113,0.362425121391235,0.556,0.4,1,"Sh3glb2","COP","P56","Up"
"Hmbox1",0.260331446763113,0.672762399683775,0.519,0.44,1,"Hmbox1","COP","P56","Up"
"Mff",0.261843601937276,0.362357886517915,0.667,0.56,1,"Mff","COP","P56","Up"
"Eprs",0.261904980502584,0.50707532105947,0.407,0.28,1,"Eprs","COP","P56","Up"
"Madd",0.261904980502584,0.92261200500928,0.407,0.28,1,"Madd","COP","P56","Up"
"Tmbim6",0.261904980502584,0.426314579562236,0.407,0.28,1,"Tmbim6","COP","P56","Up"
"Stx4a",0.2624854544149,0.0498755499877271,0.481,0.36,1,"Stx4a","COP","P56","Up"
"Zhx3",0.262609572579172,0.299510758831197,0.407,0.24,1,"Zhx3","COP","P56","Up"
"Susd6",0.262646235548325,-1.08888119676483,0.259,0.36,1,"Susd6","COP","P56","Down"
"Rbm14",0.26268319727057,0.435109685538956,0.889,0.76,1,"Rbm14","COP","P56","Up"
"Rabgap1",0.263250582310243,0.676871203017074,0.444,0.32,1,"Rabgap1","COP","P56","Up"
"Ctnnb1",0.26331696631057,0.326895948884836,0.63,0.44,1,"Ctnnb1","COP","P56","Up"
"Thnsl1",0.263468583762497,1.03489274330399,0.259,0.12,1,"Thnsl1","COP","P56","Up"
"Jtb",0.263468583762497,0.544971822051105,0.259,0.12,1,"Jtb","COP","P56","Up"
"Fam171a2",0.263468583762497,0.902571629283844,0.259,0.12,1,"Fam171a2","COP","P56","Up"
"Enpp2",0.263898946287457,-0.193447113943656,0.926,1,1,"Enpp2","COP","P56","Down"
"Ssr1",0.265123534321005,-0.436450738881894,0.519,0.64,1,"Ssr1","COP","P56","Down"
"Pias1",0.265309971775394,-0.593629879695077,0.333,0.48,1,"Pias1","COP","P56","Down"
"Sptlc1",0.265309971775394,-0.725384891118456,0.333,0.48,1,"Sptlc1","COP","P56","Down"
"Abi1",0.265873659538543,-0.255943802310085,0.481,0.76,1,"Abi1","COP","P56","Down"
"Tcirg1",0.266519947913986,0.41621837892652,0.444,0.24,1,"Tcirg1","COP","P56","Up"
"Ppp2r5b",0.26744877948119,-0.541921512442019,0.222,0.4,1,"Ppp2r5b","COP","P56","Down"
"Kif5b",0.267454932665883,0.616238801538449,0.593,0.48,1,"Kif5b","COP","P56","Up"
"Ppp2r5a",0.267903237192688,-0.944377468521478,0.185,0.32,1,"Ppp2r5a","COP","P56","Down"
"Nelfa",0.267903237192688,-0.85842041364424,0.185,0.32,1,"Nelfa","COP","P56","Down"
"Hibadh",0.267903237192688,-0.98463110941747,0.185,0.32,1,"Hibadh","COP","P56","Down"
"Nrgn",0.267903237192688,-1.21491540440681,0.185,0.32,1,"Nrgn","COP","P56","Down"
"Atf6b",0.267903237192688,-0.664671987284418,0.185,0.32,1,"Atf6b","COP","P56","Down"
"Rpgr",0.267903237192688,-0.788687345110373,0.185,0.32,1,"Rpgr","COP","P56","Down"
"Poglut1",0.267903237192688,1.16251271249091,0.296,0.2,1,"Poglut1","COP","P56","Up"
"Luc7l",0.267913782211141,0.0701440378010879,0.333,0.56,1,"Luc7l","COP","P56","Up"
"Zzef1",0.267913782211141,0.433814818829529,0.519,0.36,1,"Zzef1","COP","P56","Up"
"Zcchc2",0.267913782211141,-0.615873227247417,0.37,0.52,1,"Zcchc2","COP","P56","Down"
"Acaca",0.267913782211141,0.786033912050571,0.481,0.4,1,"Acaca","COP","P56","Up"
"Nf1",0.267921249663919,-0.314976912307994,0.593,0.68,1,"Nf1","COP","P56","Down"
"Cnot3",0.268212186544317,0.529084911629253,0.593,0.44,1,"Cnot3","COP","P56","Up"
"Reep3",0.268547488719628,-0.123815766658324,0.37,0.56,1,"Reep3","COP","P56","Down"
"Tbc1d19",0.268665157555977,-0.361746231092402,0.37,0.64,1,"Tbc1d19","COP","P56","Down"
"Atxn2l",0.269557956681301,-0.332878558438602,0.704,0.88,1,"Atxn2l","COP","P56","Down"
"Snx11",0.26957837371644,-0.527739919456821,0.148,0.32,1,"Snx11","COP","P56","Down"
"Pank3",0.26957837371644,0.720251734322275,0.296,0.16,1,"Pank3","COP","P56","Up"
"Sec11a",0.269718850026441,-0.871462708661563,0.296,0.44,1,"Sec11a","COP","P56","Down"
"Ints2",0.269718850026441,-0.500244445817185,0.296,0.44,1,"Ints2","COP","P56","Down"
"Pex11b",0.270102651837591,-0.86418374453504,0.148,0.28,1,"Pex11b","COP","P56","Down"
"Nfib",0.270102651837591,-1.03820279454548,0.148,0.28,1,"Nfib","COP","P56","Down"
"Foxk1",0.270102651837591,-0.386201448084209,0.148,0.28,1,"Foxk1","COP","P56","Down"
"Ctbp2",0.270102651837591,-0.823544709840297,0.148,0.28,1,"Ctbp2","COP","P56","Down"
"Sbno2",0.270102651837591,-0.668589474707974,0.148,0.28,1,"Sbno2","COP","P56","Down"
"Cox8a",0.270102651837591,-0.69957512513121,0.148,0.28,1,"Cox8a","COP","P56","Down"
"B3gat3",0.270102651837591,-0.837467922614947,0.148,0.28,1,"B3gat3","COP","P56","Down"
"Gpbp1",0.270102651837591,1.21633988747109,0.259,0.16,1,"Gpbp1","COP","P56","Up"
"Psmb5",0.270102651837591,1.47614461434158,0.259,0.16,1,"Psmb5","COP","P56","Up"
"Yipf6",0.270356199766234,-0.496531411916475,0.185,0.36,1,"Yipf6","COP","P56","Down"
"Hectd1",0.270356199766234,0.760727314011764,0.333,0.2,1,"Hectd1","COP","P56","Up"
"Eif2s3y",0.270587813156282,0.322188690735438,0.852,0.8,1,"Eif2s3y","COP","P56","Up"
"Cwc22",0.27119056319741,0.956874743842094,0.407,0.28,1,"Cwc22","COP","P56","Up"
"Fkbp9",0.27119056319741,0.628429128753776,0.407,0.28,1,"Fkbp9","COP","P56","Up"
"Tgfa",0.271261308823084,-0.664276414171411,0.333,0.52,1,"Tgfa","COP","P56","Down"
"Fads1",0.271261308823084,-0.672161224545813,0.333,0.52,1,"Fads1","COP","P56","Down"
"Ctnna2",0.271377460797703,-0.417670067267685,0.63,0.72,1,"Ctnna2","COP","P56","Down"
"Trit1",0.27146009331909,-0.478467575831953,0.852,0.92,1,"Trit1","COP","P56","Down"
"Efs",0.271771404861309,-0.131341056917321,0.481,0.72,1,"Efs","COP","P56","Down"
"Smarcad1",0.271771404861309,0.256957359731169,0.667,0.52,1,"Smarcad1","COP","P56","Up"
"Pmepa1",0.271776234099758,0.474013557141225,0.37,0.2,1,"Pmepa1","COP","P56","Up"
"Grin1",0.271776234099758,-0.514606624458852,0.222,0.36,1,"Grin1","COP","P56","Down"
"Dgat2",0.271776234099758,-0.539404336996773,0.222,0.36,1,"Dgat2","COP","P56","Down"
"Gtpbp6",0.272082700150662,-0.773977274630584,0.259,0.4,1,"Gtpbp6","COP","P56","Down"
"Tmem30a",0.274077104303522,-0.478220206315065,0.63,0.8,1,"Tmem30a","COP","P56","Down"
"Ik",0.274262128131524,-0.700500659678936,0.333,0.48,1,"Ik","COP","P56","Down"
"Cacybp",0.275006356237292,0.622981861592962,0.259,0.12,1,"Cacybp","COP","P56","Up"
"Rnf34",0.275006356237292,0.0501999635663867,0.259,0.12,1,"Rnf34","COP","P56","Up"
"Dennd5b",0.275485621880215,-0.958003069884607,0.222,0.32,1,"Dennd5b","COP","P56","Down"
"Emid1",0.275485621880215,-1.32447659065345,0.222,0.32,1,"Emid1","COP","P56","Down"
"Eif4g1",0.275723782382721,-0.720141090634826,0.37,0.48,1,"Eif4g1","COP","P56","Down"
"Sema5a",0.276116376084246,0.588405292750443,0.704,0.56,1,"Sema5a","COP","P56","Up"
"Matn4",0.276116376084246,0.820872818079013,0.667,0.6,1,"Matn4","COP","P56","Up"
"Inpp5b",0.276698991061359,-0.528093960954828,0.444,0.6,1,"Inpp5b","COP","P56","Down"
"Rab24",0.276698991061359,-0.592977268013828,0.444,0.6,1,"Rab24","COP","P56","Down"
"Itsn2",0.27671148769067,-0.492073747686088,0.37,0.52,1,"Itsn2","COP","P56","Down"
"Stau1",0.27723408696502,-0.39305409390067,0.222,0.4,1,"Stau1","COP","P56","Down"
"Thumpd3",0.27723408696502,-0.37397472441844,0.222,0.4,1,"Thumpd3","COP","P56","Down"
"Calm3",0.27723408696502,0.781431318526272,0.37,0.24,1,"Calm3","COP","P56","Up"
"Gnl3l",0.27723408696502,0.765606954864,0.37,0.24,1,"Gnl3l","COP","P56","Up"
"Traf7",0.277267418697905,-0.460640908604093,0.37,0.56,1,"Traf7","COP","P56","Down"
"Gramd3",0.277428975413233,0.324331031618402,0.556,0.4,1,"Gramd3","COP","P56","Up"
"Rabep1",0.277952353094297,0.363800424228923,0.704,0.6,1,"Rabep1","COP","P56","Up"
"mt-Atp8",0.277952353094297,0.474272869585687,0.704,0.6,1,"mt-Atp8","COP","P56","Up"
"Glrb",0.278189494051809,0.533750080524126,0.778,0.84,1,"Glrb","COP","P56","Up"
"Dynll1",0.278219159191282,0.450592384219198,0.667,0.56,1,"Dynll1","COP","P56","Up"
"Cibar1",0.278444960435072,-0.848269638436226,0.185,0.32,1,"Cibar1","COP","P56","Down"
"Nap1l1",0.278444960435072,-0.487697822882263,0.185,0.32,1,"Nap1l1","COP","P56","Down"
"Cdk2",0.278444960435072,-0.847619999105825,0.185,0.32,1,"Cdk2","COP","P56","Down"
"Matn2",0.278444960435072,-0.549604882497815,0.185,0.32,1,"Matn2","COP","P56","Down"
"Mrtfb",0.278444960435072,-0.559637743239952,0.185,0.32,1,"Mrtfb","COP","P56","Down"
"Ddx21",0.278444960435072,1.00987693231633,0.296,0.2,1,"Ddx21","COP","P56","Up"
"mt-Nd4l",0.279037055710994,0.521888743647757,0.444,0.28,1,"mt-Nd4l","COP","P56","Up"
"Ifi27",0.279584302121861,0.837052228013343,0.741,0.6,1,"Ifi27","COP","P56","Up"
"Rcbtb1",0.280236079544521,-0.335153703267112,0.333,0.52,1,"Rcbtb1","COP","P56","Down"
"Snx14",0.280236079544521,0.690867474078165,0.481,0.36,1,"Snx14","COP","P56","Up"
"Immt",0.280681056282917,-0.52140236253106,0.185,0.36,1,"Immt","COP","P56","Down"
"Rab5a",0.280681056282917,-0.407189526891434,0.185,0.36,1,"Rab5a","COP","P56","Down"
"Fbxo38",0.280699209658648,-0.279849563044638,0.259,0.44,1,"Fbxo38","COP","P56","Down"
"Gpsm2",0.281400273683962,-0.551796614648714,0.148,0.28,1,"Gpsm2","COP","P56","Down"
"Taf6",0.281400273683962,-0.774362593995221,0.148,0.28,1,"Taf6","COP","P56","Down"
"Entpd6",0.281400273683962,1.17672444731309,0.259,0.16,1,"Entpd6","COP","P56","Up"
"Cpox",0.281400273683962,1.49487096283149,0.259,0.16,1,"Cpox","COP","P56","Up"
"Map4k3",0.281516429085183,-0.572094723913908,0.296,0.48,1,"Map4k3","COP","P56","Down"
"Tnik",0.281516429085183,0.604954398983592,0.444,0.32,1,"Tnik","COP","P56","Up"
"Arl8a",0.281580714457798,0.190833839032712,0.556,0.44,1,"Arl8a","COP","P56","Up"
"Dgkd",0.281787130097527,0.588353203256305,0.407,0.24,1,"Dgkd","COP","P56","Up"
"Crk",0.281787130097527,-0.661132520250362,0.259,0.4,1,"Crk","COP","P56","Down"
"Uhrf2",0.281787130097527,-0.689183705238683,0.259,0.4,1,"Uhrf2","COP","P56","Down"
"Zbtb44",0.281888872097714,0.226201656061121,0.37,0.2,1,"Zbtb44","COP","P56","Up"
"Psmb2",0.281888872097714,-0.861965056461431,0.222,0.36,1,"Psmb2","COP","P56","Down"
"Togaram1",0.281888872097714,-0.773768782865321,0.222,0.36,1,"Togaram1","COP","P56","Down"
"Notch1",0.281888872097714,0.983373414680586,0.333,0.24,1,"Notch1","COP","P56","Up"
"Atp11a",0.283119269917346,0.140505611815223,0.889,0.8,1,"Atp11a","COP","P56","Up"
"Aup1",0.283418468330696,0.829227229731963,0.481,0.32,1,"Aup1","COP","P56","Up"
"Ikzf5",0.283418468330696,0.536121405552627,0.444,0.36,1,"Ikzf5","COP","P56","Up"
"Ppp3cb",0.284452477558834,-0.217142027891136,0.444,0.64,1,"Ppp3cb","COP","P56","Down"
"Marchf7",0.285194457238609,0.370779611512311,0.741,0.64,1,"Marchf7","COP","P56","Up"
"Ip6k2",0.285367016576679,-0.24345651603131,0.407,0.64,1,"Ip6k2","COP","P56","Down"
"Stk11",0.285704076483101,0.86120682029583,0.481,0.4,1,"Stk11","COP","P56","Up"
"Pcbp2",0.286663003145174,0.589176464843592,0.667,0.56,1,"Pcbp2","COP","P56","Up"
"Mob3b",0.286884356817546,0.552737628078992,0.259,0.12,1,"Mob3b","COP","P56","Up"
"Apmap",0.288571826338416,0.534100797564731,0.444,0.28,1,"Apmap","COP","P56","Up"
"Mbtd1",0.288571826338416,0.7577718818848,0.444,0.28,1,"Mbtd1","COP","P56","Up"
"Gga3",0.288571826338416,-0.585373932935815,0.296,0.44,1,"Gga3","COP","P56","Down"
"Coro7",0.288571826338416,-0.335058043499351,0.296,0.44,1,"Coro7","COP","P56","Down"
"Slc25a40",0.288571826338416,0.575021479033733,0.407,0.32,1,"Slc25a40","COP","P56","Up"
"Slc50a1",0.289265470467619,-0.526043464990283,0.185,0.32,1,"Slc50a1","COP","P56","Down"
"Ube2j2",0.289265470467619,-0.857704111978457,0.185,0.32,1,"Ube2j2","COP","P56","Down"
"Hmces",0.289265470467619,-0.651387235248067,0.185,0.32,1,"Hmces","COP","P56","Down"
"Itga9",0.289265470467619,-1.10219183067862,0.185,0.32,1,"Itga9","COP","P56","Down"
"Arhgef40",0.289265470467619,-0.492208676417332,0.185,0.32,1,"Arhgef40","COP","P56","Down"
"Calcoco1",0.289265470467619,-0.883428793214966,0.185,0.32,1,"Calcoco1","COP","P56","Down"
"Drg2",0.289410466565838,-0.417743805168732,0.333,0.52,1,"Drg2","COP","P56","Down"
"Antkmt",0.289410466565838,0.660101776394735,0.481,0.36,1,"Antkmt","COP","P56","Up"
"Cherp",0.290705473493499,-0.302373279539668,0.407,0.52,1,"Cherp","COP","P56","Down"
"Acp1",0.291270449391485,0.0462215329582837,0.333,0.2,1,"Acp1","COP","P56","Up"
"Lsm7",0.291693173531409,0.456751869349947,0.296,0.16,1,"Lsm7","COP","P56","Up"
"Klhl24",0.291693173531409,1.12174511239429,0.296,0.16,1,"Klhl24","COP","P56","Up"
"Trim39",0.291693173531409,0.643998350908098,0.296,0.16,1,"Trim39","COP","P56","Up"
"Fam210a",0.291723714823573,0.107627146345716,0.407,0.24,1,"Fam210a","COP","P56","Up"
"Setd7",0.291723714823573,-0.658423290277092,0.259,0.4,1,"Setd7","COP","P56","Down"
"Adprh",0.291723714823573,-1.00834385742461,0.259,0.4,1,"Adprh","COP","P56","Down"
"Nfasc",0.291935461989633,0.43782402123153,0.889,0.88,1,"Nfasc","COP","P56","Up"
"Hnrnpu",0.29194428511116,0.505962744945586,0.63,0.48,1,"Hnrnpu","COP","P56","Up"
"Fxr1",0.29194428511116,0.662949887038056,0.63,0.48,1,"Fxr1","COP","P56","Up"
"Susd5",0.29194428511116,0.578999085459475,0.593,0.52,1,"Susd5","COP","P56","Up"
"Tubb2b",0.29194428511116,0.876128465316834,0.593,0.52,1,"Tubb2b","COP","P56","Up"
"Immp1l",0.292253743245718,-0.67535709790205,0.222,0.36,1,"Immp1l","COP","P56","Down"
"Wdr48",0.292253743245718,-0.793133882437435,0.222,0.36,1,"Wdr48","COP","P56","Down"
"Smc1a",0.292253743245718,-0.448818398782806,0.222,0.36,1,"Smc1a","COP","P56","Down"
"Crlf3",0.292253743245718,1.17081750666027,0.333,0.24,1,"Crlf3","COP","P56","Up"
"Akt1",0.292779665321331,0.478979500646326,0.481,0.32,1,"Akt1","COP","P56","Up"
"Fermt2",0.292779665321331,-0.451629119610568,0.333,0.48,1,"Fermt2","COP","P56","Down"
"Zbtb6",0.293014343460171,-1.04995126391563,0.148,0.28,1,"Zbtb6","COP","P56","Down"
"Syn2",0.293014343460171,-0.777350674710187,0.148,0.28,1,"Syn2","COP","P56","Down"
"Zkscan2",0.293014343460171,-0.559469156512894,0.148,0.28,1,"Zkscan2","COP","P56","Down"
"Pwp2",0.293014343460171,-0.581831675692445,0.148,0.28,1,"Pwp2","COP","P56","Down"
"Krr1",0.293014343460171,-0.763830862560541,0.148,0.28,1,"Krr1","COP","P56","Down"
"Agpat1",0.293014343460171,-0.649364335914447,0.148,0.28,1,"Agpat1","COP","P56","Down"
"Hat1",0.293014343460171,1.00815067216237,0.259,0.16,1,"Hat1","COP","P56","Up"
"Timm21",0.293014343460171,1.16982711134805,0.259,0.16,1,"Timm21","COP","P56","Up"
"Hmgb1",0.294216793150476,0.360773413840195,0.593,0.44,1,"Hmgb1","COP","P56","Up"
"Pdss1",0.294216793150476,0.508568666855554,0.556,0.48,1,"Pdss1","COP","P56","Up"
"Car11",0.294216793150476,0.618405962536331,0.556,0.48,1,"Car11","COP","P56","Up"
"Soga1",0.294860140602876,0.553458018344632,0.704,0.6,1,"Soga1","COP","P56","Up"
"Tasor",0.294860140602876,0.352958523184884,0.704,0.6,1,"Tasor","COP","P56","Up"
"Hdac3",0.295382181640828,-0.689150817200522,0.296,0.4,1,"Hdac3","COP","P56","Down"
"Chd1",0.295767698148783,-0.624614878092057,0.333,0.44,1,"Chd1","COP","P56","Down"
"Qki",0.29651301786391,0.167729603425228,1,0.96,1,"Qki","COP","P56","Up"
"Pspc1",0.29734310745712,-0.406713928003892,0.519,0.68,1,"Pspc1","COP","P56","Down"
"Abcf1",0.297407204214806,-0.990835974371548,0.185,0.28,1,"Abcf1","COP","P56","Down"
"Arl2",0.297407204214806,-0.851541210443733,0.185,0.28,1,"Arl2","COP","P56","Down"
"D2hgdh",0.298323800929761,-0.594266235946092,0.296,0.44,1,"D2hgdh","COP","P56","Down"
"Capn7",0.298323800929761,-0.780040405140486,0.296,0.44,1,"Capn7","COP","P56","Down"
"Prex1",0.29878501792909,-0.494136269544588,0.333,0.52,1,"Prex1","COP","P56","Down"
"Map6",0.29878501792909,-0.461888418868719,0.333,0.52,1,"Map6","COP","P56","Down"
"Cadm3",0.299192246921323,-0.307097467030597,0.444,0.72,1,"Cadm3","COP","P56","Down"
"Cops5",0.299903718269941,-0.614178416964263,0.407,0.52,1,"Cops5","COP","P56","Down"
"Med23",0.300365699506834,-0.604968871179765,0.185,0.32,1,"Med23","COP","P56","Down"
"Gosr1",0.300365699506834,-0.596975030210892,0.185,0.32,1,"Gosr1","COP","P56","Down"
"Wbp2",0.300365699506834,-0.63810708063689,0.185,0.32,1,"Wbp2","COP","P56","Down"
