"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Ctnnd1",0.145434216313441,-0.671935110251871,0.154,0.273,1,"Ctnnd1","COP","P08","Down"
"Iqgap1",0.145434216313441,-0.718340129939435,0.154,0.273,1,"Iqgap1","COP","P08","Down"
"Pcgf5",0.145457609829616,-0.832153056499867,0.228,0.333,1,"Pcgf5","COP","P08","Down"
"Cc2d1a",0.145863326379005,-0.781056514261959,0.162,0.273,1,"Cc2d1a","COP","P08","Down"
"Kat5",0.145932096508865,-0.822847556280157,0.191,0.303,1,"Kat5","COP","P08","Down"
"Adgrl3",0.14621019882553,0.447884165523805,0.441,0.303,1,"Adgrl3","COP","P08","Up"
"Trmt1",0.146254034913266,0.979783669039775,0.265,0.152,1,"Trmt1","COP","P08","Up"
"Fzd3",0.146254034913266,-0.711458160191681,0.221,0.333,1,"Fzd3","COP","P08","Down"
"Ino80b",0.146336139478041,0.776356705825915,0.324,0.182,1,"Ino80b","COP","P08","Up"
"Wdr1",0.146396060258252,-0.377445938268427,0.463,0.667,1,"Wdr1","COP","P08","Down"
"Dcp1a",0.146721724765494,0.716284366148341,0.331,0.242,1,"Dcp1a","COP","P08","Up"
"Ppp6r1",0.146833174950017,-0.523165981000023,0.338,0.515,1,"Ppp6r1","COP","P08","Down"
"Fam228b",0.146833174950017,0.759713593115163,0.397,0.273,1,"Fam228b","COP","P08","Up"
"Gpr37l1",0.147048646396516,0.291367869268545,0.904,0.939,1,"Gpr37l1","COP","P08","Up"
"Ints13",0.147135053360851,-0.48473230792077,0.397,0.606,1,"Ints13","COP","P08","Down"
"Agrn",0.147297704997647,0.282118467981281,0.89,0.788,1,"Agrn","COP","P08","Up"
"Snx22",0.147557927462535,0.762698298988977,0.324,0.242,1,"Snx22","COP","P08","Up"
"Kmt2d",0.148103916371094,0.347371560313179,0.662,0.545,1,"Kmt2d","COP","P08","Up"
"Abhd13",0.148198011387054,-0.502454889972957,0.147,0.273,1,"Abhd13","COP","P08","Down"
"Ssr2",0.148425838935124,0.692997286363018,0.419,0.273,1,"Ssr2","COP","P08","Up"
"Smarcc1",0.148572395271712,0.46161278311611,0.507,0.394,1,"Smarcc1","COP","P08","Up"
"Acap3",0.148650023297913,0.280256720901391,0.897,0.909,1,"Acap3","COP","P08","Up"
"Glmn",0.148847790023511,-0.566791158588302,0.25,0.394,1,"Glmn","COP","P08","Down"
"Nf2",0.148919140627005,-0.444618300686655,0.279,0.424,1,"Nf2","COP","P08","Down"
"Suds3",0.149131155132599,-0.804762133871536,0.206,0.333,1,"Suds3","COP","P08","Down"
"Ppfibp1",0.149273918341707,-0.274222043983125,0.904,0.939,1,"Ppfibp1","COP","P08","Down"
"Ckap2",0.149555688295909,-0.563193691464087,0.257,0.364,1,"Ckap2","COP","P08","Down"
"Zfp26",0.149968297359741,0.679234928948342,0.404,0.273,1,"Zfp26","COP","P08","Up"
"Luc7l2",0.150515284143386,0.403278432481126,0.669,0.636,1,"Luc7l2","COP","P08","Up"
"Dpf2",0.150539016824186,-0.68834771686025,0.324,0.455,1,"Dpf2","COP","P08","Down"
"Dnajc7",0.150881790200912,-0.334192574063193,0.618,0.758,1,"Dnajc7","COP","P08","Down"
"Pnpt1",0.150979187253048,-0.652636802458946,0.257,0.364,1,"Pnpt1","COP","P08","Down"
"Ralgapb",0.15120158959741,-0.420091707537781,0.316,0.485,1,"Ralgapb","COP","P08","Down"
"Ext2",0.151452643662779,-0.515730380469035,0.404,0.576,1,"Ext2","COP","P08","Down"
"Dctn2",0.151661684047073,0.464510485558186,0.581,0.485,1,"Dctn2","COP","P08","Up"
"Ppp2r2a",0.151866381918598,0.844876410968197,0.368,0.273,1,"Ppp2r2a","COP","P08","Up"
"Zxdc",0.151932403139183,1.069364015334,0.287,0.182,1,"Zxdc","COP","P08","Up"
"Safb2",0.152054143803055,-0.432968069656044,0.713,0.788,1,"Safb2","COP","P08","Down"
"M6pr",0.153003879367255,1.03152960473673,0.257,0.152,1,"M6pr","COP","P08","Up"
"Tmem39a",0.153276953309124,0.728787290805019,0.353,0.242,1,"Tmem39a","COP","P08","Up"
"Tm9sf1",0.153349079120943,0.761735869046152,0.279,0.152,1,"Tm9sf1","COP","P08","Up"
"Nde1",0.154092844005499,-0.571866843835334,0.184,0.303,1,"Nde1","COP","P08","Down"
"Ercc1",0.154180449014755,-0.708664364850638,0.162,0.273,1,"Ercc1","COP","P08","Down"
"Gpr173",0.154400386134947,-0.989888503604517,0.176,0.273,1,"Gpr173","COP","P08","Down"
"Slc3a2",0.155223769831187,-0.48791263015309,0.316,0.485,1,"Slc3a2","COP","P08","Down"
"Ddx6",0.155326574950996,-0.260311658882233,0.485,0.667,1,"Ddx6","COP","P08","Down"
"Ttc1",0.155365017955889,0.89175474305365,0.338,0.242,1,"Ttc1","COP","P08","Up"
"Lrp6",0.155470523809904,0.530086468156807,0.559,0.515,1,"Lrp6","COP","P08","Up"
"Rtf2",0.156047109803752,-0.841555846519033,0.169,0.273,1,"Rtf2","COP","P08","Down"
"Mro",0.156355474500139,0.829459641943274,0.279,0.152,1,"Mro","COP","P08","Up"
"Cpeb4",0.156436619495877,0.594035068678487,0.64,0.545,1,"Cpeb4","COP","P08","Up"
"Cops7b",0.156535331278334,-0.6927248453784,0.184,0.303,1,"Cops7b","COP","P08","Down"
"Rhot1",0.15669573723647,-0.825691226126744,0.346,0.424,1,"Rhot1","COP","P08","Down"
"Tcea1",0.156763207922805,0.677179875713383,0.346,0.212,1,"Tcea1","COP","P08","Up"
"Zfp592",0.156782710727454,-0.879699046507458,0.221,0.333,1,"Zfp592","COP","P08","Down"
"Map4k4",0.157284872766218,-0.351862201582019,0.691,0.818,1,"Map4k4","COP","P08","Down"
"Trps1",0.157288503733826,0.643662830811872,0.331,0.212,1,"Trps1","COP","P08","Up"
"Kdm3b",0.157340448186174,-0.454674901989806,0.419,0.576,1,"Kdm3b","COP","P08","Down"
"Slc4a1ap",0.157611240948364,-0.673340976435731,0.176,0.303,1,"Slc4a1ap","COP","P08","Down"
"Dvl2",0.157645510456216,-0.779515518696575,0.213,0.333,1,"Dvl2","COP","P08","Down"
"Mfsd2a",0.157777415304365,0.702648529112785,0.507,0.394,1,"Mfsd2a","COP","P08","Up"
"Tle4",0.157846448149396,0.659365682486109,0.404,0.273,1,"Tle4","COP","P08","Up"
"Ikzf5",0.158170917835206,0.395339209854069,0.346,0.212,1,"Ikzf5","COP","P08","Up"
"Pi4k2a",0.158179547631205,-0.671822765353708,0.184,0.303,1,"Pi4k2a","COP","P08","Down"
"Nmd3",0.158428914229656,1.07972915180975,0.257,0.152,1,"Nmd3","COP","P08","Up"
"Nek1",0.158430885446615,1.03234291595618,0.25,0.152,1,"Nek1","COP","P08","Up"
"Dzip1",0.158482065120503,-0.47692601128093,0.787,0.818,1,"Dzip1","COP","P08","Down"
"Zfyve16",0.158517541052449,-0.617588591527772,0.301,0.424,1,"Zfyve16","COP","P08","Down"
"Tmem29",0.15890311879166,-0.718528779147128,0.279,0.394,1,"Tmem29","COP","P08","Down"
"Abi2",0.15895622840389,0.680046695425485,0.426,0.303,1,"Abi2","COP","P08","Up"
"Cetn3",0.159216197320759,1.05405556411943,0.257,0.152,1,"Cetn3","COP","P08","Up"
"Itsn1",0.159308899230854,-0.530459965749426,0.346,0.485,1,"Itsn1","COP","P08","Down"
"Rbm6",0.159438628284106,0.514172049036637,0.632,0.576,1,"Rbm6","COP","P08","Up"
"Lamp2",0.159649864335316,0.491760708009655,0.544,0.424,1,"Lamp2","COP","P08","Up"
"Zc3h15",0.159802940754879,0.98494231861024,0.279,0.182,1,"Zc3h15","COP","P08","Up"
"Srgap1",0.1600225503542,-0.863801602661545,0.206,0.333,1,"Srgap1","COP","P08","Down"
"Mak16",0.160175635196744,-0.287000735390972,0.228,0.364,1,"Mak16","COP","P08","Down"
"Rnf138",0.160209267740099,-0.794555265378287,0.309,0.424,1,"Rnf138","COP","P08","Down"
"Lgi3",0.160341666284961,-0.308622487041708,0.654,0.818,1,"Lgi3","COP","P08","Down"
"Nrxn2",0.16039102882417,-0.153240349471118,0.537,0.727,1,"Nrxn2","COP","P08","Down"
"Pxk",0.160486225966931,-0.528180128348781,0.272,0.394,1,"Pxk","COP","P08","Down"
"Gfm1",0.160837623334589,-0.51272368691119,0.154,0.273,1,"Gfm1","COP","P08","Down"
"Slc25a51",0.161187938052072,-0.789422779937216,0.169,0.273,1,"Slc25a51","COP","P08","Down"
"Sema6d",0.161219362735186,0.514903562884839,0.551,0.424,1,"Sema6d","COP","P08","Up"
"Morf4l1",0.161444322912354,-0.3409012980654,0.478,0.636,1,"Morf4l1","COP","P08","Down"
"Vat1",0.161849602034673,-0.836791090436976,0.25,0.364,1,"Vat1","COP","P08","Down"
"Tbrg1",0.162105142693748,-0.259707017218812,0.228,0.394,1,"Tbrg1","COP","P08","Down"
"Mtmr3",0.16216217117551,-0.413418223199137,0.324,0.485,1,"Mtmr3","COP","P08","Down"
"Igbp1",0.162451488870763,0.979829786094901,0.338,0.242,1,"Igbp1","COP","P08","Up"
"Ndufb11",0.162622489570941,-0.829485480366775,0.154,0.273,1,"Ndufb11","COP","P08","Down"
"Gltp",0.162768518667371,0.341302347737892,0.551,0.455,1,"Gltp","COP","P08","Up"
"Calm2",0.162853123143851,-0.696326965598317,0.162,0.273,1,"Calm2","COP","P08","Down"
"Setd2",0.163162856050914,0.492550916926718,0.515,0.424,1,"Setd2","COP","P08","Up"
"Srp72",0.163242106730126,-0.686931230285828,0.206,0.333,1,"Srp72","COP","P08","Down"
"Dbndd2",0.163256632470001,-0.295030291344025,0.706,0.758,1,"Dbndd2","COP","P08","Down"
"Smurf1",0.163281075035711,1.00139110709505,0.324,0.212,1,"Smurf1","COP","P08","Up"
"Sec61a1",0.163557100602884,-0.135747775064748,0.324,0.515,1,"Sec61a1","COP","P08","Down"
"Nol4l",0.163608001878515,-0.930022719071077,0.228,0.333,1,"Nol4l","COP","P08","Down"
"Uqcr11",0.163968999691273,-0.565157104248641,0.309,0.455,1,"Uqcr11","COP","P08","Down"
"Dixdc1",0.163988539252725,0.571653459731656,0.529,0.424,1,"Dixdc1","COP","P08","Up"
"Vps13b",0.164422257278297,-0.587807349113506,0.154,0.273,1,"Vps13b","COP","P08","Down"
"Mmadhc",0.164869605443364,-0.44906782167318,0.206,0.333,1,"Mmadhc","COP","P08","Down"
"Oxct1",0.164887378255955,-0.656298132528944,0.184,0.303,1,"Oxct1","COP","P08","Down"
"Clip4",0.165061041928614,0.659108727452705,0.309,0.182,1,"Clip4","COP","P08","Up"
"Ncald",0.165212413350884,0.22154679219819,0.691,0.576,1,"Ncald","COP","P08","Up"
"Nicn1",0.165519215298787,-0.652139127092226,0.199,0.303,1,"Nicn1","COP","P08","Down"
"Zadh2",0.166266642867435,-0.474627204384508,0.235,0.394,1,"Zadh2","COP","P08","Down"
"Fkbp15",0.166319842582233,0.683090006324661,0.456,0.364,1,"Fkbp15","COP","P08","Up"
"Mapk6",0.166435236773349,-0.396758170228985,0.228,0.364,1,"Mapk6","COP","P08","Down"
"Slc35d1",0.167186714007051,0.441500451761379,0.338,0.212,1,"Slc35d1","COP","P08","Up"
"Nup35",0.167575672059125,0.699607296052307,0.287,0.152,1,"Nup35","COP","P08","Up"
"Mto1",0.167575672059125,1.03558263346019,0.279,0.182,1,"Mto1","COP","P08","Up"
"Ppid",0.167733418381502,0.678252319157333,0.419,0.333,1,"Ppid","COP","P08","Up"
"Tspan6",0.167749359186906,0.926468860671156,0.324,0.212,1,"Tspan6","COP","P08","Up"
"Eif3a",0.167804925660705,-0.686931217419522,0.331,0.455,1,"Eif3a","COP","P08","Down"
"Tmem184c",0.168005909890019,-0.604105219919089,0.243,0.394,1,"Tmem184c","COP","P08","Down"
"Rnpep",0.168062041512107,-0.614111362867491,0.265,0.394,1,"Rnpep","COP","P08","Down"
"Sema4g",0.168363876973771,-0.664084372896077,0.368,0.485,1,"Sema4g","COP","P08","Down"
"Syvn1",0.168497000926145,0.783447903402861,0.368,0.273,1,"Syvn1","COP","P08","Up"
"Hnrnpul2",0.168551190706331,-0.562039339239351,0.397,0.515,1,"Hnrnpul2","COP","P08","Down"
"Pde9a",0.168680084938917,-0.354486087544865,0.713,0.848,1,"Pde9a","COP","P08","Down"
"Crebbp",0.168771634272087,0.515325320772487,0.507,0.485,1,"Crebbp","COP","P08","Up"
"Ssb",0.169013771540303,-0.604078909261978,0.412,0.545,1,"Ssb","COP","P08","Down"
"Rab5b",0.169163738802568,1.09148248100929,0.279,0.182,1,"Rab5b","COP","P08","Up"
"Tgs1",0.170038727076399,-0.922562588557865,0.169,0.273,1,"Tgs1","COP","P08","Down"
"Elovl5",0.170543679931278,1.09389889363866,0.257,0.152,1,"Elovl5","COP","P08","Up"
"Ahsa1",0.170763067636614,0.891424202482628,0.279,0.182,1,"Ahsa1","COP","P08","Up"
"Suz12",0.171148584502756,0.832139433794224,0.294,0.182,1,"Suz12","COP","P08","Up"
"Polr1c",0.171504381407268,-0.489170978827547,0.206,0.333,1,"Polr1c","COP","P08","Down"
"Uba2",0.171558187529962,0.529989210053441,0.419,0.303,1,"Uba2","COP","P08","Up"
"Slc45a4",0.171849001116785,0.473109286263809,0.478,0.333,1,"Slc45a4","COP","P08","Up"
"Lrrtm4",0.171994306038138,0.723001014849211,0.449,0.303,1,"Lrrtm4","COP","P08","Up"
"Ppm1b",0.172320604543399,0.765806481886937,0.449,0.364,1,"Ppm1b","COP","P08","Up"
"Klf7",0.17258193603389,-0.402057474557217,0.368,0.485,1,"Klf7","COP","P08","Down"
"Mitf",0.172690276269946,-0.511162910907955,0.265,0.394,1,"Mitf","COP","P08","Down"
"Rbbp4",0.172698125018355,-0.563395748103712,0.309,0.455,1,"Rbbp4","COP","P08","Down"
"Gdpd1",0.172778601699028,-0.467514876777129,0.294,0.424,1,"Gdpd1","COP","P08","Down"
"Fut8",0.172806466413878,0.574050888932213,0.36,0.273,1,"Fut8","COP","P08","Up"
"Hsf2",0.172807239401253,-0.510126428739633,0.221,0.333,1,"Hsf2","COP","P08","Down"
"Noc3l",0.172807239401253,-0.505596380505939,0.221,0.333,1,"Noc3l","COP","P08","Down"
"Clip3",0.172809927161282,-0.501723739107724,0.507,0.606,1,"Clip3","COP","P08","Down"
"Riok3",0.173011755840427,0.471039752919348,0.485,0.424,1,"Riok3","COP","P08","Up"
"Rnf44",0.173534658503016,0.868706768337137,0.294,0.182,1,"Rnf44","COP","P08","Up"
"Arhgef10",0.173779495363896,0.619006808290858,0.551,0.545,1,"Arhgef10","COP","P08","Up"
"Abce1",0.173869095216125,-0.444548999897615,0.382,0.545,1,"Abce1","COP","P08","Down"
"Tpp1",0.17400514645613,-0.436606253266666,0.368,0.485,1,"Tpp1","COP","P08","Down"
"Bzw1",0.174293110560183,-0.793128192514814,0.301,0.394,1,"Bzw1","COP","P08","Down"
"Macroh2a1",0.174415064547733,0.469919776033325,0.551,0.455,1,"Macroh2a1","COP","P08","Up"
"Gosr2",0.17447471963555,-0.713311686619106,0.221,0.333,1,"Gosr2","COP","P08","Down"
"Sbf2",0.17472882259622,-0.423563635803069,0.368,0.545,1,"Sbf2","COP","P08","Down"
"Slc22a23",0.174733564944082,0.405552235452824,0.904,0.848,1,"Slc22a23","COP","P08","Up"
"Gpm6a",0.174835483418842,0.58712966935067,0.684,0.667,1,"Gpm6a","COP","P08","Up"
"Eif4ebp2",0.174955935826552,-0.679968288993,0.228,0.333,1,"Eif4ebp2","COP","P08","Down"
"Abhd11",0.175181539082739,0.740008497813538,0.301,0.182,1,"Abhd11","COP","P08","Up"
"Tpd52",0.175347512331211,-0.726374198015889,0.184,0.303,1,"Tpd52","COP","P08","Down"
"Slc36a4",0.175347512331211,-0.918997919825558,0.184,0.303,1,"Slc36a4","COP","P08","Down"
"Ccnl1",0.175380626374891,-0.316498924454405,0.706,0.788,1,"Ccnl1","COP","P08","Down"
"Kdm5c",0.175606216203411,-0.81498507193743,0.162,0.273,1,"Kdm5c","COP","P08","Down"
"Rnf168",0.175820580862178,-0.726629698401319,0.199,0.333,1,"Rnf168","COP","P08","Down"
"Scyl2",0.176166257793646,-0.568285984058548,0.228,0.364,1,"Scyl2","COP","P08","Down"
"Usp36",0.176535966463135,-0.276108976195571,0.36,0.545,1,"Usp36","COP","P08","Down"
"Fam168b",0.176879235401567,0.614850177261864,0.412,0.303,1,"Fam168b","COP","P08","Up"
"Brsk2",0.177161732829381,-0.322871060355671,0.75,0.909,1,"Brsk2","COP","P08","Down"
"Ube2e2",0.177377663965286,0.407794260709358,0.757,0.727,1,"Ube2e2","COP","P08","Up"
"Glis2",0.177414016254708,-0.627928222904881,0.265,0.394,1,"Glis2","COP","P08","Down"
"Uck2",0.177845195673183,1.03550419369353,0.265,0.152,1,"Uck2","COP","P08","Up"
"Dip2b",0.178210503081119,-0.276630124836148,0.257,0.424,1,"Dip2b","COP","P08","Down"
"Scrib",0.178746041061868,-0.425289620892863,0.426,0.576,1,"Scrib","COP","P08","Down"
"Arhgef28",0.178929483742447,-0.666825417194528,0.235,0.364,1,"Arhgef28","COP","P08","Down"
"Smad5",0.179029322082728,-0.43592989247624,0.375,0.515,1,"Smad5","COP","P08","Down"
"Ddx5",0.179229140874331,-0.166960493752432,0.89,0.939,1,"Ddx5","COP","P08","Down"
"Smc1a",0.180025225870126,0.563572316801511,0.301,0.182,1,"Smc1a","COP","P08","Up"
"Sh3bp4",0.180189418313874,0.331473693134829,0.853,0.909,1,"Sh3bp4","COP","P08","Up"
"Eif3f",0.18019419351284,-0.464334486197719,0.191,0.333,1,"Eif3f","COP","P08","Down"
"Jmjd8",0.180343762208762,0.209710356243742,0.279,0.152,1,"Jmjd8","COP","P08","Up"
"Frmd5",0.180397381977116,-0.479642612152951,0.272,0.394,1,"Frmd5","COP","P08","Down"
"Eef1a1",0.180400010519366,-0.365182020721107,0.632,0.727,1,"Eef1a1","COP","P08","Down"
"Polr3k",0.180887341827747,0.482501541397893,0.419,0.303,1,"Polr3k","COP","P08","Up"
"Dctn6",0.181072945067756,-0.859874373231801,0.206,0.303,1,"Dctn6","COP","P08","Down"
"Safb",0.181116688133811,-0.337619815037347,0.441,0.636,1,"Safb","COP","P08","Down"
"Kdm4a",0.181264553351982,0.47326542033901,0.529,0.424,1,"Kdm4a","COP","P08","Up"
"Micall1",0.181294386064528,-0.566545484891327,0.162,0.273,1,"Micall1","COP","P08","Down"
"Calcrl",0.182232888186629,1.20901780919509,0.309,0.212,1,"Calcrl","COP","P08","Up"
"Atr",0.182250974934741,-0.41995712359407,0.176,0.303,1,"Atr","COP","P08","Down"
"Dlst",0.182269830540646,0.688320989004624,0.463,0.424,1,"Dlst","COP","P08","Up"
"Dpf1",0.182276799795416,-0.441243956079856,0.235,0.364,1,"Dpf1","COP","P08","Down"
"Zgpat",0.182845570533269,-0.441678630201937,0.676,0.818,1,"Zgpat","COP","P08","Down"
"H1f4",0.183616364494011,0.68336843907305,0.316,0.212,1,"H1f4","COP","P08","Up"
"Zc3h7b",0.183860134622488,0.585672711867595,0.309,0.212,1,"Zc3h7b","COP","P08","Up"
"Dst",0.184333694052634,-0.190616065587316,0.89,0.879,1,"Dst","COP","P08","Down"
"Septin7",0.184421908455345,-0.153297441377164,0.89,0.939,1,"Septin7","COP","P08","Down"
"Zfp523",0.184713838884216,-0.306148353964108,0.529,0.667,1,"Zfp523","COP","P08","Down"
"Serbp1",0.184887656771052,-0.489255508308181,0.287,0.424,1,"Serbp1","COP","P08","Down"
"Ptpmt1",0.18494958784828,-0.838805392053501,0.169,0.273,1,"Ptpmt1","COP","P08","Down"
"Fkbp9",0.18495077337585,1.02439231155841,0.287,0.182,1,"Fkbp9","COP","P08","Up"
"Tnrc6a",0.18522544357516,-0.433449173850203,0.618,0.758,1,"Tnrc6a","COP","P08","Down"
"Npm1",0.185729820162348,-0.295984732255763,0.272,0.424,1,"Npm1","COP","P08","Down"
"Bax",0.185788206104427,-0.560406849932786,0.493,0.606,1,"Bax","COP","P08","Down"
"Tmem8b",0.186294923973489,-0.662224093844393,0.184,0.303,1,"Tmem8b","COP","P08","Down"
"Fkbp8",0.186370962007941,-0.288797909673821,0.368,0.545,1,"Fkbp8","COP","P08","Down"
"Trim3",0.186472240381849,-0.30994976287284,0.596,0.697,1,"Trim3","COP","P08","Down"
"Daam1",0.186637337259748,0.592992309390853,0.301,0.182,1,"Daam1","COP","P08","Up"
"Ppp6c",0.186767719994994,-0.3371199357513,0.287,0.455,1,"Ppp6c","COP","P08","Down"
"Wdr43",0.186853343678026,0.683124954847093,0.434,0.333,1,"Wdr43","COP","P08","Up"
"Atxn7",0.187157943197989,0.959442075834531,0.25,0.152,1,"Atxn7","COP","P08","Up"
"Zfp362",0.187383810687586,-0.375193975162737,0.235,0.364,1,"Zfp362","COP","P08","Down"
"Apeh",0.187383810687586,0.860795146908911,0.279,0.182,1,"Apeh","COP","P08","Up"
"Lgmn",0.188016476384218,0.848767285685917,0.368,0.273,1,"Lgmn","COP","P08","Up"
"Sf3a1",0.188317175327164,0.943486143787045,0.294,0.212,1,"Sf3a1","COP","P08","Up"
"Ube2o",0.188318346796418,-0.581201879142251,0.191,0.303,1,"Ube2o","COP","P08","Down"
"Thra",0.18917866712038,-0.403615807987244,0.669,0.667,1,"Thra","COP","P08","Down"
"Gnas",0.189709304143169,-0.493105776167231,0.346,0.485,1,"Gnas","COP","P08","Down"
"Pcdh7",0.189935383085597,-0.190096760516275,0.963,0.939,1,"Pcdh7","COP","P08","Down"
"Tssc4",0.190281336505859,0.679755294629587,0.375,0.273,1,"Tssc4","COP","P08","Up"
"Adh5",0.191076748178102,-0.616248792531184,0.162,0.273,1,"Adh5","COP","P08","Down"
"Pdia4",0.191761951165352,0.80156581329294,0.456,0.394,1,"Pdia4","COP","P08","Up"
"Gpbp1l1",0.191926259206918,-0.625690319906164,0.309,0.424,1,"Gpbp1l1","COP","P08","Down"
"Ece2",0.192173167815098,-0.263967734696907,0.221,0.364,1,"Ece2","COP","P08","Down"
"Brms1l",0.19228549526375,0.806143985825771,0.382,0.303,1,"Brms1l","COP","P08","Up"
"Tcf7l1",0.192604839770559,-0.117704538397684,0.206,0.333,1,"Tcf7l1","COP","P08","Down"
"Mthfr",0.192759138022148,-0.00152128616037973,0.169,0.273,1,"Mthfr","COP","P08","Down"
"Ylpm1",0.192760359207743,-0.371816926658851,0.515,0.667,1,"Ylpm1","COP","P08","Down"
"Bag1",0.192795577898382,-0.626090933279031,0.309,0.455,1,"Bag1","COP","P08","Down"
"Kidins220",0.192876094466944,-0.206949761583751,0.816,0.879,1,"Kidins220","COP","P08","Down"
"Dnajb6",0.193595533156677,-0.526225253864664,0.353,0.455,1,"Dnajb6","COP","P08","Down"
"Api5",0.193644622879333,-0.551075637825588,0.176,0.303,1,"Api5","COP","P08","Down"
"Trmt61a",0.193779884804749,-0.491261475665273,0.199,0.333,1,"Trmt61a","COP","P08","Down"
"Tafa5",0.193868762420004,-0.295012450380545,0.184,0.303,1,"Tafa5","COP","P08","Down"
"Maged1",0.193877471037218,-0.192590795496353,0.912,0.939,1,"Maged1","COP","P08","Down"
"Fbxl4",0.193927906898815,-0.671064248977122,0.199,0.303,1,"Fbxl4","COP","P08","Down"
"Tbc1d24",0.194217094407573,-0.375998871451709,0.559,0.697,1,"Tbc1d24","COP","P08","Down"
"Tpd52l2",0.194507287492246,0.411277373546142,0.5,0.424,1,"Tpd52l2","COP","P08","Up"
"Tra2b",0.194507287492246,0.560916251131008,0.5,0.424,1,"Tra2b","COP","P08","Up"
"Atxn3",0.194748704658474,-0.794634900357419,0.169,0.273,1,"Atxn3","COP","P08","Down"
"Ccdc88a",0.195076077647803,-0.414960130360644,0.478,0.606,1,"Ccdc88a","COP","P08","Down"
"Trim35",0.195446765709615,0.317947824266474,0.537,0.394,1,"Trim35","COP","P08","Up"
"Tm2d3",0.196024724188489,0.988196811184943,0.324,0.242,1,"Tm2d3","COP","P08","Up"
"Kif3b",0.196128996107775,-0.446721445802332,0.235,0.364,1,"Kif3b","COP","P08","Down"
"Wac",0.196138589384664,0.681845936826927,0.507,0.455,1,"Wac","COP","P08","Up"
"Ndufaf2",0.196176045770079,-0.223046460670902,0.235,0.394,1,"Ndufaf2","COP","P08","Down"
"Uba1",0.196226658207224,-0.399651953562126,0.412,0.515,1,"Uba1","COP","P08","Down"
"B4galnt4",0.196710328676462,0.717007056397484,0.346,0.242,1,"B4galnt4","COP","P08","Up"
"Dap3",0.197059768473354,0.892561993180394,0.287,0.182,1,"Dap3","COP","P08","Up"
"Nup188",0.197556392604584,-0.883503091951714,0.176,0.303,1,"Nup188","COP","P08","Down"
"Clock",0.197913352916595,0.857946225333041,0.279,0.182,1,"Clock","COP","P08","Up"
"Slc39a14",0.198166306180847,0.847863439535476,0.25,0.152,1,"Slc39a14","COP","P08","Up"
"Pikfyve",0.198174142264446,0.969243646265591,0.257,0.182,1,"Pikfyve","COP","P08","Up"
"Zzef1",0.198213709406897,-0.270270891875605,0.287,0.455,1,"Zzef1","COP","P08","Down"
"Dyrk1b",0.198245243371557,-0.281562712599204,0.331,0.455,1,"Dyrk1b","COP","P08","Down"
"Kif21a",0.198336490534603,-0.515753057483844,0.551,0.636,1,"Kif21a","COP","P08","Down"
"Smyd2",0.198380162185061,0.577694855910402,0.368,0.273,1,"Smyd2","COP","P08","Up"
"Psmd1",0.198452934613923,0.695024158903168,0.441,0.364,1,"Psmd1","COP","P08","Up"
"Mapre1",0.198631716229765,0.822681525814585,0.316,0.212,1,"Mapre1","COP","P08","Up"
"Wnk1",0.199187651526271,0.385705664995051,0.728,0.667,1,"Wnk1","COP","P08","Up"
"Ogfod2",0.199533825225867,-0.22279306321583,0.176,0.303,1,"Ogfod2","COP","P08","Down"
"Sucla2",0.199695768172886,-0.435232624028559,0.184,0.303,1,"Sucla2","COP","P08","Down"
"Osbpl2",0.200045981956054,0.748586535576876,0.25,0.152,1,"Osbpl2","COP","P08","Up"
"Eif2ak3",0.200165028248236,-0.204155582929356,0.257,0.394,1,"Eif2ak3","COP","P08","Down"
"Ccdc58",0.200510793915785,1.2033596816719,0.272,0.182,1,"Ccdc58","COP","P08","Up"
"Gga3",0.200539861586389,-0.484219110579503,0.39,0.515,1,"Gga3","COP","P08","Down"
"Fam32a",0.200551952102759,-0.420786181262493,0.213,0.333,1,"Fam32a","COP","P08","Down"
"Ddx1",0.200623807174475,-0.570627452189473,0.243,0.364,1,"Ddx1","COP","P08","Down"
"Parg",0.201042653851574,-0.528185114388061,0.257,0.394,1,"Parg","COP","P08","Down"
"Smpd2",0.201106873692667,-0.406302417649027,0.279,0.424,1,"Smpd2","COP","P08","Down"
"Jam3",0.201624214589666,0.250879972199835,0.75,0.606,1,"Jam3","COP","P08","Up"
"Ndst1",0.201797298803818,-0.824822553683129,0.316,0.424,1,"Ndst1","COP","P08","Down"
"Cabin1",0.202086982029839,0.254275245796526,0.324,0.182,1,"Cabin1","COP","P08","Up"
"Khsrp",0.202371764373214,-0.344213447484519,0.397,0.576,1,"Khsrp","COP","P08","Down"
"Vps13c",0.202476398896037,0.583912464502359,0.368,0.273,1,"Vps13c","COP","P08","Up"
"Chp1",0.203321712574638,-0.487443629151845,0.162,0.273,1,"Chp1","COP","P08","Down"
"Pla2g6",0.203337630115202,0.175125651448158,0.287,0.152,1,"Pla2g6","COP","P08","Up"
"Szt2",0.203337630115202,0.933271846103134,0.279,0.182,1,"Szt2","COP","P08","Up"
"Rabgap1",0.20372642588203,-0.309591342461798,0.426,0.576,1,"Rabgap1","COP","P08","Down"
"Epn1",0.204304604468343,-0.395658434753532,0.375,0.545,1,"Epn1","COP","P08","Down"
