"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Fkrp",0.22802587993255,-1.29028478549722,0.143,0.312,1,"Fkrp","NFOL","P56","Down"
"Cyfip1",0.22802587993255,-1.21526524555811,0.143,0.312,1,"Cyfip1","NFOL","P56","Down"
"Tnks",0.22802587993255,-1.3449745699443,0.143,0.312,1,"Tnks","NFOL","P56","Down"
"Tbc1d2b",0.22802587993255,-1.24398124708106,0.143,0.312,1,"Tbc1d2b","NFOL","P56","Down"
"Zfp651",0.22802587993255,-1.10398084261505,0.143,0.312,1,"Zfp651","NFOL","P56","Down"
"Fig4",0.22802587993255,-1.15076159987696,0.143,0.312,1,"Fig4","NFOL","P56","Down"
"Zc3h13",0.22802587993255,-1.47584635484224,0.143,0.312,1,"Zc3h13","NFOL","P56","Down"
"Zyg11b",0.229551079104727,-0.647723770311736,0.143,0.375,1,"Zyg11b","NFOL","P56","Down"
"Nipal3",0.229551079104727,-1.07614210935562,0.143,0.375,1,"Nipal3","NFOL","P56","Down"
"Lhfpl4",0.229551079104727,-0.889507015927293,0.143,0.375,1,"Lhfpl4","NFOL","P56","Down"
"Rac3",0.229551079104727,-0.958175992799416,0.143,0.375,1,"Rac3","NFOL","P56","Down"
"Dus1l",0.229551079104727,-1.05188581944007,0.143,0.375,1,"Dus1l","NFOL","P56","Down"
"Dnal1",0.229551079104727,-1.23771556346701,0.143,0.375,1,"Dnal1","NFOL","P56","Down"
"Cep43",0.229551079104727,-0.841593979470322,0.143,0.375,1,"Cep43","NFOL","P56","Down"
"Ammecr1l",0.229551079104727,-0.852459869709399,0.143,0.375,1,"Ammecr1l","NFOL","P56","Down"
"Srrm1",0.229790421789006,-0.521802722873163,0.5,0.875,1,"Srrm1","NFOL","P56","Down"
"Sfi1",0.229790421789006,-0.526790134719469,0.571,0.812,1,"Sfi1","NFOL","P56","Down"
"Rbpj",0.229790421789006,0.501544383148099,0.786,0.625,1,"Rbpj","NFOL","P56","Up"
"Parvb",0.229790421789006,-1.23020589415509,0.643,0.75,1,"Parvb","NFOL","P56","Down"
"Mysm1",0.229790421789006,0.431658080392822,0.714,0.688,1,"Mysm1","NFOL","P56","Up"
"Dctn2",0.229790421789006,0.690299049806695,0.714,0.688,1,"Dctn2","NFOL","P56","Up"
"Ralgapb",0.231354371124355,-0.81491888804268,0.286,0.5,1,"Ralgapb","NFOL","P56","Down"
"Erc1",0.231354371124355,-0.9279251070569,0.286,0.5,1,"Erc1","NFOL","P56","Down"
"Dpp7",0.23178464481338,-0.738425555137282,0.286,0.625,1,"Dpp7","NFOL","P56","Down"
"Nod1",0.23178464481338,0.848690678633857,0.571,0.375,1,"Nod1","NFOL","P56","Up"
"Hdac1",0.23306813059343,-0.446330912494526,0.357,0.75,1,"Hdac1","NFOL","P56","Down"
"Stx2",0.23306813059343,-0.51477056745607,0.357,0.75,1,"Stx2","NFOL","P56","Down"
"Fah",0.23306813059343,-1.18760305462384,0.429,0.688,1,"Fah","NFOL","P56","Down"
"Rmdn2",0.23306813059343,-0.956360123129358,0.429,0.688,1,"Rmdn2","NFOL","P56","Down"
"Xpo6",0.23306813059343,0.727166546087635,0.643,0.5,1,"Xpo6","NFOL","P56","Up"
"Rnd2",0.23306813059343,-1.39640244705516,0.5,0.625,1,"Rnd2","NFOL","P56","Down"
"Stxbp3",0.233178760321413,0.618226081970112,0.786,0.75,1,"Stxbp3","NFOL","P56","Up"
"Dip2b",0.233178760321413,0.505433669773833,0.786,0.75,1,"Dip2b","NFOL","P56","Up"
"Marchf8",0.234282180773094,0.591688510000656,0.857,0.75,1,"Marchf8","NFOL","P56","Up"
"Crebbp",0.234282180773094,0.370564771293133,0.857,0.75,1,"Crebbp","NFOL","P56","Up"
"Dennd1b",0.234447052224889,-0.93245328261513,0.214,0.438,1,"Dennd1b","NFOL","P56","Down"
"Rnf103",0.234447052224889,-0.900632807593014,0.214,0.438,1,"Rnf103","NFOL","P56","Down"
"Aak1",0.234447052224889,-1.07693816561941,0.214,0.438,1,"Aak1","NFOL","P56","Down"
"Zfp827",0.234447052224889,-1.2618831038058,0.214,0.438,1,"Zfp827","NFOL","P56","Down"
"Luc7l3",0.235067820541384,-0.433977142117028,0.857,0.812,1,"Luc7l3","NFOL","P56","Down"
"Jam3",0.235590418395516,-0.598671754846414,0.714,1,1,"Jam3","NFOL","P56","Down"
"Klhl5",0.235643858997878,-0.717651775853128,0.5,0.812,1,"Klhl5","NFOL","P56","Down"
"Flvcr1",0.235643858997878,0.939728078447186,0.643,0.688,1,"Flvcr1","NFOL","P56","Up"
"Nlgn2",0.235643858997878,-0.887230461100521,0.643,0.688,1,"Nlgn2","NFOL","P56","Down"
"Gipc1",0.235903531839264,-1.23326689535524,0.857,0.938,1,"Gipc1","NFOL","P56","Down"
"Ptma",0.236233894380161,-1.29692446134271,0.071,0.25,1,"Ptma","NFOL","P56","Down"
"Tsn",0.236233894380161,-1.58906866494983,0.071,0.25,1,"Tsn","NFOL","P56","Down"
"Mapkapk2",0.236233894380161,-1.40378870435258,0.071,0.25,1,"Mapkapk2","NFOL","P56","Down"
"Fbh1",0.236233894380161,-1.07683464518949,0.071,0.25,1,"Fbh1","NFOL","P56","Down"
"Zdhhc12",0.236233894380161,-1.49380718630646,0.071,0.25,1,"Zdhhc12","NFOL","P56","Down"
"Nup188",0.236233894380161,-1.59689821102583,0.071,0.25,1,"Nup188","NFOL","P56","Down"
"Aar2",0.236233894380161,-1.58868577564822,0.071,0.25,1,"Aar2","NFOL","P56","Down"
"Pag1",0.236233894380161,-1.50788488477161,0.071,0.25,1,"Pag1","NFOL","P56","Down"
"Hax1",0.236233894380161,-1.22005352446003,0.071,0.25,1,"Hax1","NFOL","P56","Down"
"Prune1",0.236233894380161,-1.23379618942929,0.071,0.25,1,"Prune1","NFOL","P56","Down"
"Atxn7l2",0.236233894380161,-1.34787992097562,0.071,0.25,1,"Atxn7l2","NFOL","P56","Down"
"Mmp23",0.236233894380161,-1.35865180646571,0.071,0.25,1,"Mmp23","NFOL","P56","Down"
"Rab35",0.236233894380161,-1.2372250407413,0.071,0.25,1,"Rab35","NFOL","P56","Down"
"Tmem120b",0.236233894380161,-1.18851917456068,0.071,0.25,1,"Tmem120b","NFOL","P56","Down"
"Ptprz1",0.236233894380161,-2.42172961264182,0.071,0.25,1,"Ptprz1","NFOL","P56","Down"
"Polr1a",0.236233894380161,-1.36328228564128,0.071,0.25,1,"Polr1a","NFOL","P56","Down"
"Htra2",0.236233894380161,-1.3849261054521,0.071,0.25,1,"Htra2","NFOL","P56","Down"
"Arpc4",0.236233894380161,-1.66446196764643,0.071,0.25,1,"Arpc4","NFOL","P56","Down"
"Bms1",0.236233894380161,-1.47987447162706,0.071,0.25,1,"Bms1","NFOL","P56","Down"
"Etfb",0.236233894380161,-1.40657159167806,0.071,0.25,1,"Etfb","NFOL","P56","Down"
"Fancf",0.236233894380161,-1.46848637023657,0.071,0.25,1,"Fancf","NFOL","P56","Down"
"Igf1r",0.236233894380161,-1.80020870045742,0.071,0.25,1,"Igf1r","NFOL","P56","Down"
"Hddc3",0.236233894380161,-1.12012018043411,0.071,0.25,1,"Hddc3","NFOL","P56","Down"
"Dnhd1",0.236233894380161,-1.28376064452385,0.071,0.25,1,"Dnhd1","NFOL","P56","Down"
"Ing1",0.236233894380161,-1.20363245348512,0.071,0.25,1,"Ing1","NFOL","P56","Down"
"Tmem170",0.236233894380161,-1.19089544091986,0.071,0.25,1,"Tmem170","NFOL","P56","Down"
"Cbl",0.236233894380161,-1.19687977858437,0.071,0.25,1,"Cbl","NFOL","P56","Down"
"Tmem25",0.236233894380161,-1.26087769748035,0.071,0.25,1,"Tmem25","NFOL","P56","Down"
"Helb",0.236233894380161,-1.17676836485504,0.071,0.25,1,"Helb","NFOL","P56","Down"
"Gdf11",0.236233894380161,-1.31632084886231,0.071,0.25,1,"Gdf11","NFOL","P56","Down"
"Timm22",0.236233894380161,-1.1561442676828,0.071,0.25,1,"Timm22","NFOL","P56","Down"
"Eif1",0.236233894380161,-0.929892101875369,0.071,0.25,1,"Eif1","NFOL","P56","Down"
"Nsf",0.236233894380161,-1.24534622797947,0.071,0.25,1,"Nsf","NFOL","P56","Down"
"Caskin2",0.236233894380161,-1.27138416947186,0.071,0.25,1,"Caskin2","NFOL","P56","Down"
"Laptm4a",0.236233894380161,-1.22660595356833,0.071,0.25,1,"Laptm4a","NFOL","P56","Down"
"Med6",0.236233894380161,-1.10641585806029,0.071,0.25,1,"Med6","NFOL","P56","Down"
"Epdr1",0.236233894380161,-1.1914360543518,0.071,0.25,1,"Epdr1","NFOL","P56","Down"
"Wnk2",0.236233894380161,-1.35853506560707,0.071,0.25,1,"Wnk2","NFOL","P56","Down"
"Pde8b",0.236233894380161,-1.33450373695315,0.071,0.25,1,"Pde8b","NFOL","P56","Down"
"Rad1",0.236233894380161,-1.27553371040478,0.071,0.25,1,"Rad1","NFOL","P56","Down"
"Myh9",0.236233894380161,-1.16678075393285,0.071,0.25,1,"Myh9","NFOL","P56","Down"
"Gxylt1",0.236233894380161,-1.25916131327619,0.071,0.25,1,"Gxylt1","NFOL","P56","Down"
"Spryd3",0.236233894380161,-1.36580166195068,0.071,0.25,1,"Spryd3","NFOL","P56","Down"
"Dexi",0.236233894380161,-0.992004223679407,0.071,0.25,1,"Dexi","NFOL","P56","Down"
"Gabpa",0.236233894380161,-1.24803461160693,0.071,0.25,1,"Gabpa","NFOL","P56","Down"
"Snrpc",0.236233894380161,-1.25814361179996,0.071,0.25,1,"Snrpc","NFOL","P56","Down"
"Ypel5",0.236233894380161,-1.23972568568268,0.071,0.25,1,"Ypel5","NFOL","P56","Down"
"Etf1",0.236233894380161,-0.98920888924386,0.071,0.25,1,"Etf1","NFOL","P56","Down"
"Lgi1",0.236233894380161,-1.39941281052688,0.071,0.25,1,"Lgi1","NFOL","P56","Down"
"Tctn3",0.236233894380161,-1.47395827721183,0.071,0.25,1,"Tctn3","NFOL","P56","Down"
"Rap2c",0.236233894380161,-1.31661437024325,0.071,0.25,1,"Rap2c","NFOL","P56","Down"
"Tab3",0.236233894380161,-1.25738934350014,0.071,0.25,1,"Tab3","NFOL","P56","Down"
"Diaph2",0.236233894380161,-1.23734937923416,0.071,0.25,1,"Diaph2","NFOL","P56","Down"
"Ammecr1",0.236233894380161,-1.42169918105878,0.071,0.25,1,"Ammecr1","NFOL","P56","Down"
"Mtor",0.237447228707512,-0.474120519349983,0.429,0.75,1,"Mtor","NFOL","P56","Down"
"Fam168b",0.238445057595639,-0.497942668488961,0.214,0.5,1,"Fam168b","NFOL","P56","Down"
"Tmem183a",0.238445057595639,-0.542122140951046,0.214,0.5,1,"Tmem183a","NFOL","P56","Down"
"Pigu",0.238445057595639,-0.676263567238664,0.214,0.5,1,"Pigu","NFOL","P56","Down"
"Asxl3",0.238445057595639,-0.276267683484886,0.214,0.5,1,"Asxl3","NFOL","P56","Down"
"Pcdhga8",0.238445057595639,0.737340489191165,0.5,0.25,1,"Pcdhga8","NFOL","P56","Up"
"Tomm22",0.238445057595639,1.03422520516759,0.429,0.312,1,"Tomm22","NFOL","P56","Up"
"Paqr8",0.239035793524036,0.497917890737388,0.643,0.375,1,"Paqr8","NFOL","P56","Up"
"Ints1",0.239035793524036,-0.91448273084576,0.429,0.562,1,"Ints1","NFOL","P56","Down"
"Scaf1",0.239035793524036,0.766895598865858,0.571,0.438,1,"Scaf1","NFOL","P56","Up"
"Gsk3b",0.239035793524036,1.1720311629013,0.571,0.438,1,"Gsk3b","NFOL","P56","Up"
"Hsp90b1",0.239992279474584,0.620383379738567,0.786,0.688,1,"Hsp90b1","NFOL","P56","Up"
"Ttf1",0.240068454894031,1.12307871890978,0.357,0.188,1,"Ttf1","NFOL","P56","Up"
"Ddx54",0.240068454894031,1.1868610715771,0.357,0.188,1,"Ddx54","NFOL","P56","Up"
"Sem1",0.240068454894031,1.27302236901842,0.357,0.188,1,"Sem1","NFOL","P56","Up"
"Rnaseh2a",0.240068454894031,1.01069697535968,0.357,0.188,1,"Rnaseh2a","NFOL","P56","Up"
"Slc37a4",0.240068454894031,1.14020622425105,0.357,0.188,1,"Slc37a4","NFOL","P56","Up"
"Max",0.240068454894031,1.25069175984355,0.357,0.188,1,"Max","NFOL","P56","Up"
"Zfp263",0.240068454894031,1.05917531499708,0.357,0.188,1,"Zfp263","NFOL","P56","Up"
"Ncapd3",0.24071058944963,-1.22201936213434,0.357,0.562,1,"Ncapd3","NFOL","P56","Down"
"Nploc4",0.24071058944963,-0.856515815879945,0.357,0.562,1,"Nploc4","NFOL","P56","Down"
"Derl1",0.24071058944963,-0.99440446021051,0.357,0.562,1,"Derl1","NFOL","P56","Down"
"Atp13a1",0.241102107799027,-0.745549887804495,0.5,0.75,1,"Atp13a1","NFOL","P56","Down"
"Arpc5l",0.241307260019853,-0.634854026441075,0.286,0.562,1,"Arpc5l","NFOL","P56","Down"
"Plekhm2",0.241307260019853,-0.764063249463786,0.286,0.562,1,"Plekhm2","NFOL","P56","Down"
"Emc10",0.241307260019853,-0.46478005678269,0.286,0.562,1,"Emc10","NFOL","P56","Down"
"Jak2",0.241307260019853,-0.622643657866633,0.286,0.562,1,"Jak2","NFOL","P56","Down"
"Rprd1a",0.241307260019853,0.604924887351701,0.571,0.312,1,"Rprd1a","NFOL","P56","Up"
"Chadl",0.242591580827682,-0.508319398683192,0.643,0.938,1,"Chadl","NFOL","P56","Down"
"Wscd1",0.24390878811486,-0.600562549659355,0.786,0.938,1,"Wscd1","NFOL","P56","Down"
"Oxr1",0.244338598571621,1.11633471918019,0.429,0.25,1,"Oxr1","NFOL","P56","Up"
"Uvrag",0.245235814563149,-1.23289799747632,0.429,0.625,1,"Uvrag","NFOL","P56","Down"
"Cdv3",0.245235814563149,0.729359721187012,0.571,0.5,1,"Cdv3","NFOL","P56","Up"
"Coq10b",0.246037958749318,1.37503465971277,0.286,0.125,1,"Coq10b","NFOL","P56","Up"
"Uck2",0.246037958749318,1.29078050526882,0.286,0.125,1,"Uck2","NFOL","P56","Up"
"Angel2",0.246037958749318,1.05972087756484,0.286,0.125,1,"Angel2","NFOL","P56","Up"
"Surf1",0.246037958749318,1.25036348175028,0.286,0.125,1,"Surf1","NFOL","P56","Up"
"Prelid3b",0.246037958749318,1.28645768168028,0.286,0.125,1,"Prelid3b","NFOL","P56","Up"
"Ddx20",0.246037958749318,1.37007054953048,0.286,0.125,1,"Ddx20","NFOL","P56","Up"
"Cpt2",0.246037958749318,1.63224726855746,0.286,0.125,1,"Cpt2","NFOL","P56","Up"
"Cox19",0.246037958749318,1.43281685981658,0.286,0.125,1,"Cox19","NFOL","P56","Up"
"Pdzrn3",0.246037958749318,1.42299266964612,0.286,0.125,1,"Pdzrn3","NFOL","P56","Up"
"Sars2",0.246037958749318,1.06054290083384,0.286,0.125,1,"Sars2","NFOL","P56","Up"
"Akt1s1",0.246037958749318,1.63699597572176,0.286,0.125,1,"Akt1s1","NFOL","P56","Up"
"Acer3",0.246037958749318,1.26588110400655,0.286,0.125,1,"Acer3","NFOL","P56","Up"
"Tbpl1",0.246037958749318,1.85225717376583,0.286,0.125,1,"Tbpl1","NFOL","P56","Up"
"Cep83",0.246037958749318,1.46850471367293,0.286,0.125,1,"Cep83","NFOL","P56","Up"
"Txndc17",0.246037958749318,1.29129185198896,0.286,0.125,1,"Txndc17","NFOL","P56","Up"
"Smug1",0.246037958749318,1.45333651576327,0.286,0.125,1,"Smug1","NFOL","P56","Up"
"Sft2d3",0.246037958749318,1.51761658512396,0.286,0.125,1,"Sft2d3","NFOL","P56","Up"
"Ehbp1l1",0.246037958749318,1.18414909532395,0.286,0.125,1,"Ehbp1l1","NFOL","P56","Up"
"Nolc1",0.246037958749318,1.50259146244117,0.286,0.125,1,"Nolc1","NFOL","P56","Up"
"Dus3l",0.246553172264275,-0.330248607904452,0.5,0.875,1,"Dus3l","NFOL","P56","Down"
"Zkscan3",0.246553172264275,0.466673310446875,0.857,0.562,1,"Zkscan3","NFOL","P56","Up"
"Ddx24",0.246553172264275,0.38424267949872,0.786,0.625,1,"Ddx24","NFOL","P56","Up"
"Entr1",0.246553172264275,0.638778070010896,0.714,0.688,1,"Entr1","NFOL","P56","Up"
"Zfp488",0.248490395944579,-0.615133243412302,0.571,0.875,1,"Zfp488","NFOL","P56","Down"
"Gna12",0.248665131978703,0.255696912297517,0.429,0.188,1,"Gna12","NFOL","P56","Up"
"Jdp2",0.248665131978703,-1.82007708889079,0.214,0.375,1,"Jdp2","NFOL","P56","Down"
"Eloa",0.249875946174732,0.573233165708177,0.571,0.375,1,"Eloa","NFOL","P56","Up"
"Uba3",0.249875946174732,0.533661922310332,0.571,0.375,1,"Uba3","NFOL","P56","Up"
"Rsrc2",0.249988033338842,-0.514709331656365,0.643,0.875,1,"Rsrc2","NFOL","P56","Down"
"Os9",0.250168187007398,-1.12456773535126,0.286,0.5,1,"Os9","NFOL","P56","Down"
"Rpgr",0.250168187007398,-0.904533327790509,0.286,0.5,1,"Rpgr","NFOL","P56","Down"
"Bloc1s2",0.250394450087892,0.637713305171235,0.357,0.125,1,"Bloc1s2","NFOL","P56","Up"
"Trmt13",0.250394450087892,-1.33555476873441,0.143,0.312,1,"Trmt13","NFOL","P56","Down"
"Tmem129",0.250394450087892,-1.33530310974607,0.143,0.312,1,"Tmem129","NFOL","P56","Down"
"Rnf121",0.250394450087892,-1.26113140420562,0.143,0.312,1,"Rnf121","NFOL","P56","Down"
"Hs1bp3",0.250394450087892,-1.23707137618174,0.143,0.312,1,"Hs1bp3","NFOL","P56","Down"
"Mtr",0.250394450087892,-1.23253531518021,0.143,0.312,1,"Mtr","NFOL","P56","Down"
"Zbed3",0.250394450087892,-1.52348483833574,0.143,0.312,1,"Zbed3","NFOL","P56","Down"
"Thoc7",0.250394450087892,-1.14027614120045,0.143,0.312,1,"Thoc7","NFOL","P56","Down"
"Ipo4",0.250394450087892,-1.16686730029887,0.143,0.312,1,"Ipo4","NFOL","P56","Down"
"Srf",0.250394450087892,-1.36393129820954,0.143,0.312,1,"Srf","NFOL","P56","Down"
"Pcdhga10",0.250394450087892,-1.30340576427138,0.143,0.312,1,"Pcdhga10","NFOL","P56","Down"
"Plekhb1",0.250502675688978,-0.748498835854074,0.429,0.688,1,"Plekhb1","NFOL","P56","Down"
"Desi1",0.250502675688978,0.666671659090045,0.643,0.5,1,"Desi1","NFOL","P56","Up"
"Sec16a",0.250502675688978,0.735521264851811,0.571,0.562,1,"Sec16a","NFOL","P56","Up"
"Tmco1",0.250920948312928,-0.951863593649356,0.143,0.375,1,"Tmco1","NFOL","P56","Down"
"Mcts2",0.250920948312928,-1.00955710005402,0.143,0.375,1,"Mcts2","NFOL","P56","Down"
"Yipf1",0.250920948312928,-0.590699436930161,0.143,0.375,1,"Yipf1","NFOL","P56","Down"
"Nasp",0.250920948312928,-1.05144323649812,0.143,0.375,1,"Nasp","NFOL","P56","Down"
"Per3",0.250920948312928,-0.963064956731729,0.143,0.375,1,"Per3","NFOL","P56","Down"
"Cep104",0.250920948312928,-0.913200258906393,0.143,0.375,1,"Cep104","NFOL","P56","Down"
"Ddx49",0.250920948312928,-0.960432145423054,0.143,0.375,1,"Ddx49","NFOL","P56","Down"
"Hdac2",0.250920948312928,-0.61056138881112,0.143,0.375,1,"Hdac2","NFOL","P56","Down"
"Wdr81",0.250920948312928,-0.769273172650437,0.143,0.375,1,"Wdr81","NFOL","P56","Down"
"Mta1",0.250920948312928,-0.709923731532524,0.143,0.375,1,"Mta1","NFOL","P56","Down"
"Prelid1",0.250920948312928,-0.962798286042409,0.143,0.375,1,"Prelid1","NFOL","P56","Down"
"Kctd17",0.250920948312928,-0.681741292371608,0.143,0.375,1,"Kctd17","NFOL","P56","Down"
"Selenoo",0.250920948312928,-0.371970574664198,0.143,0.375,1,"Selenoo","NFOL","P56","Down"
"Slc39a6",0.250920948312928,-0.854361319387411,0.143,0.375,1,"Slc39a6","NFOL","P56","Down"
"Ercc3",0.250920948312928,-0.582054550449995,0.143,0.375,1,"Ercc3","NFOL","P56","Down"
"Ehd1",0.250920948312928,-0.920103457514992,0.143,0.375,1,"Ehd1","NFOL","P56","Down"
"Sec61a2",0.251106075221097,1.01421545117224,0.714,0.875,1,"Sec61a2","NFOL","P56","Up"
"Acly",0.251106075221097,-0.65282863602018,0.714,0.875,1,"Acly","NFOL","P56","Down"
"Arfgap1",0.251901968674761,-0.204714549768104,0.714,0.938,1,"Arfgap1","NFOL","P56","Down"
"Rbm14",0.251901968674761,0.307025297337652,0.857,0.812,1,"Rbm14","NFOL","P56","Up"
"Trip12",0.252431315217789,0.358269888388123,0.857,0.875,1,"Trip12","NFOL","P56","Up"
"Snx32",0.252748444671662,0.513264565333265,0.857,0.938,1,"Snx32","NFOL","P56","Up"
"Map2k2",0.252793621298539,-0.696196638251237,0.5,0.812,1,"Map2k2","NFOL","P56","Down"
"Hook3",0.25295966526128,-0.0373235617489014,1,0.938,1,"Hook3","NFOL","P56","Down"
"Pcyt2",0.25295966526128,0.28387171908382,1,1,1,"Pcyt2","NFOL","P56","Up"
"Pea15a",0.254255211593573,0.833277770498926,0.643,0.438,1,"Pea15a","NFOL","P56","Up"
"Afg3l1",0.254255211593573,0.578732942600916,0.643,0.438,1,"Afg3l1","NFOL","P56","Up"
"Trappc6b",0.254255211593573,0.75035315614566,0.643,0.438,1,"Trappc6b","NFOL","P56","Up"
"Map3k7",0.254519535364477,-0.921709170479061,0.214,0.438,1,"Map3k7","NFOL","P56","Down"
"Zdhhc7",0.254519535364477,-0.39053373723328,0.214,0.438,1,"Zdhhc7","NFOL","P56","Down"
"Scamp2",0.254519535364477,-1.27610456796305,0.214,0.438,1,"Scamp2","NFOL","P56","Down"
"Vps53",0.254519535364477,-0.60286956924473,0.214,0.438,1,"Vps53","NFOL","P56","Down"
"Cwc25",0.254519535364477,-1.19383261933366,0.214,0.438,1,"Cwc25","NFOL","P56","Down"
"Akr1e1",0.254519535364477,-0.744830042895171,0.214,0.438,1,"Akr1e1","NFOL","P56","Down"
"Psmd2",0.254519535364477,-0.909152966807397,0.214,0.438,1,"Psmd2","NFOL","P56","Down"
"Sod2",0.254519535364477,-1.00590300271328,0.214,0.438,1,"Sod2","NFOL","P56","Down"
"Luc7l",0.254940213473489,-0.707911812499515,0.429,0.75,1,"Luc7l","NFOL","P56","Down"
"Slc7a6",0.254940213473489,1.03999169606747,0.571,0.625,1,"Slc7a6","NFOL","P56","Up"
"Tle2",0.254940213473489,-0.690468820820237,0.571,0.625,1,"Tle2","NFOL","P56","Down"
"Cdk18",0.257196789762702,-0.418896569607073,0.643,0.812,1,"Cdk18","NFOL","P56","Down"
"Dnaja2",0.257226833459515,-0.927532497828024,0.357,0.625,1,"Dnaja2","NFOL","P56","Down"
"Itfg1",0.257226833459515,-0.838722659366741,0.357,0.625,1,"Itfg1","NFOL","P56","Down"
"Slc48a1",0.257226833459515,-1.01343870113918,0.357,0.625,1,"Slc48a1","NFOL","P56","Down"
"Ipo9",0.257226833459515,0.992472579016145,0.571,0.438,1,"Ipo9","NFOL","P56","Up"
"Agpat3",0.258154171145151,-0.497431740462588,0.214,0.5,1,"Agpat3","NFOL","P56","Down"
"Dhx8",0.258154171145151,-0.655646032277107,0.214,0.5,1,"Dhx8","NFOL","P56","Down"
"Camsap2",0.258154171145151,-1.08252073418637,0.286,0.438,1,"Camsap2","NFOL","P56","Down"
"Nprl3",0.258154171145151,1.02772765012841,0.429,0.312,1,"Nprl3","NFOL","P56","Up"
"Pdpk1",0.258154171145151,1.05110748319857,0.429,0.312,1,"Pdpk1","NFOL","P56","Up"
"Prpf38b",0.258640703959572,-0.63738976704658,0.429,0.812,1,"Prpf38b","NFOL","P56","Down"
"Brsk1",0.258640703959572,0.622629120909632,0.643,0.625,1,"Brsk1","NFOL","P56","Up"
"Zbtb1",0.259282347317883,-0.768175059948254,0.357,0.562,1,"Zbtb1","NFOL","P56","Down"
"Pde9a",0.259282347317883,-0.657907120037144,0.357,0.562,1,"Pde9a","NFOL","P56","Down"
"Hnrnpm",0.259282347317883,-0.708903637089664,0.357,0.562,1,"Hnrnpm","NFOL","P56","Down"
"Upf2",0.259965455014765,0.927973095299998,0.5,0.312,1,"Upf2","NFOL","P56","Up"
"Pdhb",0.259965455014765,0.806268658571382,0.5,0.312,1,"Pdhb","NFOL","P56","Up"
"Clta",0.260260543274334,-0.676347076495329,0.286,0.562,1,"Clta","NFOL","P56","Down"
"Kmt2e",0.260260543274334,-0.770392238177215,0.286,0.562,1,"Kmt2e","NFOL","P56","Down"
"Eps15l1",0.260260543274334,-0.80711481552184,0.286,0.562,1,"Eps15l1","NFOL","P56","Down"
"Emc3",0.260260543274334,0.609849378536087,0.571,0.312,1,"Emc3","NFOL","P56","Up"
"Ncoa3",0.260260543274334,0.971308391196345,0.5,0.375,1,"Ncoa3","NFOL","P56","Up"
"Megf8",0.260260543274334,0.927602990014555,0.5,0.375,1,"Megf8","NFOL","P56","Up"
"Flywch1",0.260260543274334,0.643761000315207,0.5,0.375,1,"Flywch1","NFOL","P56","Up"
"Trim36",0.260260543274334,1.16940339501172,0.5,0.375,1,"Trim36","NFOL","P56","Up"
"Fech",0.260260543274334,0.923507276987763,0.5,0.375,1,"Fech","NFOL","P56","Up"
"Pcbp4",0.261637281765829,0.402128532829938,0.929,0.938,1,"Pcbp4","NFOL","P56","Up"
"Ss18l2",0.261687041504736,-0.637509442962615,0.571,0.75,1,"Ss18l2","NFOL","P56","Down"
"Hbp1",0.261687041504736,0.654888451240379,0.714,0.625,1,"Hbp1","NFOL","P56","Up"
"Tmem70",0.262111257250869,1.04725610523038,0.357,0.188,1,"Tmem70","NFOL","P56","Up"
"Lzts3",0.262111257250869,1.1673904664015,0.357,0.188,1,"Lzts3","NFOL","P56","Up"
"Mios",0.262111257250869,0.977592842076282,0.357,0.188,1,"Mios","NFOL","P56","Up"
"Ndufc2",0.262111257250869,0.916383572490765,0.357,0.188,1,"Ndufc2","NFOL","P56","Up"
"Ccny",0.262111257250869,1.20053128090142,0.357,0.188,1,"Ccny","NFOL","P56","Up"
"Bivm",0.262531305419069,-0.950141711855086,0.071,0.25,1,"Bivm","NFOL","P56","Down"
"Kdsr",0.262531305419069,-1.10858313768871,0.071,0.25,1,"Kdsr","NFOL","P56","Down"
"Swt1",0.262531305419069,-1.18227088328156,0.071,0.25,1,"Swt1","NFOL","P56","Down"
"Pigc",0.262531305419069,-0.604795813632049,0.071,0.25,1,"Pigc","NFOL","P56","Down"
"Ccdc181",0.262531305419069,-0.986046626051007,0.071,0.25,1,"Ccdc181","NFOL","P56","Down"
"Ptges2",0.262531305419069,-0.763931932776067,0.071,0.25,1,"Ptges2","NFOL","P56","Down"
"Chgb",0.262531305419069,0.606266689018423,0.071,0.25,1,"Chgb","NFOL","P56","Up"
"Entpd6",0.262531305419069,-0.757985914116767,0.071,0.25,1,"Entpd6","NFOL","P56","Down"
"Stk4",0.262531305419069,-0.5673878585774,0.071,0.25,1,"Stk4","NFOL","P56","Down"
"Abhd18",0.262531305419069,-0.195246902266685,0.071,0.25,1,"Abhd18","NFOL","P56","Down"
"Gclm",0.262531305419069,-0.853035108323984,0.071,0.25,1,"Gclm","NFOL","P56","Down"
"Ccdc28b",0.262531305419069,-0.829589930421509,0.071,0.25,1,"Ccdc28b","NFOL","P56","Down"
"Zfyve28",0.262531305419069,-0.733881525658028,0.071,0.25,1,"Zfyve28","NFOL","P56","Down"
"Acox3",0.262531305419069,-1.02658963718924,0.071,0.25,1,"Acox3","NFOL","P56","Down"
"Guf1",0.262531305419069,-0.564790357895939,0.071,0.25,1,"Guf1","NFOL","P56","Down"
