"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Nsmf",0.152066580409824,-0.19400920493365,0.651,0.78,1,"Nsmf","OPC","P56","Down"
"Wsb1",0.15255888814729,-0.157787503865084,0.685,0.803,1,"Wsb1","OPC","P56","Down"
"Cdc37l1",0.153084497770122,-0.0642334318141771,0.597,0.689,1,"Cdc37l1","OPC","P56","Down"
"Nbeal1",0.15373050348018,0.503889989874192,0.315,0.258,1,"Nbeal1","OPC","P56","Up"
"Pwwp2a",0.153887045140431,0.425609753315216,0.349,0.28,1,"Pwwp2a","OPC","P56","Up"
"Rb1",0.15393801055473,-0.101622708484276,0.275,0.386,1,"Rb1","OPC","P56","Down"
"Celf5",0.154259918161715,-0.334298308806246,0.181,0.258,1,"Celf5","OPC","P56","Down"
"Mtpap",0.154275494528367,0.575722516562271,0.295,0.242,1,"Mtpap","OPC","P56","Up"
"Entr1",0.154449925431809,-0.307479011072414,0.369,0.477,1,"Entr1","OPC","P56","Down"
"Insr",0.155117820934345,-0.321680465710003,0.336,0.447,1,"Insr","OPC","P56","Down"
"Nedd4",0.15532900048049,0.448290641817662,0.315,0.258,1,"Nedd4","OPC","P56","Up"
"Bccip",0.156301377252654,-0.380863507396669,0.201,0.295,1,"Bccip","OPC","P56","Down"
"Sacm1l",0.156301671643937,-0.311392684723324,0.201,0.295,1,"Sacm1l","OPC","P56","Down"
"Tmod2",0.156526935281624,0.554365591949251,0.322,0.258,1,"Tmod2","OPC","P56","Up"
"Pnkd",0.156586084455168,0.788892000708637,0.268,0.22,1,"Pnkd","OPC","P56","Up"
"Ddrgk1",0.156931612211228,-0.486567526293511,0.181,0.258,1,"Ddrgk1","OPC","P56","Down"
"Cirbp",0.157236493735775,-0.477682560550755,0.255,0.348,1,"Cirbp","OPC","P56","Down"
"Oprl1",0.1573631364892,0.518234193162814,0.436,0.386,1,"Oprl1","OPC","P56","Up"
"Nisch",0.157732835264701,-0.132678733568711,0.705,0.803,1,"Nisch","OPC","P56","Down"
"Csmd3",0.157866787199479,-0.328514878569003,0.523,0.606,1,"Csmd3","OPC","P56","Down"
"Cep250",0.15858946116144,-0.3494822411516,0.208,0.288,1,"Cep250","OPC","P56","Down"
"Eea1",0.158836009532728,-0.513483104887889,0.174,0.25,1,"Eea1","OPC","P56","Down"
"Tnk2",0.159868028242086,-0.445539722930195,0.43,0.538,1,"Tnk2","OPC","P56","Down"
"Shd",0.160045295787873,-0.447374352753018,0.228,0.303,1,"Shd","OPC","P56","Down"
"H13",0.160073679606854,-0.396885703083844,0.215,0.295,1,"H13","OPC","P56","Down"
"Agpat3",0.160377135623717,-0.226681788179478,0.282,0.394,1,"Agpat3","OPC","P56","Down"
"Megf11",0.160378051726014,-0.119372703782418,0.658,0.758,1,"Megf11","OPC","P56","Down"
"Zeb1",0.160645582105419,-0.244146507541754,0.517,0.674,1,"Zeb1","OPC","P56","Down"
"Meis3",0.161079767054552,-0.499140920819998,0.215,0.288,1,"Meis3","OPC","P56","Down"
"AU040320",0.161369010536294,-0.487850918366719,0.208,0.295,1,"AU040320","OPC","P56","Down"
"Lhfpl3",0.162073145318544,-0.194851838217894,0.779,0.879,1,"Lhfpl3","OPC","P56","Down"
"Vgll4",0.162450015487344,-0.191636603745158,0.201,0.288,1,"Vgll4","OPC","P56","Down"
"Fads6",0.162615054282102,0.473008351788198,0.295,0.235,1,"Fads6","OPC","P56","Up"
"Rab3c",0.163312904962134,-0.168525452058579,0.275,0.386,1,"Rab3c","OPC","P56","Down"
"Tmem256",0.163422554494254,-0.503701750402477,0.195,0.28,1,"Tmem256","OPC","P56","Down"
"Wdr1",0.163787062337391,-0.261179336524389,0.248,0.333,1,"Wdr1","OPC","P56","Down"
"Sltm",0.163822776788127,-0.327688212789827,0.416,0.485,1,"Sltm","OPC","P56","Down"
"Ss18",0.16423249774028,-0.171828224907967,0.342,0.462,1,"Ss18","OPC","P56","Down"
"Nsd2",0.164237314048191,-0.22959225241093,0.322,0.424,1,"Nsd2","OPC","P56","Down"
"Lrrn3",0.16425336431047,-0.404831022965125,0.242,0.311,1,"Lrrn3","OPC","P56","Down"
"Pxk",0.164496461701202,-0.279216814063127,0.282,0.386,1,"Pxk","OPC","P56","Down"
"Pcdhga5",0.164581725481628,0.654388467603523,0.322,0.28,1,"Pcdhga5","OPC","P56","Up"
"Fuz",0.164719582053916,-0.250320224398783,0.248,0.341,1,"Fuz","OPC","P56","Down"
"Dpp6",0.165100398837557,-0.277062013491534,0.376,0.477,1,"Dpp6","OPC","P56","Down"
"Septin7",0.165467976315808,-0.0538086715756303,0.591,0.742,1,"Septin7","OPC","P56","Down"
"Hmgcr",0.165477408665099,-0.309994676971403,0.221,0.311,1,"Hmgcr","OPC","P56","Down"
"Ext2",0.16555846300415,0.43825603368837,0.383,0.318,1,"Ext2","OPC","P56","Up"
"Tia1",0.165869409227818,0.400358911757693,0.523,0.508,1,"Tia1","OPC","P56","Up"
"Sema6a",0.165943106236889,-0.269812572964027,0.255,0.348,1,"Sema6a","OPC","P56","Down"
"Selenon",0.165972705478935,-0.500592375354711,0.215,0.303,1,"Selenon","OPC","P56","Down"
"Tacc2",0.166586294763988,-0.159365479681742,0.403,0.553,1,"Tacc2","OPC","P56","Down"
"Ube3a",0.16665259516596,-0.194758956542235,0.43,0.568,1,"Ube3a","OPC","P56","Down"
"Zeb2",0.166864820875451,-0.0807262430126405,0.678,0.833,1,"Zeb2","OPC","P56","Down"
"Ctnnd1",0.167018563546774,-0.221179949173406,0.235,0.326,1,"Ctnnd1","OPC","P56","Down"
"Gtf3c2",0.167174648613186,-0.218237478307775,0.376,0.523,1,"Gtf3c2","OPC","P56","Down"
"Reep5",0.167184994756978,-0.391471926950528,0.242,0.326,1,"Reep5","OPC","P56","Down"
"Shc2",0.16721295136201,-0.567169478773641,0.228,0.311,1,"Shc2","OPC","P56","Down"
"Mia2",0.167795763557203,-0.356011581033447,0.181,0.265,1,"Mia2","OPC","P56","Down"
"Cul1",0.168735632326762,0.232653199531823,0.537,0.53,1,"Cul1","OPC","P56","Up"
"Ube2b",0.169797727969284,-0.182437720537189,0.275,0.386,1,"Ube2b","OPC","P56","Down"
"Specc1",0.169841793792691,-0.384588229179759,0.228,0.311,1,"Specc1","OPC","P56","Down"
"Xpo1",0.169988744142952,0.253044763994648,0.517,0.477,1,"Xpo1","OPC","P56","Up"
"Sbf2",0.170116769065747,0.426741279221451,0.396,0.348,1,"Sbf2","OPC","P56","Up"
"Dexi",0.170670828316171,-0.199579674031085,0.228,0.318,1,"Dexi","OPC","P56","Down"
"Leng8",0.171549740789309,0.0856425052469412,0.953,0.977,1,"Leng8","OPC","P56","Up"
"Sdf4",0.171720995477811,0.699750290805175,0.309,0.265,1,"Sdf4","OPC","P56","Up"
"Dchs1",0.172135992200232,0.283997113590623,0.329,0.265,1,"Dchs1","OPC","P56","Up"
"Jdp2",0.172601063859853,-0.500433723515301,0.188,0.265,1,"Jdp2","OPC","P56","Down"
"Dcc",0.17345752021325,-0.267073139949858,0.262,0.364,1,"Dcc","OPC","P56","Down"
"Serinc1",0.173471135381169,-0.210223737371873,0.752,0.848,1,"Serinc1","OPC","P56","Down"
"Oxr1",0.173622352022389,-0.256605593113236,0.302,0.386,1,"Oxr1","OPC","P56","Down"
"Med12l",0.173695281444583,-0.160797344336611,0.57,0.712,1,"Med12l","OPC","P56","Down"
"Thoc1",0.174083473240234,-0.283294710299432,0.302,0.417,1,"Thoc1","OPC","P56","Down"
"Exoc1",0.174213907579601,-0.398882645186539,0.195,0.265,1,"Exoc1","OPC","P56","Down"
"Capn7",0.174330738080422,-0.439381781570471,0.215,0.303,1,"Capn7","OPC","P56","Down"
"Bcl7a",0.174816515726974,0.300048172477383,0.416,0.379,1,"Bcl7a","OPC","P56","Up"
"Cc2d2a",0.175327701540374,-0.206265835997502,0.174,0.25,1,"Cc2d2a","OPC","P56","Down"
"R3hdm2",0.17611172889561,0.285173934514052,0.47,0.424,1,"R3hdm2","OPC","P56","Up"
"Casd1",0.176426126103586,-0.317767447668582,0.168,0.25,1,"Casd1","OPC","P56","Down"
"Rasa2",0.176456653899603,-0.506444622325249,0.262,0.341,1,"Rasa2","OPC","P56","Down"
"Ddx3y",0.176938863372254,-0.361539615651904,0.282,0.371,1,"Ddx3y","OPC","P56","Down"
"Dpy19l1",0.176962685302025,-0.230891850026837,0.235,0.326,1,"Dpy19l1","OPC","P56","Down"
"Dag1",0.177738480341482,-0.265612903317468,0.43,0.545,1,"Dag1","OPC","P56","Down"
"Numa1",0.177820393105974,-0.179993452561782,0.362,0.477,1,"Numa1","OPC","P56","Down"
"Ermp1",0.177860557556435,0.452831779464632,0.302,0.25,1,"Ermp1","OPC","P56","Up"
"Ptprd",0.178126641165485,0.901079736488679,0.523,0.508,1,"Ptprd","OPC","P56","Up"
"Snrpn",0.178481699921582,0.233794735598733,0.544,0.492,1,"Snrpn","OPC","P56","Up"
"Ccnt2",0.178714855002613,0.299855262298329,0.638,0.659,1,"Ccnt2","OPC","P56","Up"
"Usp15",0.179576260646011,0.496309764540143,0.268,0.212,1,"Usp15","OPC","P56","Up"
"Iars",0.17999701894469,0.731896828668202,0.255,0.197,1,"Iars","OPC","P56","Up"
"Shc4",0.180037196887797,-0.249736323704149,0.463,0.553,1,"Shc4","OPC","P56","Down"
"Rabep1",0.18037897174659,-0.0800176705351643,0.369,0.523,1,"Rabep1","OPC","P56","Down"
"Laptm4b",0.180384284692927,-0.271361698981681,0.315,0.424,1,"Laptm4b","OPC","P56","Down"
"Septin5",0.180477860991476,-0.519607192189467,0.221,0.303,1,"Septin5","OPC","P56","Down"
"Atp6v1e1",0.180650119239476,-0.224249441817613,0.201,0.295,1,"Atp6v1e1","OPC","P56","Down"
"Cpd",0.180870103511921,-0.470587399328889,0.235,0.311,1,"Cpd","OPC","P56","Down"
"Adra1a",0.181099558332349,0.307037565253382,0.289,0.212,1,"Adra1a","OPC","P56","Up"
"Metrn",0.181284207245793,-0.230860163509179,0.329,0.432,1,"Metrn","OPC","P56","Down"
"Satb1",0.181487218007165,-0.414429457021106,0.242,0.318,1,"Satb1","OPC","P56","Down"
"St7l",0.18157451322076,0.514106699215943,0.349,0.28,1,"St7l","OPC","P56","Up"
"Rptor",0.181657896615785,0.555585980350148,0.262,0.212,1,"Rptor","OPC","P56","Up"
"Zfp536",0.182219271550295,0.946887175096481,0.255,0.205,1,"Zfp536","OPC","P56","Up"
"Ptpra",0.182706974824183,-0.188722753232997,0.349,0.485,1,"Ptpra","OPC","P56","Down"
"Rbm45",0.183272381743116,-0.188453502661248,0.201,0.28,1,"Rbm45","OPC","P56","Down"
"Tbck",0.183492140625744,-0.235986097837979,0.174,0.258,1,"Tbck","OPC","P56","Down"
"Zfp397",0.183627996878381,-0.362289015297318,0.235,0.326,1,"Zfp397","OPC","P56","Down"
"Zfp827",0.183749777974095,-0.25365070324299,0.517,0.614,1,"Zfp827","OPC","P56","Down"
"Cyc1",0.184264737873089,-0.179464666380676,0.228,0.318,1,"Cyc1","OPC","P56","Down"
"Mapk14",0.184513357030788,-0.494667157048554,0.195,0.273,1,"Mapk14","OPC","P56","Down"
"Slc22a17",0.184584326716262,-0.137978249149416,0.96,0.992,1,"Slc22a17","OPC","P56","Down"
"Naa30",0.184732528110172,-0.241297525855456,0.228,0.326,1,"Naa30","OPC","P56","Down"
"Rtcb",0.184807224763708,0.662179781614482,0.268,0.22,1,"Rtcb","OPC","P56","Up"
"Cdc27",0.18484320990462,0.458729712043212,0.255,0.205,1,"Cdc27","OPC","P56","Up"
"Hunk",0.184843427514595,-0.649632494773296,0.201,0.265,1,"Hunk","OPC","P56","Down"
"Ctnnd2",0.185279740310196,0.359792583020014,0.55,0.5,1,"Ctnnd2","OPC","P56","Up"
"Mtmr6",0.185333314495399,0.772508880814426,0.302,0.265,1,"Mtmr6","OPC","P56","Up"
"Zfp821",0.185534005455662,0.535990075058301,0.275,0.235,1,"Zfp821","OPC","P56","Up"
"Sv2a",0.185921801673268,-0.34111746759633,0.188,0.273,1,"Sv2a","OPC","P56","Down"
"Pik3cb",0.18615796668133,0.457257317200682,0.275,0.22,1,"Pik3cb","OPC","P56","Up"
"Fbxl19",0.18636922351617,-0.380875395936827,0.201,0.273,1,"Fbxl19","OPC","P56","Down"
"Gramd1a",0.186733313615064,-0.266746939552944,0.477,0.553,1,"Gramd1a","OPC","P56","Down"
"Atp2a2",0.186881196680064,-0.151062316410497,0.644,0.788,1,"Atp2a2","OPC","P56","Down"
"Zfp329",0.186899663972641,0.513423838407479,0.289,0.242,1,"Zfp329","OPC","P56","Up"
"Eml5",0.18764854434938,-0.296381516111956,0.181,0.258,1,"Eml5","OPC","P56","Down"
"Dld",0.18827872456618,-0.464877664892448,0.228,0.303,1,"Dld","OPC","P56","Down"
"Sipa1l2",0.188379536867427,-0.313253027407539,0.208,0.288,1,"Sipa1l2","OPC","P56","Down"
"Ss18l2",0.188727981921088,0.826964563150817,0.302,0.265,1,"Ss18l2","OPC","P56","Up"
"Elfn1",0.188985916008291,-0.194673774614136,0.242,0.326,1,"Elfn1","OPC","P56","Down"
"Fndc3a",0.189218401926208,0.54234181719726,0.302,0.25,1,"Fndc3a","OPC","P56","Up"
"Copb1",0.189410256276894,-0.123406100228187,0.208,0.303,1,"Copb1","OPC","P56","Down"
"Rhoq",0.189516600056397,-0.431848215306622,0.268,0.341,1,"Rhoq","OPC","P56","Down"
"Etv4",0.189705884054025,-0.258305876427575,0.477,0.583,1,"Etv4","OPC","P56","Down"
"Pdia3",0.189717208772762,-0.180941459561764,0.262,0.356,1,"Pdia3","OPC","P56","Down"
"Gls",0.189815327611969,-0.253524374849019,0.456,0.591,1,"Gls","OPC","P56","Down"
"Ube4a",0.190239552949085,-0.130639831762135,0.221,0.326,1,"Ube4a","OPC","P56","Down"
"Hlf",0.191515327045817,0.287631053784925,0.302,0.235,1,"Hlf","OPC","P56","Up"
"Cipc",0.191530687357337,0.340594248857618,0.463,0.432,1,"Cipc","OPC","P56","Up"
"Cog3",0.191742909790848,0.562063669659469,0.295,0.258,1,"Cog3","OPC","P56","Up"
"Tmem255b",0.192297533353033,-0.294370058471103,0.503,0.606,1,"Tmem255b","OPC","P56","Down"
"Cttn",0.192478877026434,-0.177723151282617,0.255,0.333,1,"Cttn","OPC","P56","Down"
"Zfp40",0.193858356445458,-0.369673209896042,0.201,0.28,1,"Zfp40","OPC","P56","Down"
"Slc23a2",0.194220580179516,-0.324027154168273,0.289,0.409,1,"Slc23a2","OPC","P56","Down"
"Ntn1",0.194420567325874,0.415444251692765,0.497,0.485,1,"Ntn1","OPC","P56","Up"
"Ccdc186",0.194683130131998,-0.410177682819514,0.215,0.288,1,"Ccdc186","OPC","P56","Down"
"Pcgf2",0.195350375962617,-0.246513656167704,0.208,0.295,1,"Pcgf2","OPC","P56","Down"
"Fmnl3",0.195530951747623,-0.364862601646427,0.188,0.265,1,"Fmnl3","OPC","P56","Down"
"Ptdss1",0.19557598915764,-0.469372754762033,0.242,0.318,1,"Ptdss1","OPC","P56","Down"
"Dennd2a",0.195835746018306,0.359031223026647,0.403,0.371,1,"Dennd2a","OPC","P56","Up"
"Tmem145",0.195897833000852,-0.229129307286126,0.242,0.318,1,"Tmem145","OPC","P56","Down"
"Acvr1b",0.196139888141396,-0.378994483257931,0.235,0.318,1,"Acvr1b","OPC","P56","Down"
"Mcmbp",0.196993732588363,0.660558374467597,0.275,0.227,1,"Mcmbp","OPC","P56","Up"
"Acsl6",0.197030762202328,-0.276915298173488,0.228,0.303,1,"Acsl6","OPC","P56","Down"
"Cnot6",0.197673417895533,-0.201332085782588,0.275,0.386,1,"Cnot6","OPC","P56","Down"
"Zfp740",0.197715138188676,-0.375170850927316,0.275,0.356,1,"Zfp740","OPC","P56","Down"
"Mef2d",0.198008247194508,-0.363113657775622,0.262,0.341,1,"Mef2d","OPC","P56","Down"
"Cep350",0.19815693784827,0.598544433530733,0.282,0.235,1,"Cep350","OPC","P56","Up"
"Zfp612",0.198418127040205,-0.199053974658609,0.174,0.25,1,"Zfp612","OPC","P56","Down"
"Tmem106b",0.198637763724572,-0.0976792522250927,0.362,0.485,1,"Tmem106b","OPC","P56","Down"
"Phip",0.199060477766554,-0.159829676108746,0.268,0.371,1,"Phip","OPC","P56","Down"
"Hip1",0.199121712432227,0.183461693395945,0.658,0.682,1,"Hip1","OPC","P56","Up"
"Acadsb",0.199266640144096,0.513114047670998,0.282,0.227,1,"Acadsb","OPC","P56","Up"
"Trafd1",0.200338978454151,0.425458023240523,0.497,0.508,1,"Trafd1","OPC","P56","Up"
"Gnptab",0.200383779078198,-0.338452436361437,0.235,0.318,1,"Gnptab","OPC","P56","Down"
"Cd47",0.200573719029278,0.343512288331865,0.523,0.492,1,"Cd47","OPC","P56","Up"
"Chpt1",0.201762230417872,-0.199058655123806,0.376,0.485,1,"Chpt1","OPC","P56","Down"
"Tnrc6a",0.201868597865175,0.298051679371653,0.497,0.5,1,"Tnrc6a","OPC","P56","Up"
"Ubxn2a",0.202057680477557,-0.341200529326273,0.215,0.295,1,"Ubxn2a","OPC","P56","Down"
"Nav2",0.202177110874164,0.715299178597898,0.282,0.235,1,"Nav2","OPC","P56","Up"
"Daam1",0.202490408662559,0.317614920919955,0.349,0.477,1,"Daam1","OPC","P56","Up"
"Grm5",0.202797969341812,-0.467552743174215,0.262,0.341,1,"Grm5","OPC","P56","Down"
"Snrnp70",0.203048584839155,-0.260744822507206,0.651,0.727,1,"Snrnp70","OPC","P56","Down"
"Ggt7",0.203059124523856,0.343803386103993,0.322,0.25,1,"Ggt7","OPC","P56","Up"
"Mvb12b",0.203698535472236,-0.212945690481506,0.342,0.455,1,"Mvb12b","OPC","P56","Down"
"Morf4l2",0.204413149158229,0.517189620179402,0.322,0.273,1,"Morf4l2","OPC","P56","Up"
"Srsf11",0.204943019039577,-0.307065499150408,0.49,0.591,1,"Srsf11","OPC","P56","Down"
"Car8",0.205426953110884,-0.194849190574403,0.389,0.462,1,"Car8","OPC","P56","Down"
"Hdlbp",0.205446927506666,-0.44486770362256,0.195,0.258,1,"Hdlbp","OPC","P56","Down"
"Huwe1",0.205533523874705,-0.177633093108979,0.403,0.538,1,"Huwe1","OPC","P56","Down"
"B4galt6",0.205682359598953,0.485375796765052,0.315,0.258,1,"B4galt6","OPC","P56","Up"
"Tax1bp1",0.205785364294718,0.462173285126912,0.362,0.326,1,"Tax1bp1","OPC","P56","Up"
"Dtx4",0.206490953728034,-0.312047025013717,0.195,0.273,1,"Dtx4","OPC","P56","Down"
"Ip6k2",0.20659983247326,-0.0760680212898561,0.362,0.492,1,"Ip6k2","OPC","P56","Down"
"Ldb1",0.206799496762175,-0.287712709576913,0.389,0.477,1,"Ldb1","OPC","P56","Down"
"Ncan",0.206819502460257,-0.155491069500314,0.55,0.689,1,"Ncan","OPC","P56","Down"
"Ppp1r37",0.207100135439561,0.464845596147121,0.289,0.235,1,"Ppp1r37","OPC","P56","Up"
"Nucb1",0.207450293999974,-0.293075351432055,0.295,0.394,1,"Nucb1","OPC","P56","Down"
"Sdha",0.207603035840767,-0.0879152586321733,0.275,0.402,1,"Sdha","OPC","P56","Down"
"Slc12a2",0.20807413247602,0.505568316654395,0.436,0.409,1,"Slc12a2","OPC","P56","Up"
"Nit1",0.208825596843036,0.537991373630591,0.282,0.227,1,"Nit1","OPC","P56","Up"
"Sf3b1",0.209006766680312,0.274491671109701,0.624,0.606,1,"Sf3b1","OPC","P56","Up"
"Smoc1",0.209728785964639,-0.200251391364648,0.416,0.561,1,"Smoc1","OPC","P56","Down"
"Cdr2l",0.209866895274112,0.452441037631497,0.342,0.288,1,"Cdr2l","OPC","P56","Up"
"Ptov1",0.210341035055125,-0.253546729312418,0.463,0.583,1,"Ptov1","OPC","P56","Down"
"Ctbp1",0.210452188397978,-0.392390597889008,0.201,0.265,1,"Ctbp1","OPC","P56","Down"
"Ilk",0.210572680766235,-0.218786059145075,0.248,0.341,1,"Ilk","OPC","P56","Down"
"Tcf4",0.210659447293652,-0.180944734133325,0.664,0.78,1,"Tcf4","OPC","P56","Down"
"Gpld1",0.211063497389791,-0.283729299984124,0.443,0.553,1,"Gpld1","OPC","P56","Down"
"Sema6b",0.211129730780462,-0.313238154161772,0.242,0.318,1,"Sema6b","OPC","P56","Down"
"Sorcs1",0.211242998963524,0.216879114413271,0.389,0.341,1,"Sorcs1","OPC","P56","Up"
"Srpk1",0.211653452846832,0.378935866370675,0.47,0.455,1,"Srpk1","OPC","P56","Up"
"Tbc1d23",0.212115653535295,-0.321267777342429,0.215,0.295,1,"Tbc1d23","OPC","P56","Down"
"Rab28",0.212141534930267,-0.196978000135301,0.235,0.318,1,"Rab28","OPC","P56","Down"
"Cep78",0.212367116563469,0.420087121074477,0.262,0.212,1,"Cep78","OPC","P56","Up"
"Rnf180",0.212526382353047,0.519669131104257,0.376,0.333,1,"Rnf180","OPC","P56","Up"
"Lrrc4b",0.213644631414225,-0.135250539632153,0.624,0.727,1,"Lrrc4b","OPC","P56","Down"
"Kcna6",0.213816732982552,0.0565467996975997,0.336,0.439,1,"Kcna6","OPC","P56","Up"
"Strn4",0.214397563193638,0.349555490438236,0.544,0.576,1,"Strn4","OPC","P56","Up"
"G3bp2",0.214424654969693,-0.369338310765125,0.188,0.258,1,"G3bp2","OPC","P56","Down"
"Pcdhga11",0.21489587289142,-0.201335177978316,0.235,0.326,1,"Pcdhga11","OPC","P56","Down"
"Kdm4b",0.215914078216044,-0.441890310741017,0.235,0.311,1,"Kdm4b","OPC","P56","Down"
"Atp6v0a1",0.216187249403159,-0.20969052940524,0.396,0.508,1,"Atp6v0a1","OPC","P56","Down"
"Plxna3",0.216771934358822,0.237978390627004,0.456,0.386,1,"Plxna3","OPC","P56","Up"
"Tmem59l",0.217129952882666,-0.330190575898494,0.362,0.424,1,"Tmem59l","OPC","P56","Down"
"Fmn2",0.217295068399918,0.231650276848543,0.456,0.409,1,"Fmn2","OPC","P56","Up"
"Tgfbr3l",0.217967864031165,-0.34974141703821,0.242,0.326,1,"Tgfbr3l","OPC","P56","Down"
"Hnrnpm",0.218232752341615,-0.158335484654344,0.423,0.53,1,"Hnrnpm","OPC","P56","Down"
"Xpo6",0.218751304152457,-0.277763299445206,0.282,0.364,1,"Xpo6","OPC","P56","Down"
"Lpin2",0.219070597439994,-0.406925343922537,0.235,0.311,1,"Lpin2","OPC","P56","Down"
"Kdm2a",0.219327151918181,0.117367039058751,0.638,0.614,1,"Kdm2a","OPC","P56","Up"
"Arhgap31",0.219553240675094,0.20456854876512,0.55,0.568,1,"Arhgap31","OPC","P56","Up"
"Vezt",0.220278092543451,-0.33678273914172,0.289,0.379,1,"Vezt","OPC","P56","Down"
"Tbc1d5",0.220413739214628,0.864030245935374,0.255,0.22,1,"Tbc1d5","OPC","P56","Up"
"Grik1",0.220853469529437,-0.233705015837787,0.188,0.258,1,"Grik1","OPC","P56","Down"
"Trp53bp1",0.220952029054051,-0.200609463693008,0.376,0.5,1,"Trp53bp1","OPC","P56","Down"
"Lrp1b",0.220957599791309,-0.127315291403878,0.899,0.97,1,"Lrp1b","OPC","P56","Down"
"Cyth1",0.221156062627248,0.595708464554063,0.262,0.212,1,"Cyth1","OPC","P56","Up"
"Vps26b",0.221158200403985,0.56777841737341,0.255,0.205,1,"Vps26b","OPC","P56","Up"
"Sez6l2",0.22160431081509,0.693117536570479,0.268,0.227,1,"Sez6l2","OPC","P56","Up"
"Nup98",0.221910574530514,-0.226301107206699,0.195,0.273,1,"Nup98","OPC","P56","Down"
"Clu",0.221953876713905,-0.447463998327242,0.544,0.598,1,"Clu","OPC","P56","Down"
"Dmd",0.221990756186912,0.508697803441325,0.43,0.417,1,"Dmd","OPC","P56","Up"
"Sema5b",0.222125855869922,-0.239261406273851,0.436,0.515,1,"Sema5b","OPC","P56","Down"
"Btaf1",0.222235077749391,-0.243777242142036,0.188,0.273,1,"Btaf1","OPC","P56","Down"
"Ust",0.222871964565332,-0.270053370902445,0.174,0.25,1,"Ust","OPC","P56","Down"
"Sccpdh",0.222950412170651,-0.0784227267573776,0.201,0.288,1,"Sccpdh","OPC","P56","Down"
"Scfd1",0.223330543598149,-0.220114185558108,0.235,0.311,1,"Scfd1","OPC","P56","Down"
"Nsfl1c",0.223407498464814,-0.175588090114689,0.282,0.371,1,"Nsfl1c","OPC","P56","Down"
"Zranb2",0.223532310363849,-0.26120760243834,0.255,0.333,1,"Zranb2","OPC","P56","Down"
"Eml4",0.224260254116175,-0.191103511736967,0.221,0.303,1,"Eml4","OPC","P56","Down"
"Gria2",0.224316257227256,-0.105171079293514,0.913,0.962,1,"Gria2","OPC","P56","Down"
"Lamc1",0.224501282070563,0.427721033056492,0.356,0.311,1,"Lamc1","OPC","P56","Up"
"Kcnc3",0.224521505651974,-0.149879077990506,0.45,0.561,1,"Kcnc3","OPC","P56","Down"
"Hdgfl2",0.224528483084091,-0.11882405117236,0.295,0.409,1,"Hdgfl2","OPC","P56","Down"
"mt-Nd5",0.224547276519274,0.832036235075426,0.268,0.227,1,"mt-Nd5","OPC","P56","Up"
"Psma3",0.22510465443565,-0.154778849758518,0.228,0.326,1,"Psma3","OPC","P56","Down"
"Lrrc7",0.22548147801794,-0.462716725691972,0.329,0.394,1,"Lrrc7","OPC","P56","Down"
"Tbcel",0.225693304707918,-0.296154960517158,0.201,0.273,1,"Tbcel","OPC","P56","Down"
"Lcor",0.225753929559477,-0.155609956192197,0.262,0.356,1,"Lcor","OPC","P56","Down"
"Gfra1",0.22592400326791,0.255028201756209,0.456,0.417,1,"Gfra1","OPC","P56","Up"
"Extl3",0.226834586845171,-0.312038596176031,0.342,0.424,1,"Extl3","OPC","P56","Down"
"Map7",0.227029397501147,-0.123452060653891,0.188,0.258,1,"Map7","OPC","P56","Down"
"Slc44a1",0.227492818422044,0.0161369992490461,0.43,0.561,1,"Slc44a1","OPC","P56","Up"
"Syn1",0.227891485586274,0.556679010240515,0.268,0.227,1,"Syn1","OPC","P56","Up"
"Luc7l",0.227891607620435,-0.379805855806306,0.262,0.333,1,"Luc7l","OPC","P56","Down"
"Plekha5",0.229069135819394,-0.381742889046663,0.295,0.386,1,"Plekha5","OPC","P56","Down"
"Slc27a1",0.229613192091471,-0.39510770571594,0.275,0.348,1,"Slc27a1","OPC","P56","Down"
"Mro",0.229613379836963,0.273053376255723,0.336,0.28,1,"Mro","OPC","P56","Up"
"Pcdha12",0.23055606005154,-0.231179944085498,0.221,0.311,1,"Pcdha12","OPC","P56","Down"
"Iglon5",0.230639507139353,-0.400593807021053,0.181,0.25,1,"Iglon5","OPC","P56","Down"
"Acbd3",0.230692536493618,-0.125509963894029,0.195,0.265,1,"Acbd3","OPC","P56","Down"
"Srek1",0.230745472994386,-0.221803402598956,0.644,0.75,1,"Srek1","OPC","P56","Down"
"Pcf11",0.230933672708443,0.375813592730611,0.436,0.394,1,"Pcf11","OPC","P56","Up"
"Erp44",0.231038952924241,-0.378956071865759,0.181,0.25,1,"Erp44","OPC","P56","Down"
"Trip4",0.231081308377119,0.364331313727329,0.275,0.212,1,"Trip4","OPC","P56","Up"
"Mertk",0.231287920292247,0.321336304298669,0.309,0.258,1,"Mertk","OPC","P56","Up"
"Klhl5",0.23153300690742,0.3432087183707,0.463,0.432,1,"Klhl5","OPC","P56","Up"
"Zcchc18",0.231833790418293,-0.427472527429131,0.342,0.402,1,"Zcchc18","OPC","P56","Down"
"Tagln3",0.231896391013274,-0.13711778783027,0.336,0.447,1,"Tagln3","OPC","P56","Down"
"Bhlhe41",0.232626891063445,0.385629345049709,0.356,0.326,1,"Bhlhe41","OPC","P56","Up"
