"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Lcor",0.424801276073624,0.212281934134554,0.467,0.407,1,"Lcor","COP","P23","Up"
"Rnasek",0.424902878143221,0.318007548469393,0.278,0.221,1,"Rnasek","COP","P23","Up"
"Pmepa1",0.425982954298112,0.233409165321744,0.3,0.244,1,"Pmepa1","COP","P23","Up"
"Fbxw5",0.426789230568936,-0.234196772528867,0.433,0.488,1,"Fbxw5","COP","P23","Down"
"Asap3",0.426904501671375,0.115007669922634,0.578,0.535,1,"Asap3","COP","P23","Up"
"Trappc12",0.427035136290517,-0.524566264392711,0.3,0.326,1,"Trappc12","COP","P23","Down"
"Bmerb1",0.427035513144918,-0.39753607290183,0.289,0.337,1,"Bmerb1","COP","P23","Down"
"Atp8b2",0.427165288328328,0.294198708354307,0.278,0.221,1,"Atp8b2","COP","P23","Up"
"Tsc2",0.427196410052712,-0.134493352266953,0.433,0.5,1,"Tsc2","COP","P23","Down"
"Grtp1",0.427551531280791,0.60384958348594,0.278,0.233,1,"Grtp1","COP","P23","Up"
"Crebbp",0.42775661225954,0.232390098484186,0.478,0.419,1,"Crebbp","COP","P23","Up"
"Atp6ap2",0.427846783648835,-0.335667737503079,0.233,0.291,1,"Atp6ap2","COP","P23","Down"
"Sox4",0.428599684231614,0.314715665382501,0.456,0.419,1,"Sox4","COP","P23","Up"
"Acly",0.429142782125513,0.323918679794139,0.467,0.419,1,"Acly","COP","P23","Up"
"Ptov1",0.429199945925536,-0.218503783532972,0.567,0.593,1,"Ptov1","COP","P23","Down"
"Nfx1",0.429884072284916,0.399365900175639,0.422,0.407,1,"Nfx1","COP","P23","Up"
"Kat6b",0.430350114266581,0.148868746942366,0.511,0.465,1,"Kat6b","COP","P23","Up"
"Exosc10",0.430571592232201,-0.113554848093826,0.222,0.279,1,"Exosc10","COP","P23","Down"
"Cntn1",0.430576486443647,0.386948469929193,0.411,0.372,1,"Cntn1","COP","P23","Up"
"Kdm1a",0.430713910794768,0.528460783961638,0.256,0.221,1,"Kdm1a","COP","P23","Up"
"Itm2b",0.431280245107952,0.268694863359203,0.5,0.477,1,"Itm2b","COP","P23","Up"
"Arih2",0.431507243364597,-0.391358567723377,0.256,0.302,1,"Arih2","COP","P23","Down"
"Gabbr1",0.431736037447869,-0.233515197532536,0.567,0.605,1,"Gabbr1","COP","P23","Down"
"Abhd3",0.431872899769993,0.183629587353792,0.267,0.209,1,"Abhd3","COP","P23","Up"
"Wdr1",0.432282344427649,-0.350251832147403,0.5,0.547,1,"Wdr1","COP","P23","Down"
"S100a3",0.43239627801505,-0.541391196999158,0.211,0.256,1,"S100a3","COP","P23","Down"
"Zfp692",0.432499099416024,-0.258655748802429,0.333,0.395,1,"Zfp692","COP","P23","Down"
"Uba2",0.432653446268399,0.31967962822803,0.4,0.349,1,"Uba2","COP","P23","Up"
"Elmod2",0.432897055131694,0.109993093741748,0.344,0.291,1,"Elmod2","COP","P23","Up"
"Dpf2",0.433033092205227,0.255514466281777,0.422,0.395,1,"Dpf2","COP","P23","Up"
"Foxn2",0.433240395113189,-0.0608943682087462,0.5,0.616,1,"Foxn2","COP","P23","Down"
"Efcab14",0.434251921340266,-0.116083020564398,0.556,0.628,1,"Efcab14","COP","P23","Down"
"Atp6ap1",0.434508869227737,-0.136705337514356,0.578,0.674,1,"Atp6ap1","COP","P23","Down"
"Mex3b",0.434509136140187,0.153171430744022,0.656,0.593,1,"Mex3b","COP","P23","Up"
"Riok3",0.434514348880205,0.25569745240525,0.522,0.477,1,"Riok3","COP","P23","Up"
"Zfp335",0.435872949261031,-0.268601515231404,0.222,0.267,1,"Zfp335","COP","P23","Down"
"St7l",0.435948349675853,-0.22585463890358,0.467,0.512,1,"St7l","COP","P23","Down"
"Usp22",0.436054948125254,-0.43108075570231,0.289,0.349,1,"Usp22","COP","P23","Down"
"Ccdc47",0.436612947056625,0.199726243803244,0.478,0.453,1,"Ccdc47","COP","P23","Up"
"Cdr2l",0.436950421524214,0.447180937601491,0.333,0.279,1,"Cdr2l","COP","P23","Up"
"Zfp800",0.437029052117861,0.231114563246279,0.3,0.244,1,"Zfp800","COP","P23","Up"
"Lrrc8d",0.437095702923657,0.0329497043531979,0.2,0.267,1,"Lrrc8d","COP","P23","Up"
"Derl1",0.437095702923657,0.355258995439206,0.256,0.209,1,"Derl1","COP","P23","Up"
"Ndufs7",0.437095702923657,-0.371574136023037,0.211,0.256,1,"Ndufs7","COP","P23","Down"
"Cobll1",0.43738591587845,0.173123121129734,0.733,0.674,1,"Cobll1","COP","P23","Up"
"Fbxo25",0.437589144222612,-0.285099358372242,0.367,0.407,1,"Fbxo25","COP","P23","Down"
"Cdc42bpb",0.437643543551534,0.113414548080732,0.7,0.663,1,"Cdc42bpb","COP","P23","Up"
"Rims1",0.437958572251551,0.0971408182326122,0.289,0.233,1,"Rims1","COP","P23","Up"
"Zmym5",0.438019943035281,-0.266947597860718,0.278,0.337,1,"Zmym5","COP","P23","Down"
"Unk",0.438043178325584,0.281032146371495,0.367,0.326,1,"Unk","COP","P23","Up"
"Nsd3",0.438066452414649,-0.320707712977616,0.611,0.605,1,"Nsd3","COP","P23","Down"
"Rnf122",0.438581694628915,0.189898702857897,0.278,0.221,1,"Rnf122","COP","P23","Up"
"Znhit6",0.438582130435557,0.243040584299996,0.278,0.221,1,"Znhit6","COP","P23","Up"
"Smad3",0.438881188926114,0.159150464737574,0.278,0.233,1,"Smad3","COP","P23","Up"
"Prag1",0.439133376382122,-0.0367738450545069,0.367,0.442,1,"Prag1","COP","P23","Down"
"Tmem9b",0.439214689393542,-0.0688893507323431,0.222,0.314,1,"Tmem9b","COP","P23","Down"
"Stxbp2",0.439257899497413,-0.0851225135186118,0.3,0.244,1,"Stxbp2","COP","P23","Down"
"Rgl2",0.439581881128621,-0.196441673807317,0.344,0.384,1,"Rgl2","COP","P23","Down"
"Sar1b",0.440868788676074,0.26727323827914,0.322,0.267,1,"Sar1b","COP","P23","Up"
"Prkcq",0.442308235447489,0.325614492260257,0.644,0.581,1,"Prkcq","COP","P23","Up"
"Ccnl1",0.442954898900882,-0.161715504670609,0.622,0.674,1,"Ccnl1","COP","P23","Down"
"Reep5",0.443409227503656,0.0069444697099752,0.322,0.384,1,"Reep5","COP","P23","Up"
"Foxk2",0.443668830546957,-0.459130048418078,0.267,0.291,1,"Foxk2","COP","P23","Down"
"Hsd17b4",0.444355689819461,0.363489509187148,0.267,0.233,1,"Hsd17b4","COP","P23","Up"
"Atp6v0a2",0.444669900326534,0.0744394874770462,0.589,0.616,1,"Atp6v0a2","COP","P23","Up"
"Gria2",0.44511871415986,-0.0787585025028985,0.989,0.988,1,"Gria2","COP","P23","Down"
"Psma3",0.445548627256215,0.193464644059821,0.333,0.279,1,"Psma3","COP","P23","Up"
"Tnrc6c",0.445607550795035,-0.0923901382187664,0.278,0.36,1,"Tnrc6c","COP","P23","Down"
"Eif1b",0.44570548091081,0.348608147928523,0.389,0.337,1,"Eif1b","COP","P23","Up"
"Srsf9",0.446068728900683,-0.250735976717047,0.378,0.43,1,"Srsf9","COP","P23","Down"
"R3hdm1",0.446954607332518,-0.0168759668501899,0.678,0.605,1,"R3hdm1","COP","P23","Down"
"Gzf1",0.447520910130469,-0.50021252692041,0.222,0.267,1,"Gzf1","COP","P23","Down"
"Cltc",0.447713147356372,0.306076310313155,0.333,0.279,1,"Cltc","COP","P23","Up"
"Ube4b",0.447746880362029,0.60961312591764,0.322,0.314,1,"Ube4b","COP","P23","Up"
"Surf4",0.447775796580602,0.509184480994569,0.256,0.209,1,"Surf4","COP","P23","Up"
"Ckb",0.449273198462273,-0.104502751495213,0.289,0.36,1,"Ckb","COP","P23","Down"
"Tmcc3",0.449311996589619,0.363188742289262,0.433,0.43,1,"Tmcc3","COP","P23","Up"
"Ank",0.449353455144023,0.179295159368998,0.289,0.233,1,"Ank","COP","P23","Up"
"Tspan31",0.449621349075868,0.296487118584598,0.322,0.267,1,"Tspan31","COP","P23","Up"
"Atp6v0e2",0.450274445026383,0.1400889240247,0.378,0.302,1,"Atp6v0e2","COP","P23","Up"
"Uhmk1",0.450380969884889,-0.309653859178848,0.233,0.279,1,"Uhmk1","COP","P23","Down"
"Lpcat3",0.451049060676512,0.314819779288008,0.267,0.221,1,"Lpcat3","COP","P23","Up"
"Rab40c",0.451305196876271,0.159192416326957,0.467,0.419,1,"Rab40c","COP","P23","Up"
"Cdc37l1",0.451318043842413,-0.0671262130222239,0.978,1,1,"Cdc37l1","COP","P23","Down"
"Tcirg1",0.451539706827071,-0.113857338464648,0.344,0.279,1,"Tcirg1","COP","P23","Down"
"Jam2",0.451825473676049,-0.217802634241947,0.489,0.558,1,"Jam2","COP","P23","Down"
"Psmd6",0.452060066882156,0.302483309344821,0.333,0.279,1,"Psmd6","COP","P23","Up"
"Ssr1",0.452379654701859,-0.213245024660565,0.311,0.372,1,"Ssr1","COP","P23","Down"
"Dennd2b",0.452511082543622,0.409133268767128,0.278,0.221,1,"Dennd2b","COP","P23","Up"
"Borcs8",0.452634946481512,0.259560271577973,0.3,0.256,1,"Borcs8","COP","P23","Up"
"Enpp2",0.453007944759326,0.131754589864492,0.933,0.919,1,"Enpp2","COP","P23","Up"
"Nfat5",0.454297769925506,-0.21106914147387,0.467,0.535,1,"Nfat5","COP","P23","Down"
"Cox16",0.454689536772513,-0.25639757203459,0.322,0.372,1,"Cox16","COP","P23","Down"
"Enpp6",0.454827730584817,0.0923598512637591,0.911,0.965,1,"Enpp6","COP","P23","Up"
"Pacs2",0.455075858684459,0.336165541492879,0.422,0.384,1,"Pacs2","COP","P23","Up"
"Cdk16",0.455224523579168,-0.317957531995034,0.422,0.465,1,"Cdk16","COP","P23","Down"
"Cnot10",0.455692642713673,-0.197252732994528,0.544,0.616,1,"Cnot10","COP","P23","Down"
"Gpr37l1",0.455746124964975,0.070578260856645,0.978,0.919,1,"Gpr37l1","COP","P23","Up"
"Chd6",0.456450454545847,0.149643900316278,0.656,0.616,1,"Chd6","COP","P23","Up"
"Adprh",0.456970502723174,0.393801426140827,0.333,0.291,1,"Adprh","COP","P23","Up"
"Zfand5",0.457202395033933,-0.309336924786611,0.411,0.453,1,"Zfand5","COP","P23","Down"
"Ttbk1",0.457289474467616,0.30010553892151,0.522,0.488,1,"Ttbk1","COP","P23","Up"
"Gpr89",0.457435730973184,-0.135293002480153,0.189,0.256,1,"Gpr89","COP","P23","Down"
"Dync1h1",0.457456148115328,0.153386730170669,0.533,0.5,1,"Dync1h1","COP","P23","Up"
"Gpr146",0.45802276079017,0.179948968992347,0.4,0.349,1,"Gpr146","COP","P23","Up"
"Nin",0.458565214107752,0.164645639373926,0.289,0.244,1,"Nin","COP","P23","Up"
"Med1",0.458727134636937,0.0423790245667986,0.378,0.302,1,"Med1","COP","P23","Up"
"Kpna4",0.458854271703713,-0.365296203575398,0.267,0.314,1,"Kpna4","COP","P23","Down"
"Kidins220",0.458991567009977,0.0261650800416842,0.778,0.744,1,"Kidins220","COP","P23","Up"
"Mybbp1a",0.459119499051758,-0.333638404669547,0.344,0.395,1,"Mybbp1a","COP","P23","Down"
"Scrib",0.459282439642644,-0.260388522034266,0.467,0.488,1,"Scrib","COP","P23","Down"
"Psd3",0.460240586946672,0.300602366258925,0.322,0.279,1,"Psd3","COP","P23","Up"
"Hpf1",0.460914625495163,0.314929447885507,0.289,0.233,1,"Hpf1","COP","P23","Up"
"Specc1",0.461119130246958,0.149122616171965,0.533,0.477,1,"Specc1","COP","P23","Up"
"Gigyf1",0.461299772349076,-0.104717079519982,0.478,0.593,1,"Gigyf1","COP","P23","Down"
"Add1",0.461767097440443,0.0698666690429903,0.622,0.558,1,"Add1","COP","P23","Up"
"Trappc14",0.461902422782489,0.248799994269231,0.3,0.244,1,"Trappc14","COP","P23","Up"
"Grik5",0.463031142863286,0.0182068623135452,0.633,0.686,1,"Grik5","COP","P23","Up"
"Sema4a",0.463219600969503,0.0762596969028162,0.478,0.581,1,"Sema4a","COP","P23","Up"
"Xpo6",0.463832609724619,-0.216187180721057,0.533,0.581,1,"Xpo6","COP","P23","Down"
"Meis3",0.463841801356236,0.39141979910458,0.256,0.221,1,"Meis3","COP","P23","Up"
"Rab31",0.464121509824313,0.299661329769223,0.267,0.221,1,"Rab31","COP","P23","Up"
"Vps29",0.464136287742632,-0.661565046210222,0.3,0.314,1,"Vps29","COP","P23","Down"
"Smurf2",0.464202174684722,0.275889363287194,0.3,0.244,1,"Smurf2","COP","P23","Up"
"Tbc1d10b",0.464665442554416,0.18336975571899,0.356,0.302,1,"Tbc1d10b","COP","P23","Up"
"Atf7ip",0.464739546522509,-0.167398666954257,0.356,0.43,1,"Atf7ip","COP","P23","Down"
"Iars",0.46516940959081,-0.406364555066481,0.4,0.465,1,"Iars","COP","P23","Down"
"Pcnp",0.46560325929844,0.33835363624594,0.311,0.267,1,"Pcnp","COP","P23","Up"
"Clcn3",0.465735018853367,0.193402685801431,0.333,0.291,1,"Clcn3","COP","P23","Up"
"Snrpn",0.465826934676824,0.225922010067098,0.522,0.477,1,"Snrpn","COP","P23","Up"
"Map3k3",0.46626117457433,-0.163355933343922,0.211,0.267,1,"Map3k3","COP","P23","Down"
"Ddx42",0.466670089368409,-0.260859172687012,0.244,0.291,1,"Ddx42","COP","P23","Down"
"Zkscan3",0.467022639634548,0.409561918583881,0.4,0.372,1,"Zkscan3","COP","P23","Up"
"Slc35a3",0.467473044881621,0.409549134739564,0.256,0.221,1,"Slc35a3","COP","P23","Up"
"Ap3b1",0.467528288019114,0.323805723745797,0.378,0.337,1,"Ap3b1","COP","P23","Up"
"Chd8",0.467530085055171,-0.1275087710465,0.367,0.465,1,"Chd8","COP","P23","Down"
"Phf8",0.467663324062307,-0.285963341628267,0.244,0.302,1,"Phf8","COP","P23","Down"
"Rasa2",0.467663722158863,-0.0278938886835513,0.244,0.302,1,"Rasa2","COP","P23","Down"
"Skic3",0.467722433869698,0.307152664041069,0.267,0.221,1,"Skic3","COP","P23","Up"
"Rictor",0.467827902823458,-0.150820971965499,0.756,0.872,1,"Rictor","COP","P23","Down"
"Slc27a4",0.467841692639653,-0.230691847021546,0.522,0.57,1,"Slc27a4","COP","P23","Down"
"Dele1",0.467878869047065,-0.183514772991272,0.222,0.279,1,"Dele1","COP","P23","Down"
"Pdia3",0.468265937460423,0.251443922558322,0.422,0.384,1,"Pdia3","COP","P23","Up"
"Helz",0.468349834233659,0.354238665982161,0.256,0.209,1,"Helz","COP","P23","Up"
"Alcam",0.468355743567368,-0.303540919638482,0.289,0.349,1,"Alcam","COP","P23","Down"
"Pja2",0.468820742203126,0.286141583387169,0.3,0.244,1,"Pja2","COP","P23","Up"
"Sptbn1",0.468950380995574,-0.219460537611013,0.667,0.686,1,"Sptbn1","COP","P23","Down"
"Dusp12",0.469044907529026,-0.297606865639777,0.289,0.337,1,"Dusp12","COP","P23","Down"
"Ube2r2",0.469045269872522,-0.151806374385274,0.278,0.349,1,"Ube2r2","COP","P23","Down"
"Gaa",0.469206286976888,0.298886804169719,0.478,0.442,1,"Gaa","COP","P23","Up"
"Sort1",0.46990289711842,-0.192428032212469,0.211,0.267,1,"Sort1","COP","P23","Down"
"Bcl2l2",0.470091122597297,-0.346376935536005,0.422,0.465,1,"Bcl2l2","COP","P23","Down"
"Mtf2",0.47015205602304,-0.24828437522561,0.289,0.337,1,"Mtf2","COP","P23","Down"
"Phrf1",0.47015205602304,-0.398414397673225,0.289,0.337,1,"Phrf1","COP","P23","Down"
"Chpf2",0.470772234298088,-0.319012392020899,0.467,0.547,1,"Chpf2","COP","P23","Down"
"Omg",0.471339207108821,0.169896585748194,0.422,0.384,1,"Omg","COP","P23","Up"
"Ryk",0.471504593740347,0.206986095928608,0.278,0.233,1,"Ryk","COP","P23","Up"
"Wscd1",0.471727497162133,0.270419614377265,0.644,0.709,1,"Wscd1","COP","P23","Up"
"Armc8",0.471768920007662,0.190913906690499,0.378,0.337,1,"Armc8","COP","P23","Up"
"Hmgn3",0.473030607912895,-0.223660323653369,0.278,0.337,1,"Hmgn3","COP","P23","Down"
"Map3k12",0.473059407920484,-0.110472070252985,0.267,0.326,1,"Map3k12","COP","P23","Down"
"Cercam",0.473573199822565,-0.0907210670800048,0.367,0.302,1,"Cercam","COP","P23","Down"
"Gphn",0.473759386063341,-0.323006960615894,0.222,0.267,1,"Gphn","COP","P23","Down"
"Pkp4",0.474652679790173,-0.189987464753984,0.567,0.628,1,"Pkp4","COP","P23","Down"
"Dpm1",0.474853029961103,-0.317522017277529,0.244,0.291,1,"Dpm1","COP","P23","Down"
"Slc35e2",0.47496286568462,-0.109964511678072,0.322,0.384,1,"Slc35e2","COP","P23","Down"
"Ncoa1",0.475288965579811,-0.0265571948966288,0.356,0.291,1,"Ncoa1","COP","P23","Down"
"Fhl3",0.475795624867902,-0.575107493472443,0.256,0.291,1,"Fhl3","COP","P23","Down"
"Phf3",0.475991426462567,0.378500854575829,0.367,0.326,1,"Phf3","COP","P23","Up"
"Ddr1",0.476008383840712,0.449327392587994,0.256,0.221,1,"Ddr1","COP","P23","Up"
"Rgmb",0.47618593470057,0.408512186781558,0.267,0.221,1,"Rgmb","COP","P23","Up"
"Fkbp2",0.476970607351176,-0.260398090720492,0.211,0.256,1,"Fkbp2","COP","P23","Down"
"Metrn",0.477424266526441,0.0384049803578256,0.256,0.314,1,"Metrn","COP","P23","Up"
"Clk4",0.478027307754354,-0.157377473185378,0.811,0.826,1,"Clk4","COP","P23","Down"
"Tril",0.478133695028584,-0.339970696410751,0.256,0.291,1,"Tril","COP","P23","Down"
"Ccdc59",0.47829818958072,-0.457308454779478,0.3,0.337,1,"Ccdc59","COP","P23","Down"
"Serbp1",0.478385521361911,-0.236597202289003,0.244,0.291,1,"Serbp1","COP","P23","Down"
"Polr3h",0.478643390207051,-0.149774207269432,0.5,0.547,1,"Polr3h","COP","P23","Down"
"Arhgap32",0.478665334156937,0.114094977912745,0.278,0.233,1,"Arhgap32","COP","P23","Up"
"Lrrc47",0.478974103608841,0.286780505310094,0.3,0.256,1,"Lrrc47","COP","P23","Up"
"Itm2c",0.47969929908089,0.124128282744373,0.667,0.674,1,"Itm2c","COP","P23","Up"
"Kdelr2",0.479894324525195,-0.154092070801244,0.222,0.279,1,"Kdelr2","COP","P23","Down"
"Fkbp15",0.480241095105221,-0.114852724126007,0.333,0.395,1,"Fkbp15","COP","P23","Down"
"Ppp2r1a",0.480241095105221,-0.197396621620161,0.333,0.395,1,"Ppp2r1a","COP","P23","Down"
"Supt6",0.481260821767168,-0.177829248885974,0.589,0.64,1,"Supt6","COP","P23","Down"
"Rnf187",0.481651948844436,-0.0589231749001635,0.244,0.302,1,"Rnf187","COP","P23","Down"
"Elp1",0.48184703736254,0.361052064311846,0.433,0.395,1,"Elp1","COP","P23","Up"
"Nfasc",0.482045499605822,-0.163246546346122,0.933,0.93,1,"Nfasc","COP","P23","Down"
"Dmd",0.482156659123966,-0.55938773141884,0.222,0.256,1,"Dmd","COP","P23","Down"
"Cmtm5",0.482543953732762,0.00893185120137585,0.533,0.512,1,"Cmtm5","COP","P23","Up"
"Npepl1",0.482827431108832,0.594871415867247,0.289,0.256,1,"Npepl1","COP","P23","Up"
"Cnnm3",0.483181863626204,0.235336170016554,0.256,0.209,1,"Cnnm3","COP","P23","Up"
"Tmbim1",0.483190062027005,0.268272148763502,0.467,0.419,1,"Tmbim1","COP","P23","Up"
"Prkd3",0.48354097336844,0.292227794537238,0.333,0.291,1,"Prkd3","COP","P23","Up"
"Amz1",0.484453962454569,-0.0646384127666491,0.389,0.453,1,"Amz1","COP","P23","Down"
"Myo9a",0.48461711591609,-0.11581476620716,0.322,0.395,1,"Myo9a","COP","P23","Down"
"Scn8a",0.485164901208104,0.216394389816193,0.789,0.709,1,"Scn8a","COP","P23","Up"
"Arhgap23",0.485481149254597,0.240322585381029,0.533,0.512,1,"Arhgap23","COP","P23","Up"
"Kdm4a",0.485491482796605,0.186762486298378,0.533,0.488,1,"Kdm4a","COP","P23","Up"
"Arhgap5",0.486079068289274,0.377790058112463,0.611,0.581,1,"Arhgap5","COP","P23","Up"
"N4bp2l2",0.486482211774523,0.0871169377244252,0.556,0.477,1,"N4bp2l2","COP","P23","Up"
"Mob4",0.486696390063171,0.34515778438324,0.3,0.267,1,"Mob4","COP","P23","Up"
"Kdm4b",0.486696390063171,0.401218494750261,0.3,0.267,1,"Kdm4b","COP","P23","Up"
"Prpf6",0.486925074118202,0.104397643552807,0.289,0.233,1,"Prpf6","COP","P23","Up"
"Zc3h14",0.487872054016153,0.249945917358825,0.289,0.244,1,"Zc3h14","COP","P23","Up"
"Stk25",0.487894234711715,-0.335092094227934,0.411,0.465,1,"Stk25","COP","P23","Down"
"Prex1",0.488227150145629,0.0160831413895459,0.333,0.43,1,"Prex1","COP","P23","Up"
"Ddx21",0.488354535959218,-0.0494910591177924,0.289,0.349,1,"Ddx21","COP","P23","Down"
"Atp6v0d1",0.488730513803788,-0.0659193699027789,0.244,0.302,1,"Atp6v0d1","COP","P23","Down"
"Mroh1",0.488818883349045,0.434241138223691,0.322,0.291,1,"Mroh1","COP","P23","Up"
"Dip2b",0.488818883349045,0.422940383858211,0.322,0.291,1,"Dip2b","COP","P23","Up"
"Dnajb11",0.489030148995227,-0.317816089233863,0.322,0.372,1,"Dnajb11","COP","P23","Down"
"Pttg1ip",0.489050510288932,-0.38057518589382,0.278,0.314,1,"Pttg1ip","COP","P23","Down"
"Rimoc1",0.489265743865151,-0.267993440213663,0.567,0.616,1,"Rimoc1","COP","P23","Down"
"Brd4",0.489335920691936,-0.212698544913315,0.544,0.593,1,"Brd4","COP","P23","Down"
"Vps11",0.489504263210375,-0.360370529126479,0.256,0.302,1,"Vps11","COP","P23","Down"
"Brk1",0.489626566160505,-0.103088147035237,0.222,0.279,1,"Brk1","COP","P23","Down"
"Ugt8a",0.489903673962902,0.215158648346533,0.833,0.895,1,"Ugt8a","COP","P23","Up"
"Zkscan1",0.490108161822794,-0.231665858604991,0.389,0.465,1,"Zkscan1","COP","P23","Down"
"Tbc1d19",0.491258902298679,0.309051501696828,0.478,0.442,1,"Tbc1d19","COP","P23","Up"
"Synj2bp",0.491731931233267,-0.268572004167551,0.289,0.349,1,"Synj2bp","COP","P23","Down"
"Kif1b",0.49193599022972,-0.198820831192761,0.589,0.663,1,"Kif1b","COP","P23","Down"
"Aebp2",0.492189634953142,-0.0464337425834831,0.356,0.419,1,"Aebp2","COP","P23","Down"
"Pllp",0.492286863603284,-0.0507647409984173,0.656,0.791,1,"Pllp","COP","P23","Down"
"Hipk2",0.492296988786968,-0.221876969455086,0.7,0.709,1,"Hipk2","COP","P23","Down"
"Tra2b",0.492319306247959,-0.129675863362027,0.322,0.372,1,"Tra2b","COP","P23","Down"
"Dlgap1",0.493151986638281,-0.370636342933058,0.356,0.372,1,"Dlgap1","COP","P23","Down"
"Snx2",0.493355561327612,-0.214315171956482,0.3,0.372,1,"Snx2","COP","P23","Down"
"Ncam2",0.49387502751433,0.136332909317397,0.789,0.779,1,"Ncam2","COP","P23","Up"
"Senp7",0.494069719913349,0.218351888318462,0.489,0.477,1,"Senp7","COP","P23","Up"
"S100a2",0.49458167447925,-0.374119704012219,0.222,0.256,1,"S100a2","COP","P23","Down"
"Pom121",0.494854586408038,-0.189448280647335,0.289,0.337,1,"Pom121","COP","P23","Down"
"Tdrd3",0.495132788528449,-0.231152158021463,0.333,0.407,1,"Tdrd3","COP","P23","Down"
"Vps8",0.495171879253218,0.31109128303983,0.567,0.57,1,"Vps8","COP","P23","Up"
"Ube3a",0.495375146685956,0.239589475343818,0.611,0.593,1,"Ube3a","COP","P23","Up"
"Scaf1",0.495466494752005,-0.0969971255159724,0.322,0.395,1,"Scaf1","COP","P23","Down"
"Snrpa",0.495864765785641,-0.220813660183038,0.244,0.302,1,"Snrpa","COP","P23","Down"
"Fam91a1",0.496664947183172,-0.0505074626582742,0.322,0.384,1,"Fam91a1","COP","P23","Down"
"Ppp2r3a",0.497515050934535,0.182666874048814,0.444,0.442,1,"Ppp2r3a","COP","P23","Up"
"Il6st",0.4977251686391,-0.028042769916572,0.311,0.349,1,"Il6st","COP","P23","Down"
"Phc3",0.497897499362447,-0.167674183064728,0.522,0.57,1,"Phc3","COP","P23","Down"
"Kif1c",0.498047738160603,0.0742616103937241,0.278,0.233,1,"Kif1c","COP","P23","Up"
"Acbd3",0.498131686461577,0.18252482562686,0.489,0.419,1,"Acbd3","COP","P23","Up"
"Lhfpl3",0.498275700012598,0.165905720264205,0.333,0.291,1,"Lhfpl3","COP","P23","Up"
"Ctnnb1",0.498318885568293,0.258081569426067,0.544,0.5,1,"Ctnnb1","COP","P23","Up"
"Gatad2b",0.498365476887361,-0.0789510410453429,0.478,0.558,1,"Gatad2b","COP","P23","Down"
"Med13",0.498837120041527,-0.231544033107256,0.4,0.465,1,"Med13","COP","P23","Down"
"Calr",0.499831974515076,-0.118093885370724,0.522,0.419,1,"Calr","COP","P23","Down"
"Hnrnpul2",0.500263157419804,-0.294551667010157,0.411,0.465,1,"Hnrnpul2","COP","P23","Down"
"Rapgef1",0.500481362434607,0.0979408798183279,0.889,0.895,1,"Rapgef1","COP","P23","Up"
"Mtch1",0.500799616436168,-0.0421342022660741,0.278,0.36,1,"Mtch1","COP","P23","Down"
"Yme1l1",0.501389070942468,0.0737459831385953,0.533,0.488,1,"Yme1l1","COP","P23","Up"
"Plekhm2",0.501968456279528,-0.198370345520978,0.267,0.302,1,"Plekhm2","COP","P23","Down"
"D2hgdh",0.502957777605701,-0.460952394176566,0.233,0.279,1,"D2hgdh","COP","P23","Down"
"Dbndd2",0.503060528232355,-0.134385708334968,0.756,0.744,1,"Dbndd2","COP","P23","Down"
"Reep2",0.503348211600685,0.219188972320009,0.256,0.209,1,"Reep2","COP","P23","Up"
"Vps16",0.504381105651258,-0.406750540266476,0.3,0.349,1,"Vps16","COP","P23","Down"
"Psme3",0.504508262419123,-0.050051534458179,0.2,0.256,1,"Psme3","COP","P23","Down"
"Abcc10",0.504714812780261,-0.14500168422249,0.233,0.302,1,"Abcc10","COP","P23","Down"
"Epha4",0.505361272483554,0.393830258291901,0.422,0.395,1,"Epha4","COP","P23","Up"
"Trappc6b",0.505595073761356,-0.251220769542357,0.322,0.372,1,"Trappc6b","COP","P23","Down"
"Uba5",0.505829079442107,-0.253754917255493,0.222,0.267,1,"Uba5","COP","P23","Down"
"Anapc1",0.506372595589388,0.03972013693387,0.533,0.5,1,"Anapc1","COP","P23","Up"
"Psmd12",0.506669495395604,-0.300010244798589,0.256,0.291,1,"Psmd12","COP","P23","Down"
"Polr3k",0.507204408484751,0.22693255632412,0.322,0.291,1,"Polr3k","COP","P23","Up"
"Nlgn3",0.507255778459615,-0.17088175072891,0.6,0.628,1,"Nlgn3","COP","P23","Down"
"Flna",0.507487507579202,-0.0714548012376776,0.378,0.442,1,"Flna","COP","P23","Down"
"Enpp5",0.507841328502094,-0.00193599893116569,0.378,0.477,1,"Enpp5","COP","P23","Down"
"Actr1a",0.508194546601443,0.165131679274333,0.4,0.337,1,"Actr1a","COP","P23","Up"
"Gpatch2",0.508444467664056,0.340781745466176,0.256,0.221,1,"Gpatch2","COP","P23","Up"
"Ttc14",0.508663329478868,-0.103530815319942,0.789,0.756,1,"Ttc14","COP","P23","Down"
"Rbbp4",0.508938390568402,0.234566008260425,0.344,0.302,1,"Rbbp4","COP","P23","Up"
"Hook3",0.509007754492943,0.254730262670336,0.811,0.698,1,"Hook3","COP","P23","Up"
"Ank3",0.509424588136846,0.0324622394699694,0.767,0.767,1,"Ank3","COP","P23","Up"
