"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Sema4d",0.0735819018636954,0.225296356460248,0.458,0.412,1,"Sema4d","Mature_OL","P56","Up"
"Tbc1d10b",0.0743328764014064,0.295843929994859,0.319,0.272,1,"Tbc1d10b","Mature_OL","P56","Up"
"Cdr2l",0.074746259082024,0.481736422303947,0.368,0.333,1,"Cdr2l","Mature_OL","P56","Up"
"Bmp2k",0.0750905535558301,0.400458968684885,0.383,0.342,1,"Bmp2k","Mature_OL","P56","Up"
"Nfasc",0.0752698778214715,-0.126965811962886,0.931,0.934,1,"Nfasc","Mature_OL","P56","Down"
"Atp11a",0.0753811820038366,0.247420949489058,0.735,0.726,1,"Atp11a","Mature_OL","P56","Up"
"Nipbl",0.0761068713680867,-0.31642112816118,0.296,0.357,1,"Nipbl","Mature_OL","P56","Down"
"Klf15",0.0764467394167109,-0.266152426097056,0.211,0.272,1,"Klf15","Mature_OL","P56","Down"
"Usp16",0.0766417977580459,-0.221403790100015,0.201,0.257,1,"Usp16","Mature_OL","P56","Down"
"Itgav",0.0769227366928571,-0.277832495698193,0.29,0.36,1,"Itgav","Mature_OL","P56","Down"
"Hook3",0.0769481673406071,0.234054318859159,0.694,0.64,1,"Hook3","Mature_OL","P56","Up"
"Fah",0.077004867659473,-0.248985006728538,0.244,0.307,1,"Fah","Mature_OL","P56","Down"
"Mical3",0.0775368297149882,-0.211926266358403,0.27,0.338,1,"Mical3","Mature_OL","P56","Down"
"Dixdc1",0.0784720878859466,-0.234155462786974,0.278,0.333,1,"Dixdc1","Mature_OL","P56","Down"
"Kif21b",0.0788656974829043,-0.18960843802874,0.29,0.355,1,"Kif21b","Mature_OL","P56","Down"
"Nfix",0.0792147846132738,-0.226391345923884,0.486,0.568,1,"Nfix","Mature_OL","P56","Down"
"Tmeff1",0.0799202082774673,0.3334466179429,0.422,0.388,1,"Tmeff1","Mature_OL","P56","Up"
"Pkp4",0.080607183356853,0.277819654615622,0.391,0.342,1,"Pkp4","Mature_OL","P56","Up"
"Map7",0.0809305378052067,0.126225474362343,0.879,0.901,1,"Map7","Mature_OL","P56","Up"
"Mycbp2",0.0809398653590351,-0.249389085309958,0.406,0.474,1,"Mycbp2","Mature_OL","P56","Down"
"Mbnl2",0.0815420928186921,0.0897793622530965,0.681,0.658,1,"Mbnl2","Mature_OL","P56","Up"
"Ano4",0.0818436004242461,0.237820332844048,0.717,0.732,1,"Ano4","Mature_OL","P56","Up"
"Spag9",0.0820223099278309,-0.154282532233051,0.427,0.502,1,"Spag9","Mature_OL","P56","Down"
"Cyp27a1",0.0821946938609664,-0.26659497526805,0.275,0.34,1,"Cyp27a1","Mature_OL","P56","Down"
"Luc7l3",0.0836112937455003,-0.230515766357033,0.447,0.502,1,"Luc7l3","Mature_OL","P56","Down"
"Eml1",0.0838389145991336,0.321891382276866,0.306,0.261,1,"Eml1","Mature_OL","P56","Up"
"Edil3",0.0842230874933262,-0.11882812546671,0.897,0.923,1,"Edil3","Mature_OL","P56","Down"
"Ino80d",0.0847099136838366,0.500015644486354,0.272,0.232,1,"Ino80d","Mature_OL","P56","Up"
"Tardbp",0.0851657915719401,-0.210990447067626,0.378,0.434,1,"Tardbp","Mature_OL","P56","Down"
"Ncam1",0.0852260792591507,-0.093539534539882,0.892,0.908,1,"Ncam1","Mature_OL","P56","Down"
"Trim44",0.0852270242687546,-0.153944604714786,0.262,0.327,1,"Trim44","Mature_OL","P56","Down"
"Arfgap2",0.0853971231613326,-0.295996120526765,0.27,0.327,1,"Arfgap2","Mature_OL","P56","Down"
"Zfp207",0.0858206645292045,-0.173235660569916,0.452,0.529,1,"Zfp207","Mature_OL","P56","Down"
"Smarca4",0.0860987033944305,-0.275831530620658,0.193,0.25,1,"Smarca4","Mature_OL","P56","Down"
"Slc27a1",0.0862670733825076,-0.324632898049764,0.26,0.311,1,"Slc27a1","Mature_OL","P56","Down"
"Ypel3",0.0865326887537242,0.241287525662441,0.542,0.491,1,"Ypel3","Mature_OL","P56","Up"
"Dusp16",0.0878067485439516,0.46704885412542,0.252,0.215,1,"Dusp16","Mature_OL","P56","Up"
"Paxbp1",0.0883017039604339,-0.249031293259325,0.262,0.32,1,"Paxbp1","Mature_OL","P56","Down"
"Plekha1",0.0884382734143883,0.230269650145113,0.578,0.537,1,"Plekha1","Mature_OL","P56","Up"
"Ralgapa1",0.0886064484333916,0.231288761269363,0.429,0.384,1,"Ralgapa1","Mature_OL","P56","Up"
"Dbndd2",0.0887306156674119,0.101248908816644,0.853,0.829,1,"Dbndd2","Mature_OL","P56","Up"
"Papola",0.0889671729707083,0.148023067077766,0.434,0.39,1,"Papola","Mature_OL","P56","Up"
"Adipor2",0.0898021550308782,-0.241733551594681,0.37,0.439,1,"Adipor2","Mature_OL","P56","Down"
"Tsc22d3",0.0898978240827721,0.410489257745488,0.388,0.366,1,"Tsc22d3","Mature_OL","P56","Up"
"Cryab",0.0902370900228498,0.155083895673419,0.661,0.575,1,"Cryab","Mature_OL","P56","Up"
"Phf3",0.0915790473835351,-0.268991348549247,0.234,0.285,1,"Phf3","Mature_OL","P56","Down"
"Cipc",0.092263632542347,-0.13193280811946,0.56,0.634,1,"Cipc","Mature_OL","P56","Down"
"Kazn",0.0923822757652829,-0.205219864407067,0.411,0.487,1,"Kazn","Mature_OL","P56","Down"
"Dicer1",0.092566597700913,-0.281155566621689,0.257,0.305,1,"Dicer1","Mature_OL","P56","Down"
"Fam53b",0.0926278503125885,-0.194848011237589,0.735,0.77,1,"Fam53b","Mature_OL","P56","Down"
"Plpbp",0.0930538405664759,-0.316128048756585,0.254,0.316,1,"Plpbp","Mature_OL","P56","Down"
"Kmt5b",0.093144898927884,0.294743239349869,0.347,0.303,1,"Kmt5b","Mature_OL","P56","Up"
"Eeig1",0.0932417813892742,0.308233576592555,0.427,0.388,1,"Eeig1","Mature_OL","P56","Up"
"Arid5b",0.0942704662746663,-0.222072793279989,0.319,0.384,1,"Arid5b","Mature_OL","P56","Down"
"Tnks2",0.0944803446881906,-0.335137452822853,0.252,0.309,1,"Tnks2","Mature_OL","P56","Down"
"Usp19",0.0946670541777012,0.407764013032643,0.257,0.219,1,"Usp19","Mature_OL","P56","Up"
"Man2a2",0.0949165577987842,-0.193743253828543,0.427,0.487,1,"Man2a2","Mature_OL","P56","Down"
"Tkt",0.0952704442485795,-0.306966537500405,0.231,0.283,1,"Tkt","Mature_OL","P56","Down"
"Ndor1",0.0956959964897805,0.456463608086775,0.293,0.254,1,"Ndor1","Mature_OL","P56","Up"
"Cst3",0.0958402885105093,-0.232210293807063,0.224,0.279,1,"Cst3","Mature_OL","P56","Down"
"Idh3b",0.0965201687340276,-0.260765551118724,0.247,0.303,1,"Idh3b","Mature_OL","P56","Down"
"Slc25a12",0.0965798668497534,0.345041414097332,0.272,0.23,1,"Slc25a12","Mature_OL","P56","Up"
"Fgfr2",0.0975724420644673,-0.194260543749833,0.591,0.654,1,"Fgfr2","Mature_OL","P56","Down"
"Pakap",0.0976326551463369,-0.35514618445887,0.234,0.276,1,"Pakap","Mature_OL","P56","Down"
"Cerk",0.0977584836122117,0.385151972034652,0.337,0.296,1,"Cerk","Mature_OL","P56","Up"
"Ints6l",0.0983875236408931,-0.225303460793756,0.334,0.397,1,"Ints6l","Mature_OL","P56","Down"
"Fbxo44",0.0985191172449605,-0.211086400917707,0.237,0.289,1,"Fbxo44","Mature_OL","P56","Down"
"Ssr1",0.0991743941074797,-0.12195510225068,0.252,0.32,1,"Ssr1","Mature_OL","P56","Down"
"Tpd52l2",0.0992549751610606,-0.161375043330603,0.28,0.346,1,"Tpd52l2","Mature_OL","P56","Down"
"Ehmt2",0.100007401061441,-0.258448491734826,0.244,0.298,1,"Ehmt2","Mature_OL","P56","Down"
"Nbeal1",0.102196132632081,-0.233528885832576,0.285,0.349,1,"Nbeal1","Mature_OL","P56","Down"
"Zfand5",0.102212364191631,0.247247671516475,0.347,0.298,1,"Zfand5","Mature_OL","P56","Up"
"Wnk1",0.102561024309271,0.13690715799546,0.851,0.84,1,"Wnk1","Mature_OL","P56","Up"
"Stk25",0.102717330401405,0.34225240445934,0.324,0.289,1,"Stk25","Mature_OL","P56","Up"
"Nr1d2",0.103096764476316,0.348569766268672,0.362,0.329,1,"Nr1d2","Mature_OL","P56","Up"
"Tpp1",0.103219638982405,-0.0737715646339958,0.244,0.311,1,"Tpp1","Mature_OL","P56","Down"
"Stmn4",0.103629797435045,0.136548693464782,0.866,0.844,1,"Stmn4","Mature_OL","P56","Up"
"Srpk3",0.103913292264155,-0.253530842411551,0.262,0.318,1,"Srpk3","Mature_OL","P56","Down"
"Stx16",0.104053472878275,-0.290496849936729,0.296,0.351,1,"Stx16","Mature_OL","P56","Down"
"Fabp5",0.105262607124228,0.457231992599428,0.265,0.232,1,"Fabp5","Mature_OL","P56","Up"
"Nrxn2",0.105301005715048,-0.296760249535597,0.278,0.331,1,"Nrxn2","Mature_OL","P56","Down"
"Cdk18",0.106187447746737,0.209753939376152,0.432,0.404,1,"Cdk18","Mature_OL","P56","Up"
"Xpa",0.108072425587091,-0.22438157986191,0.208,0.259,1,"Xpa","Mature_OL","P56","Down"
"Trnt1",0.108133221151934,-0.279400363112085,0.201,0.252,1,"Trnt1","Mature_OL","P56","Down"
"Serinc1",0.108811979563745,-0.189746640006957,0.65,0.711,1,"Serinc1","Mature_OL","P56","Down"
"Mtch1",0.109676620216005,-0.17683043333138,0.201,0.257,1,"Mtch1","Mature_OL","P56","Down"
"Emc1",0.109813620155899,-0.1647560770247,0.283,0.346,1,"Emc1","Mature_OL","P56","Down"
"Degs1",0.110390557906914,0.202322747591731,0.509,0.469,1,"Degs1","Mature_OL","P56","Up"
"Enpp5",0.110555675549877,-0.153118671647059,0.357,0.428,1,"Enpp5","Mature_OL","P56","Down"
"Klhl2",0.110681547908006,-0.151557710040035,0.38,0.445,1,"Klhl2","Mature_OL","P56","Down"
"Faf1",0.111123720166208,-0.193985447823201,0.219,0.27,1,"Faf1","Mature_OL","P56","Down"
"Acox1",0.111430018038761,-0.174571550118658,0.203,0.257,1,"Acox1","Mature_OL","P56","Down"
"Add1",0.112357827113927,0.160994682218224,0.635,0.599,1,"Add1","Mature_OL","P56","Up"
"Cyp2j12",0.112639030827163,-0.0129192351936938,0.28,0.355,1,"Cyp2j12","Mature_OL","P56","Down"
"Septin7",0.113614612160144,-0.106185973887152,0.918,0.939,1,"Septin7","Mature_OL","P56","Down"
"Vmp1",0.116136140872985,-0.169837768093788,0.622,0.678,1,"Vmp1","Mature_OL","P56","Down"
"Agrn",0.116354172220914,-0.220323740548011,0.442,0.493,1,"Agrn","Mature_OL","P56","Down"
"Zfp866",0.116551434585268,0.272580153373859,0.398,0.36,1,"Zfp866","Mature_OL","P56","Up"
"Strn",0.11680363274039,-0.241074691113532,0.334,0.399,1,"Strn","Mature_OL","P56","Down"
"Clmn",0.117164833674043,-0.120529628634208,0.614,0.682,1,"Clmn","Mature_OL","P56","Down"
"Rnf141",0.117461683107254,0.309173435090839,0.337,0.296,1,"Rnf141","Mature_OL","P56","Up"
"Ganab",0.117733514571476,-0.299042351592493,0.244,0.296,1,"Ganab","Mature_OL","P56","Down"
"Dusp10",0.117897357431955,0.252643162817553,0.308,0.261,1,"Dusp10","Mature_OL","P56","Up"
"Amy1",0.118179960959883,-0.195919399442619,0.257,0.316,1,"Amy1","Mature_OL","P56","Down"
"Kif13b",0.118426167244357,-0.0916235628382016,0.594,0.649,1,"Kif13b","Mature_OL","P56","Down"
"Rab11fip2",0.119114965819135,-0.282389825151921,0.254,0.307,1,"Rab11fip2","Mature_OL","P56","Down"
"Acot7",0.119398788852637,-0.117248460127223,0.324,0.379,1,"Acot7","Mature_OL","P56","Down"
"Aspa",0.119454859094883,0.0994134006829137,0.882,0.871,1,"Aspa","Mature_OL","P56","Up"
"Plin4",0.119691525562353,-0.255415538030396,0.28,0.336,1,"Plin4","Mature_OL","P56","Down"
"Fa2h",0.120586249977384,0.124230667256345,0.784,0.785,1,"Fa2h","Mature_OL","P56","Up"
"Dnaja1",0.120940941332836,0.171175437572501,0.27,0.224,1,"Dnaja1","Mature_OL","P56","Up"
"Dmxl1",0.120960460636637,0.230214119789538,0.324,0.281,1,"Dmxl1","Mature_OL","P56","Up"
"Chkb",0.120966628611898,-0.244688253085789,0.242,0.294,1,"Chkb","Mature_OL","P56","Down"
"Mpc1",0.122166101707357,0.311779637113243,0.27,0.228,1,"Mpc1","Mature_OL","P56","Up"
"Zfp704",0.122462856112565,0.447128141833256,0.311,0.283,1,"Zfp704","Mature_OL","P56","Up"
"Ddx23",0.122599993515528,-0.18512427106941,0.201,0.252,1,"Ddx23","Mature_OL","P56","Down"
"Numa1",0.123059841930878,0.332438639738031,0.352,0.325,1,"Numa1","Mature_OL","P56","Up"
"St6galnac3",0.123183241114278,-0.204454557606793,0.545,0.579,1,"St6galnac3","Mature_OL","P56","Down"
"Bcas3",0.12431080226372,0.294782182286199,0.252,0.215,1,"Bcas3","Mature_OL","P56","Up"
"Tmcc2",0.125358883868797,-0.198801233021246,0.208,0.254,1,"Tmcc2","Mature_OL","P56","Down"
"Exoc4",0.125427240680754,-0.121151395670064,0.29,0.362,1,"Exoc4","Mature_OL","P56","Down"
"Usp9x",0.125462973121233,-0.223968591701495,0.29,0.34,1,"Usp9x","Mature_OL","P56","Down"
"Metap1d",0.125734451384446,-0.256191554408051,0.303,0.366,1,"Metap1d","Mature_OL","P56","Down"
"Slc20a2",0.126075583997053,0.237587791207378,0.481,0.456,1,"Slc20a2","Mature_OL","P56","Up"
"Hcn2",0.126091176598338,0.1720740810204,0.725,0.715,1,"Hcn2","Mature_OL","P56","Up"
"Pde4dip",0.126153499219321,-0.304908529729685,0.283,0.327,1,"Pde4dip","Mature_OL","P56","Down"
"Ptprf",0.126261763648837,0.307499253545296,0.319,0.281,1,"Ptprf","Mature_OL","P56","Up"
"Scaf11",0.126929882262205,-0.343244871897755,0.216,0.257,1,"Scaf11","Mature_OL","P56","Down"
"Dusp3",0.126976402475484,-0.142782773455878,0.242,0.3,1,"Dusp3","Mature_OL","P56","Down"
"Rasa3",0.127924891262925,0.369527862627534,0.308,0.274,1,"Rasa3","Mature_OL","P56","Up"
"Rab4b",0.128554191220763,-0.247461980670458,0.28,0.338,1,"Rab4b","Mature_OL","P56","Down"
"Cdk12",0.128690251316063,0.348183070240331,0.283,0.246,1,"Cdk12","Mature_OL","P56","Up"
"Itm2b",0.128941201793884,-0.0937457516661881,0.776,0.831,1,"Itm2b","Mature_OL","P56","Down"
"Ctdsp2",0.129400633829953,0.328396210801238,0.46,0.434,1,"Ctdsp2","Mature_OL","P56","Up"
"Ecpas",0.129597147886027,-0.24601584761524,0.283,0.336,1,"Ecpas","Mature_OL","P56","Down"
"Lgi3",0.129917240595388,-0.15089194113715,0.769,0.776,1,"Lgi3","Mature_OL","P56","Down"
"Fgfr1op2",0.130376329032146,-0.124376752301118,0.247,0.303,1,"Fgfr1op2","Mature_OL","P56","Down"
"Adam15",0.13061080694232,-0.307049323984332,0.231,0.279,1,"Adam15","Mature_OL","P56","Down"
"Ddx3y",0.13155016563008,-0.232782151798619,0.226,0.274,1,"Ddx3y","Mature_OL","P56","Down"
"Sez6l2",0.131963436583427,0.0729817917466717,0.877,0.831,1,"Sez6l2","Mature_OL","P56","Up"
"Slco3a1",0.133250043231285,0.182884571963153,0.404,0.362,1,"Slco3a1","Mature_OL","P56","Up"
"Trir",0.133747689566161,-0.19332335064155,0.278,0.331,1,"Trir","Mature_OL","P56","Down"
"Sptbn1",0.134307874871321,0.159474544092698,0.578,0.561,1,"Sptbn1","Mature_OL","P56","Up"
"Tia1",0.134571877129125,-0.193238308242492,0.234,0.285,1,"Tia1","Mature_OL","P56","Down"
"Elovl7",0.136905695353832,0.175248643839889,0.524,0.48,1,"Elovl7","Mature_OL","P56","Up"
"Tmem98",0.137333912685189,-0.128579390339705,0.247,0.296,1,"Tmem98","Mature_OL","P56","Down"
"Lzts2",0.137763908795831,-0.0996564514769935,0.496,0.568,1,"Lzts2","Mature_OL","P56","Down"
"Tbc1d22a",0.138645879106535,-0.223531637706856,0.213,0.265,1,"Tbc1d22a","Mature_OL","P56","Down"
"Hmgcl",0.140258838293618,0.355345428011947,0.319,0.281,1,"Hmgcl","Mature_OL","P56","Up"
"Mgrn1",0.140325052811691,-0.248148120649195,0.267,0.311,1,"Mgrn1","Mature_OL","P56","Down"
"Sox8",0.140845293027395,0.255911599508915,0.391,0.36,1,"Sox8","Mature_OL","P56","Up"
"Micall1",0.141068020339766,0.222995773521356,0.496,0.471,1,"Micall1","Mature_OL","P56","Up"
"Atp9a",0.141103237469622,-0.182046585152444,0.509,0.566,1,"Atp9a","Mature_OL","P56","Down"
"Dbi",0.141632333755737,0.31632166272404,0.262,0.224,1,"Dbi","Mature_OL","P56","Up"
"Gpt",0.141936651470201,-0.0831978245272236,0.344,0.406,1,"Gpt","Mature_OL","P56","Down"
"Bptf",0.142712159208598,-0.143845769362273,0.252,0.307,1,"Bptf","Mature_OL","P56","Down"
"Trappc10",0.142828494653391,-0.154460245309562,0.337,0.399,1,"Trappc10","Mature_OL","P56","Down"
"Brsk2",0.143014230169678,0.322623578242802,0.401,0.371,1,"Brsk2","Mature_OL","P56","Up"
"Gpr62",0.143328910474769,-0.140834335191319,0.29,0.342,1,"Gpr62","Mature_OL","P56","Down"
"Setd3",0.144998079232434,0.143963535244157,0.303,0.252,1,"Setd3","Mature_OL","P56","Up"
"Rabac1",0.145209645681786,-0.121492919123317,0.249,0.307,1,"Rabac1","Mature_OL","P56","Down"
"Aplp2",0.145326689748427,-0.157807689103134,0.656,0.717,1,"Aplp2","Mature_OL","P56","Down"
"Itgb4",0.145606036759353,-0.266343363340897,0.278,0.322,1,"Itgb4","Mature_OL","P56","Down"
"Atp1b3",0.146682860949495,-0.109920654895232,0.676,0.739,1,"Atp1b3","Mature_OL","P56","Down"
"Sptan1",0.146757735229801,0.306232853416581,0.332,0.298,1,"Sptan1","Mature_OL","P56","Up"
"Wls",0.146786608017283,-0.206358608941325,0.237,0.285,1,"Wls","Mature_OL","P56","Down"
"Bcar1",0.147262610868781,0.233372137105336,0.45,0.408,1,"Bcar1","Mature_OL","P56","Up"
"Aebp2",0.147877804925965,-0.181705317549744,0.239,0.287,1,"Aebp2","Mature_OL","P56","Down"
"Hapln2",0.1486066878196,0.134951597412983,0.869,0.857,1,"Hapln2","Mature_OL","P56","Up"
"Relch",0.148841983020057,0.284157783627526,0.36,0.333,1,"Relch","Mature_OL","P56","Up"
"Gpbp1l1",0.150503286963469,0.290231321682957,0.262,0.226,1,"Gpbp1l1","Mature_OL","P56","Up"
"Wrap53",0.15064068421931,-0.181994879038412,0.298,0.362,1,"Wrap53","Mature_OL","P56","Down"
"Taok2",0.152742007176049,0.16489608893353,0.422,0.377,1,"Taok2","Mature_OL","P56","Up"
"Abl1",0.154185738941422,-0.140709646293224,0.514,0.577,1,"Abl1","Mature_OL","P56","Down"
"Ankrd28",0.154464860387555,-0.0976290506395547,0.74,0.787,1,"Ankrd28","Mature_OL","P56","Down"
"Adam22",0.154844834577505,-0.218612754832274,0.29,0.342,1,"Adam22","Mature_OL","P56","Down"
"Supt20",0.155438541712963,0.190447217090863,0.355,0.309,1,"Supt20","Mature_OL","P56","Up"
"Usp7",0.155473459951783,0.3507223776416,0.252,0.217,1,"Usp7","Mature_OL","P56","Up"
"Paip2",0.156626358819146,0.131796270955313,0.542,0.511,1,"Paip2","Mature_OL","P56","Up"
"Kctd13",0.156642478613502,0.0929495946034624,0.882,0.875,1,"Kctd13","Mature_OL","P56","Up"
"Ndrg1",0.156661462653959,0.229540470994318,0.458,0.417,1,"Ndrg1","Mature_OL","P56","Up"
"Fbxo7",0.157158849549275,0.257269290619475,0.483,0.458,1,"Fbxo7","Mature_OL","P56","Up"
"Usp15",0.157433994122932,-0.229552408019413,0.249,0.294,1,"Usp15","Mature_OL","P56","Down"
"Hecw2",0.157713658182816,-0.11751320434493,0.368,0.434,1,"Hecw2","Mature_OL","P56","Down"
"Mdm4",0.157818047237232,0.255437041882963,0.404,0.377,1,"Mdm4","Mature_OL","P56","Up"
"Tmed7",0.159107924078896,-0.28460935675342,0.234,0.279,1,"Tmed7","Mature_OL","P56","Down"
"Ube2b",0.1599195019605,0.213726993136234,0.396,0.364,1,"Ube2b","Mature_OL","P56","Up"
"Jph4",0.160928974374372,0.317428981102874,0.26,0.221,1,"Jph4","Mature_OL","P56","Up"
"Zfp740",0.161321918687436,0.268449051494537,0.378,0.346,1,"Zfp740","Mature_OL","P56","Up"
"Pten",0.162383803997021,-0.244777942623752,0.252,0.296,1,"Pten","Mature_OL","P56","Down"
"Clptm1",0.162389933430509,0.364061411847801,0.303,0.265,1,"Clptm1","Mature_OL","P56","Up"
"Arap1",0.162944979117115,-0.326399129785849,0.298,0.333,1,"Arap1","Mature_OL","P56","Down"
"Tle1",0.163011369624384,0.268270866025024,0.265,0.226,1,"Tle1","Mature_OL","P56","Up"
"Rap1a",0.163187276609928,0.348975629405965,0.35,0.329,1,"Rap1a","Mature_OL","P56","Up"
"Phip",0.163606673546509,0.206189616589884,0.296,0.254,1,"Phip","Mature_OL","P56","Up"
"Plekhh1",0.164326202686404,0.157497793855115,0.748,0.757,1,"Plekhh1","Mature_OL","P56","Up"
"Grm3",0.165119679703608,-0.190887238213196,0.458,0.502,1,"Grm3","Mature_OL","P56","Down"
"Serpinb1a",0.165393899496048,-0.087482113487106,0.247,0.298,1,"Serpinb1a","Mature_OL","P56","Down"
"Dock9",0.166953967684255,-0.0998599249148708,0.771,0.829,1,"Dock9","Mature_OL","P56","Down"
"Mef2d",0.167783040023251,0.332528230510867,0.285,0.254,1,"Mef2d","Mature_OL","P56","Up"
"Abcc5",0.167820092162137,0.0933960318208382,0.787,0.743,1,"Abcc5","Mature_OL","P56","Up"
"Arfgap1",0.168390165910922,0.323070559028448,0.252,0.219,1,"Arfgap1","Mature_OL","P56","Up"
"Zfr",0.168808221586404,0.253800881554205,0.344,0.322,1,"Zfr","Mature_OL","P56","Up"
"Exd2",0.171215819296606,-0.236833894788591,0.229,0.274,1,"Exd2","Mature_OL","P56","Down"
"Nsfl1c",0.171878489551243,-0.274770984601521,0.224,0.27,1,"Nsfl1c","Mature_OL","P56","Down"
"Glul",0.172102109713217,0.175819791356373,0.686,0.682,1,"Glul","Mature_OL","P56","Up"
"Arhgef2",0.172240224647544,0.194782733023291,0.694,0.706,1,"Arhgef2","Mature_OL","P56","Up"
"Carns1",0.173177883941564,-0.221028320637203,0.458,0.485,1,"Carns1","Mature_OL","P56","Down"
"Gas7",0.173714965715169,0.24548545911758,0.296,0.257,1,"Gas7","Mature_OL","P56","Up"
"Rab14",0.175748289008645,-0.149493863130928,0.288,0.336,1,"Rab14","Mature_OL","P56","Down"
"Dmwd",0.176092992921965,-0.154562505921607,0.35,0.417,1,"Dmwd","Mature_OL","P56","Down"
"Orc4",0.177048179258333,-0.167607518623359,0.244,0.292,1,"Orc4","Mature_OL","P56","Down"
"Atg13",0.177883964459961,-0.212568843076669,0.249,0.294,1,"Atg13","Mature_OL","P56","Down"
"Smarcc2",0.180786153597969,0.142809877596234,0.55,0.52,1,"Smarcc2","Mature_OL","P56","Up"
"Hspa8",0.181013025989892,0.256113754496053,0.355,0.333,1,"Hspa8","Mature_OL","P56","Up"
"Usp31",0.181404180907812,0.200854594642581,0.452,0.408,1,"Usp31","Mature_OL","P56","Up"
"Mpzl1",0.181676336327136,-0.11617966591049,0.445,0.511,1,"Mpzl1","Mature_OL","P56","Down"
"Gde1",0.181761169235832,0.143566298377087,0.419,0.373,1,"Gde1","Mature_OL","P56","Up"
"Gab1",0.182051707191318,0.12970758597152,0.566,0.564,1,"Gab1","Mature_OL","P56","Up"
"Srsf5",0.182165436409485,-0.0853847654246018,0.643,0.717,1,"Srsf5","Mature_OL","P56","Down"
"Tjap1",0.182589963285256,-0.25155912344292,0.45,0.491,1,"Tjap1","Mature_OL","P56","Down"
"Nisch",0.182600171690668,-0.0903491515327857,0.519,0.588,1,"Nisch","Mature_OL","P56","Down"
"Arhgap21",0.182783839135031,-0.228604913299898,0.326,0.364,1,"Arhgap21","Mature_OL","P56","Down"
"Tef",0.182826349206909,-0.213779618489962,0.357,0.39,1,"Tef","Mature_OL","P56","Down"
"Lta4h",0.183047844466159,-0.225791068668229,0.36,0.408,1,"Lta4h","Mature_OL","P56","Down"
"Snx15",0.183264050321178,0.208108930713192,0.38,0.349,1,"Snx15","Mature_OL","P56","Up"
"Zdhhc17",0.18365089490522,-0.0478525368788454,0.388,0.445,1,"Zdhhc17","Mature_OL","P56","Down"
"Tra2a",0.184007588823687,0.180826846973892,0.571,0.561,1,"Tra2a","Mature_OL","P56","Up"
"Arid4b",0.184356893101961,-0.26291013676656,0.326,0.368,1,"Arid4b","Mature_OL","P56","Down"
"Rbm33",0.185424097627327,-0.0760726573401658,0.329,0.395,1,"Rbm33","Mature_OL","P56","Down"
"Trim35",0.185669442404122,0.185610620397411,0.553,0.531,1,"Trim35","Mature_OL","P56","Up"
"Usp32",0.186038391518833,-0.155942374386637,0.234,0.287,1,"Usp32","Mature_OL","P56","Down"
"Dusp7",0.186753200924811,0.316327223882388,0.27,0.235,1,"Dusp7","Mature_OL","P56","Up"
"Fbxl5",0.186924374323811,0.104596205712683,0.679,0.654,1,"Fbxl5","Mature_OL","P56","Up"
"Atp8a1",0.187891738925946,-0.0412793179088862,0.802,0.846,1,"Atp8a1","Mature_OL","P56","Down"
"Ubr3",0.187960417654271,-0.200279977429715,0.344,0.408,1,"Ubr3","Mature_OL","P56","Down"
"Stmn1",0.188758734856112,0.265527705524162,0.36,0.329,1,"Stmn1","Mature_OL","P56","Up"
"Vps13c",0.18876630490024,-0.209784032470655,0.216,0.259,1,"Vps13c","Mature_OL","P56","Down"
"Man2c1",0.189558984805911,-0.121740798890039,0.206,0.257,1,"Man2c1","Mature_OL","P56","Down"
"Tnrc6a",0.189756350622959,0.142219888634259,0.414,0.377,1,"Tnrc6a","Mature_OL","P56","Up"
"Npat",0.190115940011944,0.289776507188044,0.275,0.241,1,"Npat","Mature_OL","P56","Up"
"Actn4",0.190478256385492,0.141254229725288,0.555,0.526,1,"Actn4","Mature_OL","P56","Up"
"Mark3",0.190701882672287,-0.0736709025749044,0.257,0.311,1,"Mark3","Mature_OL","P56","Down"
"Pik3c2b",0.190982058411444,-0.123058451894388,0.671,0.7,1,"Pik3c2b","Mature_OL","P56","Down"
"Il33",0.192371818800666,-0.227508540595191,0.216,0.257,1,"Il33","Mature_OL","P56","Down"
"Csf1",0.192562311008838,0.19578244784974,0.296,0.261,1,"Csf1","Mature_OL","P56","Up"
"Slc25a23",0.192583726592287,-0.237328371053915,0.231,0.272,1,"Slc25a23","Mature_OL","P56","Down"
"Hdac11",0.192659354131444,0.229947361983327,0.506,0.496,1,"Hdac11","Mature_OL","P56","Up"
"Pxk",0.193684581024255,-0.258555577835099,0.221,0.257,1,"Pxk","Mature_OL","P56","Down"
"Grina",0.195043599166814,0.275201533201155,0.288,0.254,1,"Grina","Mature_OL","P56","Up"
"Abhd12",0.19582056576121,-0.105919057632085,0.36,0.414,1,"Abhd12","Mature_OL","P56","Down"
"Zfp639",0.196421257073803,0.243855236412301,0.288,0.257,1,"Zfp639","Mature_OL","P56","Up"
"Prkcsh",0.196787468687162,-0.153918235014169,0.229,0.274,1,"Prkcsh","Mature_OL","P56","Down"
"Hepacam",0.196941093930797,0.109753824140622,0.707,0.702,1,"Hepacam","Mature_OL","P56","Up"
